Start date;End date;Wind onshore [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Solar [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hydro Run-of-River [MWh] Calculated resolutions;Hydro water reservoir [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Fossil hard coal [MWh] Calculated resolutions;Fossil oil [MWh] Calculated resolutions;Biomass [MWh] Calculated resolutions;Waste [MWh] Calculated resolutions
Sep 12, 2025 11:00 AM;Sep 12, 2025 12:00 PM;6518.15;994.1;10747.775;36203.65;2927.8;655.6;230.9;427.0;;70.425;231.5;367.35
Sep 12, 2025 12:00 PM;Sep 12, 2025 1:00 PM;6963.775;978.325;12273.625;33932.825;2735.675;494.04999999999995;212.025;431.8;;70.7;230.7;367.25
Sep 12, 2025 1:00 PM;Sep 12, 2025 2:00 PM;7317.6;772.65;12887.925;32408.725;2767.7;528.625;239.675;401.5;;70.675;230.375;368.15
Sep 12, 2025 2:00 PM;Sep 12, 2025 3:00 PM;7619.375;371.025;12307.8;32311.425;2851.75;487.4;190.2;338.79999999999995;;70.5;232.55;366.525
Sep 12, 2025 3:00 PM;Sep 12, 2025 4:00 PM;7510.175;926.1;11191.3;33272.675;2909.0;451.2;38.275;350.325;;70.625;234.375;365.175
Sep 12, 2025 4:00 PM;Sep 12, 2025 5:00 PM;7201.575;951.375;9288.925;33514.575;2962.225;456.875;67.625;409.725;;70.85;242.4;366.35
Sep 12, 2025 5:00 PM;Sep 12, 2025 6:00 PM;6458.9;532.8;6604.675;36057.05;3084.225;461.975;0.42500000000000004;430.3;;70.725;245.025;369.075
Sep 12, 2025 6:00 PM;Sep 12, 2025 7:00 PM;5438.675;820.125;3222.5;40813.375;3285.475;693.825;1103.05;437.975;;70.95;246.85;369.975
Sep 12, 2025 7:00 PM;Sep 12, 2025 8:00 PM;4296.35;1113.0249999999999;952.9250000000001;42897.1;3413.0;1330.7;2523.85;440.55;;70.775;247.5;371.075
Sep 12, 2025 8:00 PM;Sep 12, 2025 9:00 PM;4208.375;943.8;266.35;43116.675;3471.95;1458.7;3058.975;405.4;;70.4;248.1;372.275
Sep 12, 2025 9:00 PM;Sep 12, 2025 10:00 PM;4781.35;978.525;236.775;42902.8;3367.525;1225.1;2458.825;376.625;;70.65;248.575;363.825
Sep 12, 2025 10:00 PM;Sep 12, 2025 11:00 PM;4886.9;1124.325;0.0;42632.450000000004;3351.575;1141.725;2568.65;358.925;;70.65;248.625;366.475
Sep 12, 2025 11:00 PM;Sep 13, 2025 12:00 AM;4732.025;1117.375;0.0;43023.275;3298.175;977.4;2560.1749999999997;302.075;;70.675;247.77499999999998;367.275
Sep 13, 2025 12:00 AM;Sep 13, 2025 1:00 AM;4832.6;1078.9499999999998;0.0;41040.725;2987.1;577.925;2367.675;307.85;;70.375;247.275;368.65
Sep 13, 2025 1:00 AM;Sep 13, 2025 2:00 AM;4917.95;1363.05;0.0;39352.025;2728.5;399.65000000000003;1424.3249999999998;307.975;;70.2;247.0;369.6
Sep 13, 2025 2:00 AM;Sep 13, 2025 3:00 AM;5107.275;1532.05;0.0;38318.025;2684.275;352.775;146.075;308.0;;70.9;247.525;370.3
Sep 13, 2025 3:00 AM;Sep 13, 2025 4:00 AM;5436.525;1549.125;0.0;37578.6;2666.5;182.39999999999998;192.825;308.475;;70.925;247.725;370.5
Sep 13, 2025 4:00 AM;Sep 13, 2025 5:00 AM;5334.325;1551.4;0.0;36915.075;2661.15;190.075;178.2;309.375;;70.85;247.525;370.55
Sep 13, 2025 5:00 AM;Sep 13, 2025 6:00 AM;4985.975;1447.0;0.0;37269.925;2674.175;228.0;155.8;309.025;;70.825;247.25;369.45000000000005
Sep 13, 2025 6:00 AM;Sep 13, 2025 7:00 AM;5406.2;1421.3;0.0;37281.725;2733.4;279.95;116.75;309.125;;70.7;248.1;367.475
Sep 13, 2025 7:00 AM;Sep 13, 2025 8:00 AM;5881.575;1478.75;341.825;37388.45;2705.175;323.5;108.15;309.5;;70.525;246.8;367.425
Sep 13, 2025 8:00 AM;Sep 13, 2025 9:00 AM;6022.775;1486.45;1347.6;37992.375;2635.675;431.925;505.0;309.175;;70.5;247.6;365.5
Sep 13, 2025 9:00 AM;Sep 13, 2025 10:00 AM;5920.95;1389.725;3402.4750000000004;38137.9;2628.575;403.425;9.049999999999999;308.375;;70.8;248.10000000000002;367.52500000000003
Sep 13, 2025 10:00 AM;Sep 13, 2025 11:00 AM;6493.85;1401.9;5179.325;36267.425;2533.0;418.82500000000005;7.125;309.05;;70.875;247.15;367.875
Sep 13, 2025 11:00 AM;Sep 13, 2025 12:00 PM;7848.9;1327.25;6437.7;31399.075;2471.575;353.975;131.75;304.8;;70.425;246.375;368.775
Sep 13, 2025 12:00 PM;Sep 13, 2025 1:00 PM;8408.05;1355.75;6829.125;30140.125;2288.775;445.125;3.7;303.525;;70.75;246.35;369.575
Sep 13, 2025 1:00 PM;Sep 13, 2025 2:00 PM;4977.25;1419.675;5500.6;30088.3;2284.575;338.7;146.175;302.25;;69.3;248.9;370.04999999999995
Sep 13, 2025 2:00 PM;Sep 13, 2025 3:00 PM;5012.425;1331.1;5342.45;29575.95;2306.25;287.55;41.3;301.975;;69.0;247.7;370.25
Sep 13, 2025 3:00 PM;Sep 13, 2025 4:00 PM;8934.2;1198.35;6372.475;29349.725;2432.275;266.8;108.47500000000001;302.025;;69.75;248.175;369.75
Sep 13, 2025 4:00 PM;Sep 13, 2025 5:00 PM;9267.575;1308.275;5728.15;29901.6;2500.7250000000004;333.625;119.3;299.825;;70.8;247.85;366.4
Sep 13, 2025 5:00 PM;Sep 13, 2025 6:00 PM;7865.5;1219.3;4345.625;33526.6;2701.075;450.725;129.525;301.475;;70.05;248.35;364.075
Sep 13, 2025 6:00 PM;Sep 13, 2025 7:00 PM;6919.45;1046.825;2377.125;39141.6;3089.375;615.7750000000001;191.975;301.375;;68.725;245.425;363.375
Sep 13, 2025 7:00 PM;Sep 13, 2025 8:00 PM;5936.025;1089.4;787.3;41303.2;3256.175;986.3;1713.9;300.79999999999995;;68.175;246.125;365.4
Sep 13, 2025 8:00 PM;Sep 13, 2025 9:00 PM;5441.9;984.55;256.6;41124.625;3325.275;1146.15;2547.7;300.7;;68.25;247.775;365.825
Sep 13, 2025 9:00 PM;Sep 13, 2025 10:00 PM;4896.3;770.225;236.525;41513.6;3234.7;1060.075;2292.2;304.59999999999997;;67.65;247.95;365.35
Sep 13, 2025 10:00 PM;Sep 13, 2025 11:00 PM;4297.375;786.5;0.0;42508.6;3367.65;1652.75;3554.05;304.05;;67.0;247.65;365.525
Sep 13, 2025 11:00 PM;Sep 14, 2025 12:00 AM;4320.325;715.725;0.0;42829.899999999994;3182.625;1512.55;3393.75;327.55;;67.0;246.775;365.75
Sep 14, 2025 12:00 AM;Sep 14, 2025 1:00 AM;4260.575;538.225;0.0;41811.5;2814.975;898.0749999999999;2466.875;347.9;;67.025;247.5;366.525
Sep 14, 2025 1:00 AM;Sep 14, 2025 2:00 AM;3869.45;403.75;0.0;40744.95;2605.8;737.7;2017.3500000000001;347.95;;67.0;247.9;371.05
Sep 14, 2025 2:00 AM;Sep 14, 2025 3:00 AM;3546.45;397.55;0.0;40474.375;2497.45;640.325;1456.6;344.875;;69.0;246.325;371.1
Sep 14, 2025 3:00 AM;Sep 14, 2025 4:00 AM;3297.9;554.7750000000001;0.0;38886.25;2570.05;521.775;908.725;346.175;;70.925;244.975;372.5
Sep 14, 2025 4:00 AM;Sep 14, 2025 5:00 AM;3353.375;427.1;0.0;38329.775;2608.325;457.025;371.375;348.375;;71.0;244.675;371.85
Sep 14, 2025 5:00 AM;Sep 14, 2025 6:00 AM;3374.55;301.125;0.0;38880.375;2594.375;440.025;381.975;349.875;;70.9;247.1;371.425
Sep 14, 2025 6:00 AM;Sep 14, 2025 7:00 AM;3338.7;370.175;0.0;39450.725;2622.1000000000004;526.325;632.675;350.65;;70.875;246.9;371.325
Sep 14, 2025 7:00 AM;Sep 14, 2025 8:00 AM;3049.375;467.025;317.725;39861.0;2646.425;574.35;643.325;352.425;;70.85000000000001;246.7;371.075
Sep 14, 2025 8:00 AM;Sep 14, 2025 9:00 AM;2820.9;665.075;1373.625;39601.275;2602.825;699.425;1494.825;353.175;;69.925;245.7;369.2
Sep 14, 2025 9:00 AM;Sep 14, 2025 10:00 AM;2698.45;756.8;3884.7999999999997;38834.125;2542.45;693.75;1028.975;353.45;;67.75;248.575;368.95
Sep 14, 2025 10:00 AM;Sep 14, 2025 11:00 AM;2906.9;778.725;6084.724999999999;37479.75;2491.65;588.175;4.4;353.95;;70.8;248.725;365.025
Sep 14, 2025 11:00 AM;Sep 14, 2025 12:00 PM;3755.1000000000004;799.825;7900.575;35102.25;2514.15;711.325;197.575;351.57500000000005;;70.7;249.925;362.25
Sep 14, 2025 12:00 PM;Sep 14, 2025 1:00 PM;5290.5;757.95;8615.25;30647.075;2387.875;312.975;4.05;348.5;;70.5;250.0;362.725
Sep 14, 2025 1:00 PM;Sep 14, 2025 2:00 PM;5852.375;980.375;9131.0;29380.675;2331.375;237.35000000000002;44.15;347.575;;69.65;249.925;362.5
Sep 14, 2025 2:00 PM;Sep 14, 2025 3:00 PM;3840.0;1135.45;6695.975;29079.425;2324.975;181.2;49.25;351.35;;69.1;249.975;364.0
Sep 14, 2025 3:00 PM;Sep 14, 2025 4:00 PM;7121.425;1292.575;7704.75;28386.125;2338.8;184.625;106.15;351.525;;70.6;250.0;364.825
Sep 14, 2025 4:00 PM;Sep 14, 2025 5:00 PM;8062.4;1362.95;6945.15;29603.825;2474.85;354.3;283.975;349.175;;70.8;249.95;365.1
Sep 14, 2025 5:00 PM;Sep 14, 2025 6:00 PM;9274.325;1592.1;5098.875;31321.65;2562.8999999999996;495.175;87.325;346.525;;70.7;248.225;365.525
Sep 14, 2025 6:00 PM;Sep 14, 2025 7:00 PM;9837.4;1654.225;2677.5;34305.8;2799.775;655.9;347.75;342.725;;70.825;247.15;366.35
Sep 14, 2025 7:00 PM;Sep 14, 2025 8:00 PM;10188.175;1669.425;891.075;36147.225;2995.625;1020.125;1060.5;342.3;;70.95;249.5;366.65
Sep 14, 2025 8:00 PM;Sep 14, 2025 9:00 PM;10908.875;1675.6750000000002;294.475;35810.65;2997.625;855.875;928.0;345.25;;70.575;249.65;366.45
Sep 14, 2025 9:00 PM;Sep 14, 2025 10:00 PM;11838.8;1657.275;268.45;35075.525;2982.225;648.925;550.525;347.95;;70.625;249.7;365.675
Sep 14, 2025 10:00 PM;Sep 14, 2025 11:00 PM;12416.0;1655.075;0.0;35600.15;2981.1;670.9;555.2;348.45;;70.675;249.875;360.72499999999997
Sep 14, 2025 11:00 PM;Sep 15, 2025 12:00 AM;13028.474999999999;1680.0;0.0;35402.525;2944.3;692.875;232.90000000000003;349.3;;70.625;249.925;360.25
Sep 15, 2025 12:00 AM;Sep 15, 2025 1:00 AM;12549.725;1685.25;0.0;34237.375;2852.175;748.575;13.625;350.3;;70.75;250.125;361.05
Sep 15, 2025 1:00 AM;Sep 15, 2025 2:00 AM;7156.025;1670.75;0.0;33329.8;2628.45;778.55;175.8;350.825;;70.75;249.825;365.0
Sep 15, 2025 2:00 AM;Sep 15, 2025 3:00 AM;7111.95;1642.425;0.0;32835.875;2539.95;726.8;166.025;351.55;;70.75;249.225;367.5
Sep 15, 2025 3:00 AM;Sep 15, 2025 4:00 AM;7015.525;1680.55;0.0;33082.95;2506.8999999999996;472.15;23.025;351.75;;70.6;249.975;368.075
Sep 15, 2025 4:00 AM;Sep 15, 2025 5:00 AM;6978.6;1669.825;0.0;33170.2;2532.425;434.625;12.299999999999999;351.35;;70.75;250.175;368.15
Sep 15, 2025 5:00 AM;Sep 15, 2025 6:00 AM;6928.65;1614.5500000000002;0.0;33797.425;2648.15;521.425;91.625;352.1;;70.95;249.95;367.525
Sep 15, 2025 6:00 AM;Sep 15, 2025 7:00 AM;11533.7;1221.5;0.0;34985.7;2830.425;859.125;215.5;320.675;;70.875;249.925;368.375
Sep 15, 2025 7:00 AM;Sep 15, 2025 8:00 AM;12126.2;1617.025;374.475;35996.625;2923.425;913.05;434.57500000000005;308.4;;70.19999999999999;248.0;369.95
Sep 15, 2025 8:00 AM;Sep 15, 2025 9:00 AM;11549.55;1664.4;1631.125;36346.7;3016.175;866.675;1349.65;340.875;;69.1;248.7;368.75
Sep 15, 2025 9:00 AM;Sep 15, 2025 10:00 AM;10979.525;1660.25;4923.425;35275.375;2864.45;690.475;1128.525;341.3;;70.0;249.525;370.65
Sep 15, 2025 10:00 AM;Sep 15, 2025 11:00 AM;10732.125;1649.775;8045.049999999999;34563.825;2690.875;499.95000000000005;492.175;347.35;;70.725;248.05;370.05
Sep 15, 2025 11:00 AM;Sep 15, 2025 12:00 PM;6274.25;1650.575;7891.8;33565.35;2580.65;365.85;322.675;356.075;;70.825;248.75;370.4
Sep 15, 2025 12:00 PM;Sep 15, 2025 1:00 PM;6582.1;1621.825;8780.575;32804.7;2501.075;102.125;151.025;360.275;;70.775;249.95;371.57500000000005
Sep 15, 2025 1:00 PM;Sep 15, 2025 2:00 PM;6767.975;1650.5;8913.575;30616.575;2383.825;112.475;315.2;368.0;;70.825;249.225;370.25
Sep 15, 2025 2:00 PM;Sep 15, 2025 3:00 PM;7078.075;1634.025;8738.125;29718.4;2425.025;250.375;473.425;372.525;;70.875;248.7;369.625
Sep 15, 2025 3:00 PM;Sep 15, 2025 4:00 PM;7055.775000000001;1632.7;8210.55;29742.3;2506.3;521.025;269.975;369.2;;69.525;248.82500000000002;371.3
Sep 15, 2025 4:00 PM;Sep 15, 2025 5:00 PM;12852.625;1643.2;9001.575;29889.7;2522.475;493.35;233.7;368.775;;69.875;247.0;377.15
Sep 15, 2025 5:00 PM;Sep 15, 2025 6:00 PM;13822.1;1628.95;6911.825;31368.300000000003;2584.05;573.625;183.875;367.4;;70.3;247.35;377.54999999999995
Sep 15, 2025 6:00 PM;Sep 15, 2025 7:00 PM;13170.475;1605.475;3572.525;35798.2;2914.5;824.975;835.825;365.125;;69.575;247.425;377.725
Sep 15, 2025 7:00 PM;Sep 15, 2025 8:00 PM;12233.175;1592.55;988.875;37775.1;3045.325;872.75;2891.8;365.35;;70.075;247.925;378.475
Sep 15, 2025 8:00 PM;Sep 15, 2025 9:00 PM;11514.875;1548.475;265.125;38231.375;3026.525;906.525;2860.325;364.625;;70.55;246.15;379.025
Sep 15, 2025 9:00 PM;Sep 15, 2025 10:00 PM;11297.15;1487.7;241.15;37487.25;3016.0;716.65;1545.925;364.325;;69.30000000000001;244.95;377.7
Sep 15, 2025 10:00 PM;Sep 15, 2025 11:00 PM;11058.025;1439.825;0.0;37184.5;2974.0;740.1500000000001;1086.2;362.475;;68.225;248.175;378.95
Sep 15, 2025 11:00 PM;Sep 16, 2025 12:00 AM;10960.55;1378.775;0.0;36058.5;2891.675;570.3499999999999;123.025;365.1;;68.625;248.9;377.375
Sep 16, 2025 12:00 AM;Sep 16, 2025 1:00 AM;10888.75;1325.775;0.0;34218.725;2779.4750000000004;525.375;88.95;362.1;;68.55;248.45000000000002;374.925
Sep 16, 2025 1:00 AM;Sep 16, 2025 2:00 AM;10606.225;1271.875;0.0;33177.875;2734.55;473.075;80.35;364.825;;69.975;248.875;373.025
Sep 16, 2025 2:00 AM;Sep 16, 2025 3:00 AM;10164.25;1207.225;0.0;32932.225;2659.7;400.525;70.6;368.75;;70.625;248.625;377.45
Sep 16, 2025 3:00 AM;Sep 16, 2025 4:00 AM;9861.775;1156.575;0.0;31909.975;2546.1;588.55;297.7;377.175;;70.9;248.3;382.025
Sep 16, 2025 4:00 AM;Sep 16, 2025 5:00 AM;9391.075;1143.625;0.0;31549.375;2545.9;581.65;384.6;448.725;;71.0;248.825;380.85
Sep 16, 2025 5:00 AM;Sep 16, 2025 6:00 AM;9059.55;1112.9;0.0;32403.300000000003;2658.65;505.0;151.55;546.75;;70.95;248.275;379.925
Sep 16, 2025 6:00 AM;Sep 16, 2025 7:00 AM;8601.9;875.425;0.0;35080.2;2730.175;541.125;60.95;557.075;;69.725;248.725;381.75
Sep 16, 2025 7:00 AM;Sep 16, 2025 8:00 AM;8358.575;556.65;342.75;38603.475000000006;2983.05;792.625;2066.825;382.77500000000003;;68.775;248.825;381.575
Sep 16, 2025 8:00 AM;Sep 16, 2025 9:00 AM;7884.25;755.65;1705.05;39871.95;2880.325;840.125;2057.4;372.125;;70.55;249.2;380.475
Sep 16, 2025 9:00 AM;Sep 16, 2025 10:00 AM;7352.45;709.075;5047.724999999999;39753.775;2641.3;916.325;1049.9;381.675;;70.75;248.625;379.15
Sep 16, 2025 10:00 AM;Sep 16, 2025 11:00 AM;7534.6;599.625;8528.775000000001;37557.85;2476.025;571.75;350.775;384.75;;70.625;248.75;379.1
Sep 16, 2025 11:00 AM;Sep 16, 2025 12:00 PM;7987.5;489.1;10759.45;36527.0;2231.4750000000004;439.625;158.625;384.5;;70.65;247.225;383.1
Sep 16, 2025 12:00 PM;Sep 16, 2025 1:00 PM;7929.35;475.77500000000003;11774.275000000001;35932.375;2259.475;432.675;181.775;385.075;;70.65;249.5;379.54999999999995
Sep 16, 2025 1:00 PM;Sep 16, 2025 2:00 PM;4583.725;432.75;9630.375;36080.95;2250.65;525.2;225.375;376.05;;70.825;249.9;377.0
Sep 16, 2025 2:00 PM;Sep 16, 2025 3:00 PM;4538.799999999999;403.575;9261.325;36497.95;2156.975;434.2;345.0;384.8;;70.95;248.45;377.325
Sep 16, 2025 3:00 PM;Sep 16, 2025 4:00 PM;7909.625;343.05;10662.175;36299.65;2135.425;411.975;248.7;511.275;;70.85;248.39999999999998;369.6
Sep 16, 2025 4:00 PM;Sep 16, 2025 5:00 PM;8009.025;359.475;9175.625;36487.05;2200.65;486.925;226.0;605.35;;70.725;247.375;371.675
Sep 16, 2025 5:00 PM;Sep 16, 2025 6:00 PM;7324.675;330.425;6412.525;38470.65;2459.55;701.875;146.05;615.55;;68.075;246.825;371.775
Sep 16, 2025 6:00 PM;Sep 16, 2025 7:00 PM;6109.65;310.575;3183.95;41993.225000000006;2822.425;863.325;1786.625;738.25;;69.7;246.3;379.0
Sep 16, 2025 7:00 PM;Sep 16, 2025 8:00 PM;4450.575;275.9;834.8;44542.475;3246.475;1495.475;3148.1;757.725;;70.875;245.925;378.79999999999995
Sep 16, 2025 8:00 PM;Sep 16, 2025 9:00 PM;3584.35;269.15;246.575;44798.25;3467.95;1552.925;3157.8;754.875;;70.975;245.55;382.65
Sep 16, 2025 9:00 PM;Sep 16, 2025 10:00 PM;3156.275;284.4;234.55;45014.3;3306.25;1356.75;2704.2250000000004;730.025;;68.8;246.72500000000002;382.77500000000003
Sep 16, 2025 10:00 PM;Sep 16, 2025 11:00 PM;2980.95;332.075;0.0;45052.975;3131.95;1275.85;2530.725;693.975;;67.0;246.8;382.525
Sep 16, 2025 11:00 PM;Sep 17, 2025 12:00 AM;2982.875;307.8;0.0;44754.9;2895.275;751.05;1785.6;659.5250000000001;;67.0;246.775;382.025
Sep 17, 2025 12:00 AM;Sep 17, 2025 1:00 AM;2843.85;275.025;0.0;44603.175;2647.85;1052.4;1049.175;542.775;;67.0;246.25;383.325
Sep 17, 2025 1:00 AM;Sep 17, 2025 2:00 AM;2646.225;346.4;0.0;43711.575;2564.625;1013.1;822.2;370.20000000000005;;67.025;246.075;383.7
Sep 17, 2025 2:00 AM;Sep 17, 2025 3:00 AM;2398.775;438.8;0.0;43489.925;2516.175;911.35;660.2;375.1;;69.275;244.675;382.0
Sep 17, 2025 3:00 AM;Sep 17, 2025 4:00 AM;2330.875;500.125;0.0;44053.375;2414.25;702.85;145.07500000000002;374.275;;70.85;245.875;380.32500000000005
Sep 17, 2025 4:00 AM;Sep 17, 2025 5:00 AM;2408.225;537.975;0.0;44609.3;2323.975;577.575;145.6;374.5;;70.9;246.55;383.17499999999995
Sep 17, 2025 5:00 AM;Sep 17, 2025 6:00 AM;2413.85;541.9;0.0;44465.9;2435.475;731.55;48.0;368.75;;70.85;246.6;381.575
Sep 17, 2025 6:00 AM;Sep 17, 2025 7:00 AM;2412.475;583.35;0.0;44845.25;2745.05;942.625;1549.25;480.42499999999995;;71.0;248.0;384.125
Sep 17, 2025 7:00 AM;Sep 17, 2025 8:00 AM;2743.325;560.175;328.65;45089.975;3198.575;1257.125;2578.1000000000004;912.875;;264.525;249.0;382.975
Sep 17, 2025 8:00 AM;Sep 17, 2025 9:00 AM;2989.775;585.075;1803.4499999999998;45194.475;3190.725;1333.8;2421.275;1094.9;;391.0;248.175;383.85
Sep 17, 2025 9:00 AM;Sep 17, 2025 10:00 AM;2833.75;492.97499999999997;5826.7;44927.775;3002.5;1085.425;1338.125;755.675;;86.0;247.65;382.775
Sep 17, 2025 10:00 AM;Sep 17, 2025 11:00 AM;2763.175;505.025;10032.95;44353.05;2851.0;771.2;231.575;601.225;;70.32499999999999;248.325;379.225
Sep 17, 2025 11:00 AM;Sep 17, 2025 12:00 PM;3470.2000000000003;548.2;12702.5;42023.825000000004;2601.625;258.025;174.525;585.0;;69.725;247.35;378.25
Sep 17, 2025 12:00 PM;Sep 17, 2025 1:00 PM;4395.775;316.575;15194.2;39890.425;2368.325;157.925;261.275;393.45;;70.525;248.9;378.175
Sep 17, 2025 1:00 PM;Sep 17, 2025 2:00 PM;4738.75;301.2;16075.875;37822.375;2266.3250000000003;140.4;211.8;369.1;;71.0;248.55;380.5
Sep 17, 2025 2:00 PM;Sep 17, 2025 3:00 PM;4443.35;307.1;15836.15;36401.925;2216.3;152.525;111.475;368.325;;70.675;248.75;375.025
Sep 17, 2025 3:00 PM;Sep 17, 2025 4:00 PM;4476.1;317.925;14790.025;36057.525;2232.2;162.275;232.9;380.725;;70.925;248.2;374.6
Sep 17, 2025 4:00 PM;Sep 17, 2025 5:00 PM;4548.375;364.075;12631.224999999999;36457.0;2250.8;188.05;406.925;657.175;;70.85;249.425;378.125
Sep 17, 2025 5:00 PM;Sep 17, 2025 6:00 PM;4295.1;458.15;9037.8;39296.525;2493.775;291.625;297.125;852.25;;213.925;248.025;374.625
Sep 17, 2025 6:00 PM;Sep 17, 2025 7:00 PM;3618.95;403.75;4382.2;43356.55;2844.425;967.125;644.925;1208.975;;617.725;243.4;371.25
Sep 17, 2025 7:00 PM;Sep 17, 2025 8:00 PM;2783.95;415.75;1063.05;44028.375;3293.625;1487.6;1482.3;1254.0;;621.425;245.275;376.375
Sep 17, 2025 8:00 PM;Sep 17, 2025 9:00 PM;2403.1;483.075;251.275;43900.2;3445.95;1605.075;3101.725;1142.0;;628.25;247.15;373.175
Sep 17, 2025 9:00 PM;Sep 17, 2025 10:00 PM;2531.05;499.55;238.175;43918.05;3351.85;1406.4499999999998;2592.05;952.1999999999999;;634.1;249.525;374.45
Sep 17, 2025 10:00 PM;Sep 17, 2025 11:00 PM;2786.35;524.575;0.0;43305.325;3248.525;1209.95;1974.05;934.425;;638.15;249.375;374.225
Sep 17, 2025 11:00 PM;Sep 18, 2025 12:00 AM;2682.675;483.4;0.0;43196.85;3071.2;1049.25;1680.425;858.925;;141.15;245.55;374.05
Sep 18, 2025 12:00 AM;Sep 18, 2025 1:00 AM;2577.45;493.875;0.0;42519.875;2633.7;628.475;338.22499999999997;753.5;;70.475;242.82500000000002;374.275
Sep 18, 2025 1:00 AM;Sep 18, 2025 2:00 AM;2564.45;417.55;0.0;42155.9;2285.525;587.775;54.175;737.825;;67.325;243.72500000000002;376.175
Sep 18, 2025 2:00 AM;Sep 18, 2025 3:00 AM;2405.7;346.925;0.0;41886.675;2126.175;460.5;165.55;737.725;;67.05;243.45;375.175
Sep 18, 2025 3:00 AM;Sep 18, 2025 4:00 AM;2200.7;315.675;0.0;41521.9;2122.45;258.825;76.725;737.45;;68.35;243.15;376.275
Sep 18, 2025 4:00 AM;Sep 18, 2025 5:00 AM;1976.75;217.4;0.0;41494.975;2147.9;215.9;3.5;737.35;;70.75;243.9;376.375
Sep 18, 2025 5:00 AM;Sep 18, 2025 6:00 AM;1724.2;225.825;0.0;42140.925;2166.2250000000004;441.375;25.925;737.375;;69.175;243.95;377.075
Sep 18, 2025 6:00 AM;Sep 18, 2025 7:00 AM;1545.6;219.8;0.0;42862.925;2281.875;613.8;298.075;804.55;;69.925;243.15;376.375
Sep 18, 2025 7:00 AM;Sep 18, 2025 8:00 AM;1566.2;268.925;333.57500000000005;44428.25;2606.575;831.6;1332.625;1193.8999999999999;;70.55;242.775;375.6
Sep 18, 2025 8:00 AM;Sep 18, 2025 9:00 AM;1706.225;331.75;1950.525;44939.5;2713.075;924.0;2114.425;1158.05;;70.475;241.325;375.0
Sep 18, 2025 9:00 AM;Sep 18, 2025 10:00 AM;1627.6;337.525;6318.75;44353.174999999996;2724.425;987.975;1686.25;1132.9;;70.42500000000001;237.75;374.975
Sep 18, 2025 10:00 AM;Sep 18, 2025 11:00 AM;1496.25;303.075;11074.5;42353.925;2652.0;958.4749999999999;727.0;857.475;;70.625;229.525;369.45
Sep 18, 2025 11:00 AM;Sep 18, 2025 12:00 PM;1545.85;273.29999999999995;14569.8;39972.875;2582.4500000000003;997.0250000000001;186.375;716.575;;70.92500000000001;228.025;364.375
Sep 18, 2025 12:00 PM;Sep 18, 2025 1:00 PM;1774.15;247.65;16631.725;36511.2;2230.175;255.0;87.8;832.825;;70.625;228.65;365.8
Sep 18, 2025 1:00 PM;Sep 18, 2025 2:00 PM;1906.075;234.05;17548.075;33857.75;2126.875;318.675;145.8;793.975;;70.75;228.875;364.25
Sep 18, 2025 2:00 PM;Sep 18, 2025 3:00 PM;1715.1;219.125;17299.025;33398.175;2148.975;536.05;159.05;544.75;;70.9;228.6;359.475
Sep 18, 2025 3:00 PM;Sep 18, 2025 4:00 PM;1514.1;145.55;16188.074999999999;35510.25;2229.75;625.6;165.75;529.3;;70.525;227.85;359.625
Sep 18, 2025 4:00 PM;Sep 18, 2025 5:00 PM;1373.5;129.425;13612.625;39194.85;2248.075;642.5;204.025;678.6;;70.575;228.725;367.475
Sep 18, 2025 5:00 PM;Sep 18, 2025 6:00 PM;1183.225;129.475;9550.45;40963.15;2377.8500000000004;778.65;500.55;813.5500000000001;;70.725;228.975;369.125
Sep 18, 2025 6:00 PM;Sep 18, 2025 7:00 PM;1013.5999999999999;137.4;4562.25;41715.575;2743.35;1782.5249999999999;1378.775;1396.825;;70.85;228.725;370.95
Sep 18, 2025 7:00 PM;Sep 18, 2025 8:00 PM;981.95;106.175;1041.5;41854.3;3149.1;2085.05;2639.025;1690.35;;70.875;228.675;372.375
Sep 18, 2025 8:00 PM;Sep 18, 2025 9:00 PM;1053.6000000000001;76.9;250.525;41953.575;3296.625;2150.4500000000003;3274.5;1923.5500000000002;;70.975;229.225;375.375
Sep 18, 2025 9:00 PM;Sep 18, 2025 10:00 PM;1179.3;62.025000000000006;241.65;42830.55;3260.8;1868.3;2717.975;1997.325;;70.525;228.9;375.8
Sep 18, 2025 10:00 PM;Sep 18, 2025 11:00 PM;1304.375;97.4;0.0;44111.9;3199.55;1604.85;2551.25;2016.075;;70.675;228.375;375.125
Sep 18, 2025 11:00 PM;Sep 19, 2025 12:00 AM;1558.025;140.225;0.0;44580.1;3140.2;1266.675;2398.4;1869.325;;70.675;228.275;375.125
Sep 19, 2025 12:00 AM;Sep 19, 2025 1:00 AM;1844.55;131.9;0.0;44197.775;2966.825;966.1;1177.1;1184.575;;69.9;229.025;375.225
Sep 19, 2025 1:00 AM;Sep 19, 2025 2:00 AM;2148.6000000000004;180.825;0.0;43699.875;2807.875;748.5;320.475;915.6;;70.55;229.0;374.825
