"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"05/06/2024 14:00:00 - 05/06/2024 15:00:00","BZN|FR","1967.16","2667.29","2631.81","1635.00"
"05/06/2024 15:00:00 - 05/06/2024 16:00:00","BZN|FR","2277.38","3010.81","2986.89","2307.00"
"05/06/2024 16:00:00 - 05/06/2024 17:00:00","BZN|FR","2572.98","3348.81","3323.45","2152.00"
"05/06/2024 17:00:00 - 05/06/2024 18:00:00","BZN|FR","2872.66","3683.45","3663.19","2870.00"
"05/06/2024 18:00:00 - 05/06/2024 19:00:00","BZN|FR","2662.09","3333.84","3318.90","2755.00"
"05/06/2024 19:00:00 - 05/06/2024 20:00:00","BZN|FR","2457.79","2984.96","2979.86","2532.00"
"05/06/2024 20:00:00 - 05/06/2024 21:00:00","BZN|FR","2230.24","2618.99","2616.64","2300.00"
"05/06/2024 21:00:00 - 05/06/2024 22:00:00","BZN|FR","2047.22","2431.02","2345.54","2021.00"
"05/06/2024 22:00:00 - 05/06/2024 23:00:00","BZN|FR","2033.87","2243.81","2245.11","1867.00"
"05/06/2024 23:00:00 - 06/06/2024 00:00:00","BZN|FR","1977.00","2057.14","2101.77","1786.00"
"06/06/2024 00:00:00 - 06/06/2024 01:00:00","BZN|FR","1707.36","1685.78","1800.03","1670.00"
"06/06/2024 01:00:00 - 06/06/2024 02:00:00","BZN|FR","1588.38","1511.94","1623.19","1473.00"
"06/06/2024 02:00:00 - 06/06/2024 03:00:00","BZN|FR","1458.99","1329.69","1444.19","1289.00"
"06/06/2024 03:00:00 - 06/06/2024 04:00:00","BZN|FR","1378.19","1259.57","1385.82","1195.00"
"06/06/2024 04:00:00 - 06/06/2024 05:00:00","BZN|FR","1310.84","1198.59","1325.59","1177.00"
"06/06/2024 05:00:00 - 06/06/2024 06:00:00","BZN|FR","1257.75","1155.31","1272.06","1194.00"
"06/06/2024 06:00:00 - 06/06/2024 07:00:00","BZN|FR","1320.99","1173.69","1297.94","1284.00"
"06/06/2024 07:00:00 - 06/06/2024 08:00:00","BZN|FR","1381.31","1451.34","1326.82","1366.00"
"06/06/2024 08:00:00 - 06/06/2024 09:00:00","BZN|FR","1436.91","1310.95","1189.72","1166.00"
"06/06/2024 09:00:00 - 06/06/2024 10:00:00","BZN|FR","1192.35","1111.97","1111.65","1034.00"
"06/06/2024 10:00:00 - 06/06/2024 11:00:00","BZN|FR","923.83","883.50","933.42","977.00"
"06/06/2024 11:00:00 - 06/06/2024 12:00:00","BZN|FR","774.75","713.28","787.32","941.00"
"06/06/2024 12:00:00 - 06/06/2024 13:00:00","BZN|FR","910.10","905.01","972.46","1022.00"
"06/06/2024 13:00:00 - 06/06/2024 14:00:00","BZN|FR","1057.71","1080.55","1181.10","1195.00"
"06/06/2024 14:00:00 - 06/06/2024 15:00:00","BZN|FR","1158.06","1297.84","1349.05","1326.00"
"06/06/2024 15:00:00 - 06/06/2024 16:00:00","BZN|FR","1395.44","1430.75","1468.08","1501.00"
"06/06/2024 16:00:00 - 06/06/2024 17:00:00","BZN|FR","1601.59","1533.38","1554.90","1595.00"
"06/06/2024 17:00:00 - 06/06/2024 18:00:00","BZN|FR","1772.84","1616.71","1605.69","1658.00"
"06/06/2024 18:00:00 - 06/06/2024 19:00:00","BZN|FR","1919.22","1711.97","1708.11","1768.00"
"06/06/2024 19:00:00 - 06/06/2024 20:00:00","BZN|FR","2048.33","1769.42","1792.05","1848.00"
"06/06/2024 20:00:00 - 06/06/2024 21:00:00","BZN|FR","2182.82","1871.43","1881.67","1969.00"
"06/06/2024 21:00:00 - 06/06/2024 22:00:00","BZN|FR","2332.96","2016.03","2045.16","2173.00"
"06/06/2024 22:00:00 - 06/06/2024 23:00:00","BZN|FR","2492.95","2164.79","2220.64","2427.00"
"06/06/2024 23:00:00 - 07/06/2024 00:00:00","BZN|FR","2685.00","2331.06","2429.95","2603.00"
"07/06/2024 00:00:00 - 07/06/2024 01:00:00","BZN|FR","2483.64","2487.72","2735.22","2651.00"
"07/06/2024 01:00:00 - 07/06/2024 02:00:00","BZN|FR","2456.34","2392.95","2647.45","2561.00"
"07/06/2024 02:00:00 - 07/06/2024 03:00:00","BZN|FR","2421.75","2294.95","2563.20","2358.00"
"07/06/2024 03:00:00 - 07/06/2024 04:00:00","BZN|FR","2363.19","2263.24","2522.99","2171.00"
"07/06/2024 04:00:00 - 07/06/2024 05:00:00","BZN|FR","2322.66","2250.57","2484.32","1900.00"
"07/06/2024 05:00:00 - 07/06/2024 06:00:00","BZN|FR","2261.19","2216.91","2446.66","1722.00"
"07/06/2024 06:00:00 - 07/06/2024 07:00:00","BZN|FR","2055.94","2028.04","2210.79","1678.00"
"07/06/2024 07:00:00 - 07/06/2024 08:00:00","BZN|FR","1808.78","1798.91","1976.43","1533.00"
"07/06/2024 08:00:00 - 07/06/2024 09:00:00","BZN|FR","1591.67","1520.83","1583.54","975.00"
"07/06/2024 09:00:00 - 07/06/2024 10:00:00","BZN|FR","1250.74","1271.64","1344.68","794.00"
"07/06/2024 10:00:00 - 07/06/2024 11:00:00","BZN|FR","920.79","1035.44","868.17","690.00"
"07/06/2024 11:00:00 - 07/06/2024 12:00:00","BZN|FR","588.22","790.38","667.56","656.00"
"07/06/2024 12:00:00 - 07/06/2024 13:00:00","BZN|FR","713.18","893.78","796.80","731.00"
"07/06/2024 13:00:00 - 07/06/2024 14:00:00","BZN|FR","829.90","999.65","920.21","807.00"
"07/06/2024 14:00:00 - 07/06/2024 15:00:00","BZN|FR","927.51","1085.75","1019.98","940.00"
"07/06/2024 15:00:00 - 07/06/2024 16:00:00","BZN|FR","1109.40","1242.04","1176.14","1021.00"
"07/06/2024 16:00:00 - 07/06/2024 17:00:00","BZN|FR","1288.20","1394.82","1325.77","1120.00"
"07/06/2024 17:00:00 - 07/06/2024 18:00:00","BZN|FR","1472.75","1531.36","1481.97","1125.00"
"07/06/2024 18:00:00 - 07/06/2024 19:00:00","BZN|FR","1524.80","1509.65","1475.97","1027.00"
"07/06/2024 19:00:00 - 07/06/2024 20:00:00","BZN|FR","1567.43","1491.34","1458.53","979.00"
"07/06/2024 20:00:00 - 07/06/2024 21:00:00","BZN|FR","1591.20","1466.62","1422.23","1131.00"
"07/06/2024 21:00:00 - 07/06/2024 22:00:00","BZN|FR","1782.91","1677.41","1631.48","1387.00"
"07/06/2024 22:00:00 - 07/06/2024 23:00:00","BZN|FR","1983.61","1937.34","1851.63","1636.00"
"07/06/2024 23:00:00 - 08/06/2024 00:00:00","BZN|FR","2208.15","2108.84","2095.13","1879.00"
"08/06/2024 00:00:00 - 08/06/2024 01:00:00","BZN|FR","2087.08","2288.72","2412.97","1926.00"
"08/06/2024 01:00:00 - 08/06/2024 02:00:00","BZN|FR","2071.36","2310.18","2448.43","2176.00"
"08/06/2024 02:00:00 - 08/06/2024 03:00:00","BZN|FR","2035.84","2311.85","2483.35","2251.00"
"08/06/2024 03:00:00 - 08/06/2024 04:00:00","BZN|FR","2068.44","2215.80","2430.80","2100.00"
"08/06/2024 04:00:00 - 08/06/2024 05:00:00","BZN|FR","2120.44","2138.34","2377.84","2094.00"
"08/06/2024 05:00:00 - 08/06/2024 06:00:00","BZN|FR","2185.71","2071.80","2323.55","1983.00"
"08/06/2024 06:00:00 - 08/06/2024 07:00:00","BZN|FR","2105.42","1861.51","2144.01","1891.00"
"08/06/2024 07:00:00 - 08/06/2024 08:00:00","BZN|FR","2036.90","2098.18","1965.62","1819.00"
"08/06/2024 08:00:00 - 08/06/2024 09:00:00","BZN|FR","2006.19","1745.09","1528.60","1429.00"
"08/06/2024 09:00:00 - 08/06/2024 10:00:00","BZN|FR","1735.06","1602.25","1414.21","1338.00"
"08/06/2024 10:00:00 - 08/06/2024 11:00:00","BZN|FR","1460.04","1485.35","1331.47","1320.00"
"08/06/2024 11:00:00 - 08/06/2024 12:00:00","BZN|FR","1161.27","1346.52","1215.14","1055.00"
"08/06/2024 12:00:00 - 08/06/2024 13:00:00","BZN|FR","1477.94","1760.32","1645.89","1046.00"
"08/06/2024 13:00:00 - 08/06/2024 14:00:00","BZN|FR","1765.89","2139.29","2055.36","1224.00"
"08/06/2024 14:00:00 - 08/06/2024 15:00:00","BZN|FR","2070.56","2538.72","2484.02","1374.00"
"08/06/2024 15:00:00 - 08/06/2024 16:00:00","BZN|FR","2251.95","2840.52","2740.25","1587.00"
"08/06/2024 16:00:00 - 08/06/2024 17:00:00","BZN|FR","2477.76","3106.57","3042.36","1784.00"
"08/06/2024 17:00:00 - 08/06/2024 18:00:00","BZN|FR","2660.86","3342.83","3303.22","2721.00"
"08/06/2024 18:00:00 - 08/06/2024 19:00:00","BZN|FR","2832.30","3273.25","3232.39","2921.00"
"08/06/2024 19:00:00 - 08/06/2024 20:00:00","BZN|FR","3017.63","3199.69","3175.66","2964.00"
"08/06/2024 20:00:00 - 08/06/2024 21:00:00","BZN|FR","3186.46","3112.17","3106.24","2789.00"
"08/06/2024 21:00:00 - 08/06/2024 22:00:00","BZN|FR","3388.99","3333.62","3268.24","2564.00"
"08/06/2024 22:00:00 - 08/06/2024 23:00:00","BZN|FR","3553.74","3452.42","3393.77","2685.00"
"08/06/2024 23:00:00 - 09/06/2024 00:00:00","BZN|FR","3765.01","3547.32","3565.70","2962.00"
"09/06/2024 00:00:00 - 09/06/2024 01:00:00","BZN|FR","2693.75","3114.57","3551.57","2903.00"
"09/06/2024 01:00:00 - 09/06/2024 02:00:00","BZN|FR","2680.16","2940.57","3446.07","2997.00"
"09/06/2024 02:00:00 - 09/06/2024 03:00:00","BZN|FR","2745.03","2848.18","3345.43","3153.00"
"09/06/2024 03:00:00 - 09/06/2024 04:00:00","BZN|FR","2923.63","3011.94","3516.44","3035.00"
"09/06/2024 04:00:00 - 09/06/2024 05:00:00","BZN|FR","3171.38","3243.54","3691.29","2865.00"
"09/06/2024 05:00:00 - 09/06/2024 06:00:00","BZN|FR","3343.68","3396.59","3866.84","2779.00"
"09/06/2024 06:00:00 - 09/06/2024 07:00:00","BZN|FR","3005.52","3067.49","3586.49","2676.00"
"09/06/2024 07:00:00 - 09/06/2024 08:00:00","BZN|FR","2720.01","2976.15","3306.21","2250.00"
"09/06/2024 08:00:00 - 09/06/2024 09:00:00","BZN|FR","2480.60","2442.49","2638.34","1535.00"
"09/06/2024 09:00:00 - 09/06/2024 10:00:00","BZN|FR","2272.12","2253.09","2611.84","1036.00"
"09/06/2024 10:00:00 - 09/06/2024 11:00:00","BZN|FR","2079.80","2063.34","1471.47","1136.00"
"09/06/2024 11:00:00 - 09/06/2024 12:00:00","BZN|FR","1817.46","1837.73","1449.29","1365.00"
"09/06/2024 12:00:00 - 09/06/2024 13:00:00","BZN|FR","2032.39","2234.97","1935.02","1534.00"
"09/06/2024 13:00:00 - 09/06/2024 14:00:00","BZN|FR","2232.82","2591.92","2372.74","1595.00"
"09/06/2024 14:00:00 - 09/06/2024 15:00:00","BZN|FR","2341.70","2921.90","2709.78","1752.00"
"09/06/2024 15:00:00 - 09/06/2024 16:00:00","BZN|FR","2896.41","3196.93","2998.43","1864.00"
"09/06/2024 16:00:00 - 09/06/2024 17:00:00","BZN|FR","3405.08","3402.62","3227.33","2075.00"
"09/06/2024 17:00:00 - 09/06/2024 18:00:00","BZN|FR","3840.02","3579.42","3374.01","3364.00"
"09/06/2024 18:00:00 - 09/06/2024 19:00:00","BZN|FR","4073.66","3773.29","3686.06","3892.00"
"09/06/2024 19:00:00 - 09/06/2024 20:00:00","BZN|FR","4162.19","3960.86","3848.01","4090.00"
"09/06/2024 20:00:00 - 09/06/2024 21:00:00","BZN|FR","4337.60","4125.98","4092.41","4429.00"
"09/06/2024 21:00:00 - 09/06/2024 22:00:00","BZN|FR","4334.09","4297.51","4190.87","4545.00"
"09/06/2024 22:00:00 - 09/06/2024 23:00:00","BZN|FR","4490.74","4502.05","4450.97","4490.00"
"09/06/2024 23:00:00 - 10/06/2024 00:00:00","BZN|FR","4548.07","4722.34","4612.73","4510.00"
"10/06/2024 00:00:00 - 10/06/2024 01:00:00","BZN|FR","4326.57","4289.97","4814.97","4355.00"
"10/06/2024 01:00:00 - 10/06/2024 02:00:00","BZN|FR","4034.84","4132.70","4706.45","4180.00"
"10/06/2024 02:00:00 - 10/06/2024 03:00:00","BZN|FR","3787.12","4026.72","4599.47","3881.00"
"10/06/2024 03:00:00 - 10/06/2024 04:00:00","BZN|FR","3676.48","3945.81","4512.06","3511.00"
"10/06/2024 04:00:00 - 10/06/2024 05:00:00","BZN|FR","3455.94","3754.00","4425.25","3235.00"
"10/06/2024 05:00:00 - 10/06/2024 06:00:00","BZN|FR","3252.04","3580.22","4340.72","3364.00"
"10/06/2024 06:00:00 - 10/06/2024 07:00:00","BZN|FR","3391.01","3666.53","4447.53","3670.00"
"10/06/2024 07:00:00 - 10/06/2024 08:00:00","BZN|FR","3550.41","4544.71","4554.88","3939.00"
"10/06/2024 08:00:00 - 10/06/2024 09:00:00","BZN|FR","3559.03","3919.83","3770.13","4011.00"
"10/06/2024 09:00:00 - 10/06/2024 10:00:00","BZN|FR","4587.22","4951.23","4470.60","4996.00"
"10/06/2024 10:00:00 - 10/06/2024 11:00:00","BZN|FR","5564.30","6028.38","6113.27","6139.00"
"10/06/2024 11:00:00 - 10/06/2024 12:00:00","BZN|FR","6636.50","7292.05","7310.65","7016.00"
"10/06/2024 12:00:00 - 10/06/2024 13:00:00","BZN|FR","8265.84","8352.64","8232.40","7421.00"
"10/06/2024 13:00:00 - 10/06/2024 14:00:00","BZN|FR","9987.90","9278.51","9243.54","8364.00"
"10/06/2024 14:00:00 - 10/06/2024 15:00:00","BZN|FR","11584.22","10232.91","10126.64","8980.00"
"10/06/2024 15:00:00 - 10/06/2024 16:00:00","BZN|FR","12172.51","10207.04","10018.27","9025.00"
"10/06/2024 16:00:00 - 10/06/2024 17:00:00","BZN|FR","12935.74","10316.97","10082.74","5711.00"
"10/06/2024 17:00:00 - 10/06/2024 18:00:00","BZN|FR","13694.65","10277.17","10140.83","7471.00"
"10/06/2024 18:00:00 - 10/06/2024 19:00:00","BZN|FR","12930.88","9154.54","9094.70","6969.00"
"10/06/2024 19:00:00 - 10/06/2024 20:00:00","BZN|FR","12139.55","7993.32","8018.87","5883.00"
"10/06/2024 20:00:00 - 10/06/2024 21:00:00","BZN|FR","11246.41","6837.40","6841.31","5111.00"
"10/06/2024 21:00:00 - 10/06/2024 22:00:00","BZN|FR","9422.32","5702.33","5667.00","3821.00"
"10/06/2024 22:00:00 - 10/06/2024 23:00:00","BZN|FR","7650.92","4615.43","4548.01","2989.00"
"10/06/2024 23:00:00 - 11/06/2024 00:00:00","BZN|FR","5872.45","3378.43","3422.43","2565.00"
"11/06/2024 00:00:00 - 11/06/2024 01:00:00","BZN|FR","3433.31","3021.64","3314.14","2312.00"
"11/06/2024 01:00:00 - 11/06/2024 02:00:00","BZN|FR","3253.62","2775.65","3109.15","2266.00"
"11/06/2024 02:00:00 - 11/06/2024 03:00:00","BZN|FR","3137.10","2589.17","2904.67","2105.00"
"11/06/2024 03:00:00 - 11/06/2024 04:00:00","BZN|FR","2925.55","2510.26","2787.01","1969.00"
"11/06/2024 04:00:00 - 11/06/2024 05:00:00","BZN|FR","2698.23","2413.80","2669.30","1813.00"
"11/06/2024 05:00:00 - 11/06/2024 06:00:00","BZN|FR","2476.70","2321.54","2551.04","1884.00"
"11/06/2024 06:00:00 - 11/06/2024 07:00:00","BZN|FR","2299.32","2122.83","2319.08","1808.00"
"11/06/2024 07:00:00 - 11/06/2024 08:00:00","BZN|FR","2102.98","1921.68","2092.40","1624.00"
"11/06/2024 08:00:00 - 11/06/2024 09:00:00","BZN|FR","1904.92","1506.45","1629.10","1426.00"
"11/06/2024 09:00:00 - 11/06/2024 10:00:00","BZN|FR","1798.46","1421.59","1548.12","1440.00"
"11/06/2024 10:00:00 - 11/06/2024 11:00:00","BZN|FR","1701.02","1340.86","1379.52","1446.00"
"11/06/2024 11:00:00 - 11/06/2024 12:00:00","BZN|FR","1619.69","1309.59","1328.07","1564.00"
"11/06/2024 12:00:00 - 11/06/2024 13:00:00","BZN|FR","1880.64","1585.82","1618.26","1963.00"
"11/06/2024 13:00:00 - 11/06/2024 14:00:00","BZN|FR","2148.10","1886.63","1918.94","2506.00"
"11/06/2024 14:00:00 - 11/06/2024 15:00:00","BZN|FR","2393.60","2158.26","2195.37","2611.00"
"11/06/2024 15:00:00 - 11/06/2024 16:00:00","BZN|FR","2456.48","2369.81","2396.82","2606.00"
"11/06/2024 16:00:00 - 11/06/2024 17:00:00","BZN|FR","2538.27","2577.68","2616.02","3028.00"
"11/06/2024 17:00:00 - 11/06/2024 18:00:00","BZN|FR","2598.96","2772.46","2813.67","2852.00"
"11/06/2024 18:00:00 - 11/06/2024 19:00:00","BZN|FR","2747.33","2663.46","2709.20","2636.00"
"11/06/2024 19:00:00 - 11/06/2024 20:00:00","BZN|FR","2889.08","2544.04","2595.14","2672.00"
"11/06/2024 20:00:00 - 11/06/2024 21:00:00","BZN|FR","3047.36","2435.05","2496.32","2489.00"
"11/06/2024 21:00:00 - 11/06/2024 22:00:00","BZN|FR","3077.50","2574.75","2626.94","2239.00"
"11/06/2024 22:00:00 - 11/06/2024 23:00:00","BZN|FR","3096.33","2708.25","2744.79","2333.00"
"11/06/2024 23:00:00 - 12/06/2024 00:00:00","BZN|FR","3124.16","2841.50","2871.32","2527.00"
"12/06/2024 00:00:00 - 12/06/2024 01:00:00","BZN|FR","2781.48","2803.49","3105.99","2483.00"
"12/06/2024 01:00:00 - 12/06/2024 02:00:00","BZN|FR","2666.83","2707.43","3002.68","2307.00"
"12/06/2024 02:00:00 - 12/06/2024 03:00:00","BZN|FR","2574.70","2634.23","2899.73","2182.00"
"12/06/2024 03:00:00 - 12/06/2024 04:00:00","BZN|FR","2513.82","2556.89","2778.39","2148.00"
"12/06/2024 04:00:00 - 12/06/2024 05:00:00","BZN|FR","2454.39","2480.68","2656.93","2007.00"
"12/06/2024 05:00:00 - 12/06/2024 06:00:00","BZN|FR","2376.39","2385.87","2535.37","1910.00"
"12/06/2024 06:00:00 - 12/06/2024 07:00:00","BZN|FR","2177.43","2178.28","2329.53","1890.00"
"12/06/2024 07:00:00 - 12/06/2024 08:00:00","BZN|FR","1969.86","1812.40","2124.71","1695.00"
"12/06/2024 08:00:00 - 12/06/2024 09:00:00","BZN|FR","1789.30","1496.45","1793.46","1318.00"
"12/06/2024 09:00:00 - 12/06/2024 10:00:00","BZN|FR","1624.36","1324.04","1616.75","1227.00"
"12/06/2024 10:00:00 - 12/06/2024 11:00:00","BZN|FR","1469.24","1181.24","1209.44","1288.00"
"12/06/2024 11:00:00 - 12/06/2024 12:00:00","BZN|FR","1330.02","1036.48","1102.25","1398.00"
"12/06/2024 12:00:00 - 12/06/2024 13:00:00","BZN|FR","1425.71","1088.57","1171.30","1478.00"
"12/06/2024 13:00:00 - 12/06/2024 14:00:00","BZN|FR","1510.59","1151.14","1233.71","1516.00"
"12/06/2024 14:00:00 - 12/06/2024 15:00:00","BZN|FR","1575.67","1205.50","1272.64","1539.00"
"12/06/2024 15:00:00 - 12/06/2024 16:00:00","BZN|FR","1704.82","1351.20","1427.34","1610.00"
"12/06/2024 16:00:00 - 12/06/2024 17:00:00","BZN|FR","1845.77","1486.06","1591.79","1768.00"
"12/06/2024 17:00:00 - 12/06/2024 18:00:00","BZN|FR","1978.77","1602.40","1749.98","1819.00"
"12/06/2024 18:00:00 - 12/06/2024 19:00:00","BZN|FR","1997.97","1696.87","1814.39","1847.00"
"12/06/2024 19:00:00 - 12/06/2024 20:00:00","BZN|FR","1999.77","1811.72","1861.79","1860.00"
"12/06/2024 20:00:00 - 12/06/2024 21:00:00","BZN|FR","2004.92","1933.35","1913.20","1768.00"
"12/06/2024 21:00:00 - 12/06/2024 22:00:00","BZN|FR","2096.18","1933.91","1898.99","1758.00"
"12/06/2024 22:00:00 - 12/06/2024 23:00:00","BZN|FR","2210.33","1966.77","1908.05","1715.00"
"12/06/2024 23:00:00 - 13/06/2024 00:00:00","BZN|FR","2332.15","2019.06","1923.47","1703.00"
"13/06/2024 00:00:00 - 13/06/2024 01:00:00","BZN|FR","2058.75","1903.11","2058.61","1644.00"
"13/06/2024 01:00:00 - 13/06/2024 02:00:00","BZN|FR","1971.33","1847.87","1944.87","1636.00"
"13/06/2024 02:00:00 - 13/06/2024 03:00:00","BZN|FR","1855.02","1762.06","1829.81","1560.00"
"13/06/2024 03:00:00 - 13/06/2024 04:00:00","BZN|FR","1852.11","1722.19","1820.69","1477.00"
"13/06/2024 04:00:00 - 13/06/2024 05:00:00","BZN|FR","1865.33","1700.64","1813.89","1449.00"
"13/06/2024 05:00:00 - 13/06/2024 06:00:00","BZN|FR","1884.58","1684.86","1807.11","1575.00"
"13/06/2024 06:00:00 - 13/06/2024 07:00:00","BZN|FR","1915.98","1743.48","1895.73","1716.00"
"13/06/2024 07:00:00 - 13/06/2024 08:00:00","BZN|FR","1901.93","1802.85","1985.47","1806.00"
"13/06/2024 08:00:00 - 13/06/2024 09:00:00","BZN|FR","1861.95","1639.72","1817.80","1479.00"
"13/06/2024 09:00:00 - 13/06/2024 10:00:00","BZN|FR","1709.20","1609.86","1688.31","1192.00"
"13/06/2024 10:00:00 - 13/06/2024 11:00:00","BZN|FR","1593.52","1637.12","1539.75","1452.00"
"13/06/2024 11:00:00 - 13/06/2024 12:00:00","BZN|FR","1538.94","1651.86","1632.70","2190.00"
"13/06/2024 12:00:00 - 13/06/2024 13:00:00","BZN|FR","1847.82","2001.36","1998.39","3038.00"
"13/06/2024 13:00:00 - 13/06/2024 14:00:00","BZN|FR","2210.26","2382.22","2420.58","3398.00"
"13/06/2024 14:00:00 - 13/06/2024 15:00:00","BZN|FR","2617.39","2841.38","2889.08","3565.00"
"13/06/2024 15:00:00 - 13/06/2024 16:00:00","BZN|FR","2850.27","3116.87","3138.57","3832.00"
"13/06/2024 16:00:00 - 13/06/2024 17:00:00","BZN|FR","3107.95","3399.63","3414.55","4052.00"
"13/06/2024 17:00:00 - 13/06/2024 18:00:00","BZN|FR","3343.51","3670.44","3669.58","4012.00"
"13/06/2024 18:00:00 - 13/06/2024 19:00:00","BZN|FR","3220.79","3615.05","3613.67","4031.00"
"13/06/2024 19:00:00 - 13/06/2024 20:00:00","BZN|FR","3104.16","3560.10","3564.68","3449.00"
"13/06/2024 20:00:00 - 13/06/2024 21:00:00","BZN|FR","2985.53","3507.63","3514.94","3207.00"
"13/06/2024 21:00:00 - 13/06/2024 22:00:00","BZN|FR","3610.59","4079.50","4117.22","3946.00"
"13/06/2024 22:00:00 - 13/06/2024 23:00:00","BZN|FR","4233.96","4647.40","4717.70","4435.00"
"13/06/2024 23:00:00 - 14/06/2024 00:00:00","BZN|FR","4844.85","5195.95","5305.91","4807.00"
"14/06/2024 00:00:00 - 14/06/2024 01:00:00","BZN|FR","5517.27","5774.80","6932.30","5483.00"
"14/06/2024 01:00:00 - 14/06/2024 02:00:00","BZN|FR","5665.05","6458.53","7483.53","6282.00"
"14/06/2024 02:00:00 - 14/06/2024 03:00:00","BZN|FR","5704.39","7034.52","8037.27","6195.00"
"14/06/2024 03:00:00 - 14/06/2024 04:00:00","BZN|FR","5891.63","6808.72","7808.72","6181.00"
"14/06/2024 04:00:00 - 14/06/2024 05:00:00","BZN|FR","6100.05","6605.98","7582.48","6189.00"
"14/06/2024 05:00:00 - 14/06/2024 06:00:00","BZN|FR","6300.48","6395.13","7356.13","6265.00"
"14/06/2024 06:00:00 - 14/06/2024 07:00:00","BZN|FR","6366.42","6300.46","7202.46","6331.00"
"14/06/2024 07:00:00 - 14/06/2024 08:00:00","BZN|FR","6424.08","7266.47","7049.90","6157.00"
"14/06/2024 08:00:00 - 14/06/2024 09:00:00","BZN|FR","6467.56","6601.47","6086.00","5993.00"
"14/06/2024 09:00:00 - 14/06/2024 10:00:00","BZN|FR","6575.20","6684.18","6250.68","5849.00"
"14/06/2024 10:00:00 - 14/06/2024 11:00:00","BZN|FR","6605.40","6797.55","6243.38","5803.00"
"14/06/2024 11:00:00 - 14/06/2024 12:00:00","BZN|FR","6682.16","6903.71","6375.28","6209.00"
"14/06/2024 12:00:00 - 14/06/2024 13:00:00","BZN|FR","6976.23","7383.73","6863.66","6802.00"
"14/06/2024 13:00:00 - 14/06/2024 14:00:00","BZN|FR","7198.61","7921.07","7257.30","7529.00"
"14/06/2024 14:00:00 - 14/06/2024 15:00:00","BZN|FR","7396.88","8328.31","7597.08","8062.00"
"14/06/2024 15:00:00 - 14/06/2024 16:00:00","BZN|FR","7900.38","8464.51","8030.94","8548.00"
"14/06/2024 16:00:00 - 14/06/2024 17:00:00","BZN|FR","8395.81","8647.35","8446.49","8711.00"
"14/06/2024 17:00:00 - 14/06/2024 18:00:00","BZN|FR","8794.99","8808.26","8770.47","8813.00"
"14/06/2024 18:00:00 - 14/06/2024 19:00:00","BZN|FR","8827.50","8951.96","8944.55","8384.00"
"14/06/2024 19:00:00 - 14/06/2024 20:00:00","BZN|FR","8846.46","8909.17","9097.98","8311.00"
"14/06/2024 20:00:00 - 14/06/2024 21:00:00","BZN|FR","8780.69","8950.41","9165.49","7920.00"
"14/06/2024 21:00:00 - 14/06/2024 22:00:00","BZN|FR","8948.93","9185.75","9611.58","7804.00"
"14/06/2024 22:00:00 - 14/06/2024 23:00:00","BZN|FR","9080.67","9405.64","10021.49","7455.00"
"14/06/2024 23:00:00 - 15/06/2024 00:00:00","BZN|FR","9124.03","9630.01","10339.01","7375.00"
"15/06/2024 00:00:00 - 15/06/2024 01:00:00","BZN|FR","10763.54","10188.88","11444.38","7989.00"
"15/06/2024 01:00:00 - 15/06/2024 02:00:00","BZN|FR","11398.33","10558.83","11897.83","9230.00"
"15/06/2024 02:00:00 - 15/06/2024 03:00:00","BZN|FR","12091.76","10980.07","12342.32","10736.00"
"15/06/2024 03:00:00 - 15/06/2024 04:00:00","BZN|FR","12250.55","11464.07","12810.57","11380.00"
"15/06/2024 04:00:00 - 15/06/2024 05:00:00","BZN|FR","12413.55","11944.75","13271.50","11426.00"
"15/06/2024 05:00:00 - 15/06/2024 06:00:00","BZN|FR","12557.14","12400.59","13724.34","11156.00"
"15/06/2024 06:00:00 - 15/06/2024 07:00:00","BZN|FR","11905.91","11918.41","13257.41","10764.00"
"15/06/2024 07:00:00 - 15/06/2024 08:00:00","BZN|FR","11263.65","12382.62","12792.17","10393.00"
"15/06/2024 08:00:00 - 15/06/2024 09:00:00","BZN|FR","10618.30","10822.23","11002.72","9810.00"
"15/06/2024 09:00:00 - 15/06/2024 10:00:00","BZN|FR","10763.33","10855.34","11080.17","5763.00"
"15/06/2024 10:00:00 - 15/06/2024 11:00:00","BZN|FR","10934.78","10882.81","10650.61","5805.00"
"15/06/2024 11:00:00 - 15/06/2024 12:00:00","BZN|FR","11113.87","10907.98","10739.81","6045.00"
"15/06/2024 12:00:00 - 15/06/2024 13:00:00","BZN|FR","11586.88","11433.91","11479.37","6370.00"
