"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"21/07/2024 11:00:00 - 21/07/2024 12:00:00","BZN|FR","6625.05","6950.21","6661.25","6055.00"
"21/07/2024 12:00:00 - 21/07/2024 13:00:00","BZN|FR","7649.39","7960.70","7688.52","4707.00"
"21/07/2024 13:00:00 - 21/07/2024 14:00:00","BZN|FR","8488.23","8683.90","8379.52","5054.00"
"21/07/2024 14:00:00 - 21/07/2024 15:00:00","BZN|FR","8454.05","8911.38","8677.14","5622.00"
"21/07/2024 15:00:00 - 21/07/2024 16:00:00","BZN|FR","8755.92","8871.88","8905.75","5394.00"
"21/07/2024 16:00:00 - 21/07/2024 17:00:00","BZN|FR","8709.16","8449.67","8436.12","6741.00"
"21/07/2024 17:00:00 - 21/07/2024 18:00:00","BZN|FR","7966.75","7477.35","7356.21","5943.00"
"21/07/2024 18:00:00 - 21/07/2024 19:00:00","BZN|FR","6264.36","5878.32","5909.63","4410.00"
"21/07/2024 19:00:00 - 21/07/2024 20:00:00","BZN|FR","3803.26","3582.81","3492.61","2399.00"
"21/07/2024 20:00:00 - 21/07/2024 21:00:00","BZN|FR","1549.05","1462.41","1416.00","847.00"
"21/07/2024 21:00:00 - 21/07/2024 22:00:00","BZN|FR","204.84","200.44","189.97","329.00"
"21/07/2024 22:00:00 - 21/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","264.00"
"21/07/2024 23:00:00 - 22/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/07/2024 00:00:00 - 22/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/07/2024 01:00:00 - 22/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/07/2024 02:00:00 - 22/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/07/2024 03:00:00 - 22/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/07/2024 04:00:00 - 22/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/07/2024 05:00:00 - 22/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","260.00"
"22/07/2024 06:00:00 - 22/07/2024 07:00:00","BZN|FR","0.01","0.01","0.01","399.00"
"22/07/2024 07:00:00 - 22/07/2024 08:00:00","BZN|FR","555.92","540.86","540.86","1170.00"
"22/07/2024 08:00:00 - 22/07/2024 09:00:00","BZN|FR","2346.19","2353.73","2353.73","3170.00"
"22/07/2024 09:00:00 - 22/07/2024 10:00:00","BZN|FR","5285.77","5190.79","5190.79","5778.00"
"22/07/2024 10:00:00 - 22/07/2024 11:00:00","BZN|FR","8192.93","8027.09","8004.04","7664.00"
"22/07/2024 11:00:00 - 22/07/2024 12:00:00","BZN|FR","10352.58","10244.74","10299.17","8723.00"
"22/07/2024 12:00:00 - 22/07/2024 13:00:00","BZN|FR","11931.94","11600.28","11429.30","9505.00"
"22/07/2024 13:00:00 - 22/07/2024 14:00:00","BZN|FR","12670.14","12285.78","12078.04","10250.00"
"22/07/2024 14:00:00 - 22/07/2024 15:00:00","BZN|FR","12969.58","12150.34","12104.97","10845.00"
"22/07/2024 15:00:00 - 22/07/2024 16:00:00","BZN|FR","12741.20","11864.95","11617.21","10564.00"
"22/07/2024 16:00:00 - 22/07/2024 17:00:00","BZN|FR","11724.52","10986.16","10547.10","9750.00"
"22/07/2024 17:00:00 - 22/07/2024 18:00:00","BZN|FR","10114.44","9289.26","9188.77","8043.00"
"22/07/2024 18:00:00 - 22/07/2024 19:00:00","BZN|FR","7615.41","7073.16","6966.98","5541.00"
"22/07/2024 19:00:00 - 22/07/2024 20:00:00","BZN|FR","4398.86","4184.13","4089.04","2782.00"
"22/07/2024 20:00:00 - 22/07/2024 21:00:00","BZN|FR","1718.68","1638.77","1632.24","919.00"
"22/07/2024 21:00:00 - 22/07/2024 22:00:00","BZN|FR","192.20","177.54","176.31","306.00"
"22/07/2024 22:00:00 - 22/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","254.00"
"22/07/2024 23:00:00 - 23/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/07/2024 00:00:00 - 23/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/07/2024 01:00:00 - 23/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/07/2024 02:00:00 - 23/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/07/2024 03:00:00 - 23/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/07/2024 04:00:00 - 23/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/07/2024 05:00:00 - 23/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","254.00"
"23/07/2024 06:00:00 - 23/07/2024 07:00:00","BZN|FR","0.01","0.01","0.01","394.00"
"23/07/2024 07:00:00 - 23/07/2024 08:00:00","BZN|FR","550.82","538.59","538.59","1179.00"
"23/07/2024 08:00:00 - 23/07/2024 09:00:00","BZN|FR","2384.52","2387.97","2387.97","3430.00"
"23/07/2024 09:00:00 - 23/07/2024 10:00:00","BZN|FR","5273.60","5285.01","5285.01","6324.00"
"23/07/2024 10:00:00 - 23/07/2024 11:00:00","BZN|FR","8179.78","8020.47","8145.46","8542.00"
"23/07/2024 11:00:00 - 23/07/2024 12:00:00","BZN|FR","10146.46","10076.45","10361.80","10169.00"
"23/07/2024 12:00:00 - 23/07/2024 13:00:00","BZN|FR","11690.32","11470.45","11785.37","11305.00"
"23/07/2024 13:00:00 - 23/07/2024 14:00:00","BZN|FR","12292.33","11921.24","12231.89","11882.00"
"23/07/2024 14:00:00 - 23/07/2024 15:00:00","BZN|FR","12279.29","12020.35","12543.20","11913.00"
"23/07/2024 15:00:00 - 23/07/2024 16:00:00","BZN|FR","12237.58","12301.44","12192.87","11309.00"
"23/07/2024 16:00:00 - 23/07/2024 17:00:00","BZN|FR","11658.43","11555.75","11480.70","10293.00"
"23/07/2024 17:00:00 - 23/07/2024 18:00:00","BZN|FR","9960.42","9945.33","10004.43","8572.00"
"23/07/2024 18:00:00 - 23/07/2024 19:00:00","BZN|FR","7672.34","7601.53","7602.33","6176.00"
"23/07/2024 19:00:00 - 23/07/2024 20:00:00","BZN|FR","4462.19","4527.09","4491.14","3171.00"
"23/07/2024 20:00:00 - 23/07/2024 21:00:00","BZN|FR","1755.28","1790.31","1763.10","1040.00"
"23/07/2024 21:00:00 - 23/07/2024 22:00:00","BZN|FR","194.48","191.86","192.75","363.00"
"23/07/2024 22:00:00 - 23/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","292.00"
"23/07/2024 23:00:00 - 24/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/07/2024 00:00:00 - 24/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/07/2024 01:00:00 - 24/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/07/2024 02:00:00 - 24/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/07/2024 03:00:00 - 24/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/07/2024 04:00:00 - 24/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/07/2024 05:00:00 - 24/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","289.00"
"24/07/2024 06:00:00 - 24/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","432.00"
"24/07/2024 07:00:00 - 24/07/2024 08:00:00","BZN|FR","544.39","538.36","538.36","1282.00"
"24/07/2024 08:00:00 - 24/07/2024 09:00:00","BZN|FR","2470.22","2469.31","2469.31","3602.00"
"24/07/2024 09:00:00 - 24/07/2024 10:00:00","BZN|FR","5666.46","5632.73","5632.73","6557.00"
"24/07/2024 10:00:00 - 24/07/2024 11:00:00","BZN|FR","9023.75","8995.82","8773.27","9103.00"
"24/07/2024 11:00:00 - 24/07/2024 12:00:00","BZN|FR","11868.83","11657.30","11583.88","9826.00"
"24/07/2024 12:00:00 - 24/07/2024 13:00:00","BZN|FR","13426.30","13434.32","13447.03","10627.00"
"24/07/2024 13:00:00 - 24/07/2024 14:00:00","BZN|FR","14546.78","14472.98","14470.91","12745.00"
"24/07/2024 14:00:00 - 24/07/2024 15:00:00","BZN|FR","14645.19","14719.45","14739.26","13156.00"
"24/07/2024 15:00:00 - 24/07/2024 16:00:00","BZN|FR","14201.92","14249.24","14352.43","12892.00"
"24/07/2024 16:00:00 - 24/07/2024 17:00:00","BZN|FR","12960.52","13058.99","13122.32","11782.00"
"24/07/2024 17:00:00 - 24/07/2024 18:00:00","BZN|FR","11062.58","10970.31","10948.68","9699.00"
"24/07/2024 18:00:00 - 24/07/2024 19:00:00","BZN|FR","8148.13","7965.21","7953.30","6714.00"
"24/07/2024 19:00:00 - 24/07/2024 20:00:00","BZN|FR","4594.89","4510.62","4502.99","3387.00"
"24/07/2024 20:00:00 - 24/07/2024 21:00:00","BZN|FR","1739.21","1689.44","1680.33","1063.00"
"24/07/2024 21:00:00 - 24/07/2024 22:00:00","BZN|FR","167.77","162.16","162.53","324.00"
"24/07/2024 22:00:00 - 24/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","258.00"
"24/07/2024 23:00:00 - 25/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/07/2024 00:00:00 - 25/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/07/2024 01:00:00 - 25/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/07/2024 02:00:00 - 25/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/07/2024 03:00:00 - 25/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/07/2024 04:00:00 - 25/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/07/2024 05:00:00 - 25/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","257.00"
"25/07/2024 06:00:00 - 25/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","400.00"
"25/07/2024 07:00:00 - 25/07/2024 08:00:00","BZN|FR","544.05","550.51","550.51","1288.00"
"25/07/2024 08:00:00 - 25/07/2024 09:00:00","BZN|FR","2503.34","2552.91","2552.91","3726.00"
"25/07/2024 09:00:00 - 25/07/2024 10:00:00","BZN|FR","5582.84","5690.70","5690.70","7060.00"
"25/07/2024 10:00:00 - 25/07/2024 11:00:00","BZN|FR","8918.93","8994.61","9094.12","10023.00"
"25/07/2024 11:00:00 - 25/07/2024 12:00:00","BZN|FR","11407.07","11354.46","11378.37","12033.00"
"25/07/2024 12:00:00 - 25/07/2024 13:00:00","BZN|FR","13168.02","12952.95","12826.42","13177.00"
"25/07/2024 13:00:00 - 25/07/2024 14:00:00","BZN|FR","14017.84","13880.17","13514.83","13683.00"
"25/07/2024 14:00:00 - 25/07/2024 15:00:00","BZN|FR","14318.85","14239.76","13367.20","13473.00"
"25/07/2024 15:00:00 - 25/07/2024 16:00:00","BZN|FR","13648.05","13492.01","12758.38","12730.00"
"25/07/2024 16:00:00 - 25/07/2024 17:00:00","BZN|FR","12331.11","12159.23","11449.30","11394.00"
"25/07/2024 17:00:00 - 25/07/2024 18:00:00","BZN|FR","10179.94","10016.36","9321.08","9123.00"
"25/07/2024 18:00:00 - 25/07/2024 19:00:00","BZN|FR","7504.50","7408.90","6993.42","6164.00"
"25/07/2024 19:00:00 - 25/07/2024 20:00:00","BZN|FR","4200.81","4199.77","3948.27","3065.00"
"25/07/2024 20:00:00 - 25/07/2024 21:00:00","BZN|FR","1559.90","1579.74","1469.80","945.00"
"25/07/2024 21:00:00 - 25/07/2024 22:00:00","BZN|FR","138.51","141.80","128.89","319.00"
"25/07/2024 22:00:00 - 25/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","258.00"
"25/07/2024 23:00:00 - 26/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/07/2024 00:00:00 - 26/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/07/2024 01:00:00 - 26/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/07/2024 02:00:00 - 26/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/07/2024 03:00:00 - 26/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/07/2024 04:00:00 - 26/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/07/2024 05:00:00 - 26/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","255.00"
"26/07/2024 06:00:00 - 26/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","371.00"
"26/07/2024 07:00:00 - 26/07/2024 08:00:00","BZN|FR","451.26","451.79","451.79","1110.00"
"26/07/2024 08:00:00 - 26/07/2024 09:00:00","BZN|FR","2128.40","2172.07","2172.07","3207.00"
"26/07/2024 09:00:00 - 26/07/2024 10:00:00","BZN|FR","4781.82","4803.09","4803.09","5804.00"
"26/07/2024 10:00:00 - 26/07/2024 11:00:00","BZN|FR","7580.12","7523.72","7769.03","8373.00"
"26/07/2024 11:00:00 - 26/07/2024 12:00:00","BZN|FR","9339.89","9415.89","9966.61","10474.00"
"26/07/2024 12:00:00 - 26/07/2024 13:00:00","BZN|FR","10570.48","10809.44","11147.96","11499.00"
"26/07/2024 13:00:00 - 26/07/2024 14:00:00","BZN|FR","11355.91","11438.95","11762.84","11771.00"
"26/07/2024 14:00:00 - 26/07/2024 15:00:00","BZN|FR","11823.12","11643.63","12117.67","11617.00"
"26/07/2024 15:00:00 - 26/07/2024 16:00:00","BZN|FR","11166.92","11274.29","11580.86","10905.00"
"26/07/2024 16:00:00 - 26/07/2024 17:00:00","BZN|FR","10106.57","10302.35","10538.39","9556.00"
"26/07/2024 17:00:00 - 26/07/2024 18:00:00","BZN|FR","8380.88","8688.03","8792.79","7644.00"
"26/07/2024 18:00:00 - 26/07/2024 19:00:00","BZN|FR","6204.17","6321.51","6592.38","5229.00"
"26/07/2024 19:00:00 - 26/07/2024 20:00:00","BZN|FR","3478.41","3561.70","3736.95","2585.00"
"26/07/2024 20:00:00 - 26/07/2024 21:00:00","BZN|FR","1292.84","1306.91","1337.63","829.00"
"26/07/2024 21:00:00 - 26/07/2024 22:00:00","BZN|FR","103.53","102.27","103.68","302.00"
"26/07/2024 22:00:00 - 26/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","259.00"
"26/07/2024 23:00:00 - 27/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/07/2024 00:00:00 - 27/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/07/2024 01:00:00 - 27/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/07/2024 02:00:00 - 27/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/07/2024 03:00:00 - 27/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/07/2024 04:00:00 - 27/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/07/2024 05:00:00 - 27/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","258.00"
"27/07/2024 06:00:00 - 27/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","354.00"
"27/07/2024 07:00:00 - 27/07/2024 08:00:00","BZN|FR","381.46","387.13","387.13","997.00"
"27/07/2024 08:00:00 - 27/07/2024 09:00:00","BZN|FR","1822.84","1902.32","1902.32","2686.00"
"27/07/2024 09:00:00 - 27/07/2024 10:00:00","BZN|FR","4170.32","4274.95","4274.95","4700.00"
"27/07/2024 10:00:00 - 27/07/2024 11:00:00","BZN|FR","6465.14","6570.08","6320.98","6864.00"
"27/07/2024 11:00:00 - 27/07/2024 12:00:00","BZN|FR","8199.90","8372.74","7986.81","8464.00"
"27/07/2024 12:00:00 - 27/07/2024 13:00:00","BZN|FR","9298.13","9310.98","9169.15","9398.00"
"27/07/2024 13:00:00 - 27/07/2024 14:00:00","BZN|FR","10222.18","9792.90","9669.71","9836.00"
"27/07/2024 14:00:00 - 27/07/2024 15:00:00","BZN|FR","10218.69","9533.71","9786.12","9378.00"
"27/07/2024 15:00:00 - 27/07/2024 16:00:00","BZN|FR","10236.80","9404.98","9592.69","8447.00"
"27/07/2024 16:00:00 - 27/07/2024 17:00:00","BZN|FR","9218.47","8525.90","8762.26","7628.00"
"27/07/2024 17:00:00 - 27/07/2024 18:00:00","BZN|FR","7710.94","7310.82","7344.07","6305.00"
"27/07/2024 18:00:00 - 27/07/2024 19:00:00","BZN|FR","5957.04","5544.08","5696.69","4490.00"
"27/07/2024 19:00:00 - 27/07/2024 20:00:00","BZN|FR","3384.09","3201.21","3395.76","2327.00"
"27/07/2024 20:00:00 - 27/07/2024 21:00:00","BZN|FR","1226.46","1180.64","1256.74","797.00"
"27/07/2024 21:00:00 - 27/07/2024 22:00:00","BZN|FR","101.00","97.73","108.80","303.00"
"27/07/2024 22:00:00 - 27/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","261.00"
"27/07/2024 23:00:00 - 28/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/07/2024 00:00:00 - 28/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/07/2024 01:00:00 - 28/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/07/2024 02:00:00 - 28/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/07/2024 03:00:00 - 28/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/07/2024 04:00:00 - 28/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/07/2024 05:00:00 - 28/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","256.00"
"28/07/2024 06:00:00 - 28/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","370.00"
"28/07/2024 07:00:00 - 28/07/2024 08:00:00","BZN|FR","449.08","431.61","431.61","1184.00"
"28/07/2024 08:00:00 - 28/07/2024 09:00:00","BZN|FR","2312.53","2289.98","2289.98","3457.00"
"28/07/2024 09:00:00 - 28/07/2024 10:00:00","BZN|FR","5482.60","5475.98","5475.98","6654.00"
"28/07/2024 10:00:00 - 28/07/2024 11:00:00","BZN|FR","8768.64","8756.33","8954.15","9636.00"
"28/07/2024 11:00:00 - 28/07/2024 12:00:00","BZN|FR","11203.61","11497.78","11585.57","8875.00"
"28/07/2024 12:00:00 - 28/07/2024 13:00:00","BZN|FR","13084.44","13023.12","13233.17","9900.00"
"28/07/2024 13:00:00 - 28/07/2024 14:00:00","BZN|FR","14156.55","13953.31","14074.65","10690.00"
"28/07/2024 14:00:00 - 28/07/2024 15:00:00","BZN|FR","14396.94","14190.55","14201.07","10753.00"
"28/07/2024 15:00:00 - 28/07/2024 16:00:00","BZN|FR","13985.13","13887.94","13946.12","10178.00"
"28/07/2024 16:00:00 - 28/07/2024 17:00:00","BZN|FR","12798.51","12772.01","12729.20","8740.00"
"28/07/2024 17:00:00 - 28/07/2024 18:00:00","BZN|FR","10845.90","10637.24","10656.66","9300.00"
"28/07/2024 18:00:00 - 28/07/2024 19:00:00","BZN|FR","7959.82","7960.44","7903.22","6729.00"
"28/07/2024 19:00:00 - 28/07/2024 20:00:00","BZN|FR","4461.45","4461.15","4486.67","3289.00"
"28/07/2024 20:00:00 - 28/07/2024 21:00:00","BZN|FR","1633.69","1625.73","1651.21","1020.00"
"28/07/2024 21:00:00 - 28/07/2024 22:00:00","BZN|FR","120.41","121.33","123.64","326.00"
"28/07/2024 22:00:00 - 28/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","272.00"
"28/07/2024 23:00:00 - 29/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/07/2024 00:00:00 - 29/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/07/2024 01:00:00 - 29/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/07/2024 02:00:00 - 29/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/07/2024 03:00:00 - 29/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/07/2024 04:00:00 - 29/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/07/2024 05:00:00 - 29/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","268.00"
"29/07/2024 06:00:00 - 29/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","393.00"
"29/07/2024 07:00:00 - 29/07/2024 08:00:00","BZN|FR","472.19","473.43","473.43","1292.00"
"29/07/2024 08:00:00 - 29/07/2024 09:00:00","BZN|FR","2558.20","2571.16","2571.16","3937.00"
"29/07/2024 09:00:00 - 29/07/2024 10:00:00","BZN|FR","5965.87","6007.20","6007.20","7565.00"
"29/07/2024 10:00:00 - 29/07/2024 11:00:00","BZN|FR","9478.20","9554.07","9926.01","10829.00"
"29/07/2024 11:00:00 - 29/07/2024 12:00:00","BZN|FR","12102.24","12229.92","12659.96","13099.00"
"29/07/2024 12:00:00 - 29/07/2024 13:00:00","BZN|FR","13840.16","13864.37","14240.07","14416.00"
"29/07/2024 13:00:00 - 29/07/2024 14:00:00","BZN|FR","14646.81","14636.00","14879.52","14834.00"
"29/07/2024 14:00:00 - 29/07/2024 15:00:00","BZN|FR","14448.78","14679.63","14825.08","14596.00"
"29/07/2024 15:00:00 - 29/07/2024 16:00:00","BZN|FR","14020.08","14032.41","14218.53","13835.00"
"29/07/2024 16:00:00 - 29/07/2024 17:00:00","BZN|FR","12713.14","12625.96","12846.14","12313.00"
"29/07/2024 17:00:00 - 29/07/2024 18:00:00","BZN|FR","10625.13","10535.65","10663.22","9865.00"
"29/07/2024 18:00:00 - 29/07/2024 19:00:00","BZN|FR","7621.16","7624.63","7807.21","6611.00"
"29/07/2024 19:00:00 - 29/07/2024 20:00:00","BZN|FR","4253.09","4233.05","4303.07","3152.00"
"29/07/2024 20:00:00 - 29/07/2024 21:00:00","BZN|FR","1495.70","1504.24","1515.74","947.00"
"29/07/2024 21:00:00 - 29/07/2024 22:00:00","BZN|FR","96.40","95.95","100.51","306.00"
"29/07/2024 22:00:00 - 29/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","263.00"
"29/07/2024 23:00:00 - 30/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/07/2024 00:00:00 - 30/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/07/2024 01:00:00 - 30/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/07/2024 02:00:00 - 30/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/07/2024 03:00:00 - 30/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/07/2024 04:00:00 - 30/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/07/2024 05:00:00 - 30/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","257.00"
"30/07/2024 06:00:00 - 30/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","375.00"
"30/07/2024 07:00:00 - 30/07/2024 08:00:00","BZN|FR","396.25","406.80","406.80","1176.00"
"30/07/2024 08:00:00 - 30/07/2024 09:00:00","BZN|FR","2097.09","2231.66","2231.66","3422.00"
"30/07/2024 09:00:00 - 30/07/2024 10:00:00","BZN|FR","4958.50","5197.19","5197.19","6401.00"
"30/07/2024 10:00:00 - 30/07/2024 11:00:00","BZN|FR","7810.23","8122.27","8121.06","9147.00"
"30/07/2024 11:00:00 - 30/07/2024 12:00:00","BZN|FR","9838.50","10453.50","10301.06","11484.00"
"30/07/2024 12:00:00 - 30/07/2024 13:00:00","BZN|FR","11558.50","11830.26","11881.62","12794.00"
"30/07/2024 13:00:00 - 30/07/2024 14:00:00","BZN|FR","12488.67","12450.26","12700.84","13257.00"
"30/07/2024 14:00:00 - 30/07/2024 15:00:00","BZN|FR","12968.16","12726.52","12824.37","12747.00"
"30/07/2024 15:00:00 - 30/07/2024 16:00:00","BZN|FR","12351.10","12010.21","12317.94","11423.00"
"30/07/2024 16:00:00 - 30/07/2024 17:00:00","BZN|FR","10911.96","10881.23","11190.71","9863.00"
"30/07/2024 17:00:00 - 30/07/2024 18:00:00","BZN|FR","9012.34","8890.59","9281.50","7886.00"
"30/07/2024 18:00:00 - 30/07/2024 19:00:00","BZN|FR","6740.86","6559.15","6852.85","5131.00"
"30/07/2024 19:00:00 - 30/07/2024 20:00:00","BZN|FR","3827.19","3782.64","3879.37","2475.00"
"30/07/2024 20:00:00 - 30/07/2024 21:00:00","BZN|FR","1363.75","1355.47","1393.90","850.00"
"30/07/2024 21:00:00 - 30/07/2024 22:00:00","BZN|FR","87.80","86.60","87.35","298.00"
"30/07/2024 22:00:00 - 30/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","262.00"
"30/07/2024 23:00:00 - 31/07/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/07/2024 00:00:00 - 31/07/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/07/2024 01:00:00 - 31/07/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/07/2024 02:00:00 - 31/07/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/07/2024 03:00:00 - 31/07/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/07/2024 04:00:00 - 31/07/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/07/2024 05:00:00 - 31/07/2024 06:00:00","BZN|FR","0.00","0.00","0.00","257.00"
"31/07/2024 06:00:00 - 31/07/2024 07:00:00","BZN|FR","0.00","0.00","0.00","350.00"
"31/07/2024 07:00:00 - 31/07/2024 08:00:00","BZN|FR","373.19","358.85","358.85","1004.00"
"31/07/2024 08:00:00 - 31/07/2024 09:00:00","BZN|FR","2197.40","2185.34","2185.34","2999.00"
"31/07/2024 09:00:00 - 31/07/2024 10:00:00","BZN|FR","5221.18","5216.40","5216.40","5539.00"
"31/07/2024 10:00:00 - 31/07/2024 11:00:00","BZN|FR","8425.65","8406.16","7875.36","8375.00"
"31/07/2024 11:00:00 - 31/07/2024 12:00:00","BZN|FR","10783.42","10753.90","10465.84","10467.00"
"31/07/2024 12:00:00 - 31/07/2024 13:00:00","BZN|FR","12497.80","12344.80","12167.07","11894.00"
"31/07/2024 13:00:00 - 31/07/2024 14:00:00","BZN|FR","13442.43","13369.46","13075.89","12598.00"
"31/07/2024 14:00:00 - 31/07/2024 15:00:00","BZN|FR","13877.38","13528.76","13462.73","13074.00"
"31/07/2024 15:00:00 - 31/07/2024 16:00:00","BZN|FR","13292.44","12994.44","13105.89","12712.00"
"31/07/2024 16:00:00 - 31/07/2024 17:00:00","BZN|FR","12100.95","11880.76","11981.37","11338.00"
"31/07/2024 17:00:00 - 31/07/2024 18:00:00","BZN|FR","10062.82","10039.07","10041.11","9077.00"
"31/07/2024 18:00:00 - 31/07/2024 19:00:00","BZN|FR","7382.59","7439.41","7500.58","6059.00"
"31/07/2024 19:00:00 - 31/07/2024 20:00:00","BZN|FR","4131.25","4172.22","4167.39","2878.00"
"31/07/2024 20:00:00 - 31/07/2024 21:00:00","BZN|FR","1449.89","1489.44","1476.12","843.00"
"31/07/2024 21:00:00 - 31/07/2024 22:00:00","BZN|FR","81.86","84.26","83.14","298.00"
"31/07/2024 22:00:00 - 31/07/2024 23:00:00","BZN|FR","0.00","0.00","0.00","261.00"
