Start date;End date;France [€/MWh] Calculated resolutions
Mar 29, 2024 6:00 PM;Mar 29, 2024 7:00 PM;74.71
Mar 29, 2024 7:00 PM;Mar 29, 2024 8:00 PM;105.5
Mar 29, 2024 8:00 PM;Mar 29, 2024 9:00 PM;87.4
Mar 29, 2024 9:00 PM;Mar 29, 2024 10:00 PM;59.64
Mar 29, 2024 10:00 PM;Mar 29, 2024 11:00 PM;75.89
Mar 29, 2024 11:00 PM;Mar 30, 2024 12:00 AM;70.0
Mar 30, 2024 12:00 AM;Mar 30, 2024 1:00 AM;69.3
Mar 30, 2024 1:00 AM;Mar 30, 2024 2:00 AM;58.16
Mar 30, 2024 2:00 AM;Mar 30, 2024 3:00 AM;48.54
Mar 30, 2024 3:00 AM;Mar 30, 2024 4:00 AM;59.09
Mar 30, 2024 4:00 AM;Mar 30, 2024 5:00 AM;59.74
Mar 30, 2024 5:00 AM;Mar 30, 2024 6:00 AM;65.05
Mar 30, 2024 6:00 AM;Mar 30, 2024 7:00 AM;52.81
Mar 30, 2024 7:00 AM;Mar 30, 2024 8:00 AM;45.85
Mar 30, 2024 8:00 AM;Mar 30, 2024 9:00 AM;38.47
Mar 30, 2024 9:00 AM;Mar 30, 2024 10:00 AM;43.38
Mar 30, 2024 10:00 AM;Mar 30, 2024 11:00 AM;35.74
Mar 30, 2024 11:00 AM;Mar 30, 2024 12:00 PM;24.48
Mar 30, 2024 12:00 PM;Mar 30, 2024 1:00 PM;20.26
Mar 30, 2024 1:00 PM;Mar 30, 2024 2:00 PM;9.93
Mar 30, 2024 2:00 PM;Mar 30, 2024 3:00 PM;15.93
Mar 30, 2024 3:00 PM;Mar 30, 2024 4:00 PM;28.91
Mar 30, 2024 4:00 PM;Mar 30, 2024 5:00 PM;52.52
Mar 30, 2024 5:00 PM;Mar 30, 2024 6:00 PM;59.64
Mar 30, 2024 6:00 PM;Mar 30, 2024 7:00 PM;76.23
Mar 30, 2024 7:00 PM;Mar 30, 2024 8:00 PM;94.24
Mar 30, 2024 8:00 PM;Mar 30, 2024 9:00 PM;82.4
Mar 30, 2024 9:00 PM;Mar 30, 2024 10:00 PM;71.61
Mar 30, 2024 10:00 PM;Mar 30, 2024 11:00 PM;70.83
Mar 30, 2024 11:00 PM;Mar 31, 2024 12:00 AM;65.74
Mar 31, 2024 12:00 AM;Mar 31, 2024 1:00 AM;60.13
Mar 31, 2024 1:00 AM;Mar 31, 2024 2:00 AM;48.46
Mar 31, 2024 3:00 AM;Mar 31, 2024 4:00 AM;17.66
Mar 31, 2024 4:00 AM;Mar 31, 2024 5:00 AM;15.96
Mar 31, 2024 5:00 AM;Mar 31, 2024 6:00 AM;29.91
Mar 31, 2024 6:00 AM;Mar 31, 2024 7:00 AM;23.52
Mar 31, 2024 7:00 AM;Mar 31, 2024 8:00 AM;33.29
Mar 31, 2024 8:00 AM;Mar 31, 2024 9:00 AM;29.83
Mar 31, 2024 9:00 AM;Mar 31, 2024 10:00 AM;24.53
Mar 31, 2024 10:00 AM;Mar 31, 2024 11:00 AM;31.25
Mar 31, 2024 11:00 AM;Mar 31, 2024 12:00 PM;29.25
Mar 31, 2024 12:00 PM;Mar 31, 2024 1:00 PM;20.47
Mar 31, 2024 1:00 PM;Mar 31, 2024 2:00 PM;3.2
Mar 31, 2024 2:00 PM;Mar 31, 2024 3:00 PM;1.03
Mar 31, 2024 3:00 PM;Mar 31, 2024 4:00 PM;10.88
Mar 31, 2024 4:00 PM;Mar 31, 2024 5:00 PM;8.19
Mar 31, 2024 5:00 PM;Mar 31, 2024 6:00 PM;10.15
Mar 31, 2024 6:00 PM;Mar 31, 2024 7:00 PM;14.41
Mar 31, 2024 7:00 PM;Mar 31, 2024 8:00 PM;21.76
Mar 31, 2024 8:00 PM;Mar 31, 2024 9:00 PM;31.62
Mar 31, 2024 9:00 PM;Mar 31, 2024 10:00 PM;26.12
Mar 31, 2024 10:00 PM;Mar 31, 2024 11:00 PM;24.53
Mar 31, 2024 11:00 PM;Apr 1, 2024 12:00 AM;32.35
Apr 1, 2024 12:00 AM;Apr 1, 2024 1:00 AM;40.7
Apr 1, 2024 1:00 AM;Apr 1, 2024 2:00 AM;32.1
Apr 1, 2024 2:00 AM;Apr 1, 2024 3:00 AM;29.36
Apr 1, 2024 3:00 AM;Apr 1, 2024 4:00 AM;21.19
Apr 1, 2024 4:00 AM;Apr 1, 2024 5:00 AM;11.84
Apr 1, 2024 5:00 AM;Apr 1, 2024 6:00 AM;17.04
Apr 1, 2024 6:00 AM;Apr 1, 2024 7:00 AM;17.65
Apr 1, 2024 7:00 AM;Apr 1, 2024 8:00 AM;15.39
Apr 1, 2024 8:00 AM;Apr 1, 2024 9:00 AM;19.64
Apr 1, 2024 9:00 AM;Apr 1, 2024 10:00 AM;13.69
Apr 1, 2024 10:00 AM;Apr 1, 2024 11:00 AM;10.44
Apr 1, 2024 11:00 AM;Apr 1, 2024 12:00 PM;7.67
Apr 1, 2024 12:00 PM;Apr 1, 2024 1:00 PM;6.9
Apr 1, 2024 1:00 PM;Apr 1, 2024 2:00 PM;0.03
Apr 1, 2024 2:00 PM;Apr 1, 2024 3:00 PM;-0.01
Apr 1, 2024 3:00 PM;Apr 1, 2024 4:00 PM;-0.01
Apr 1, 2024 4:00 PM;Apr 1, 2024 5:00 PM;-0.01
Apr 1, 2024 5:00 PM;Apr 1, 2024 6:00 PM;5.8
Apr 1, 2024 6:00 PM;Apr 1, 2024 7:00 PM;14.94
Apr 1, 2024 7:00 PM;Apr 1, 2024 8:00 PM;42.93
Apr 1, 2024 8:00 PM;Apr 1, 2024 9:00 PM;40.14
Apr 1, 2024 9:00 PM;Apr 1, 2024 10:00 PM;31.23
Apr 1, 2024 10:00 PM;Apr 1, 2024 11:00 PM;26.72
Apr 1, 2024 11:00 PM;Apr 2, 2024 12:00 AM;12.58
Apr 2, 2024 12:00 AM;Apr 2, 2024 1:00 AM;10.07
Apr 2, 2024 1:00 AM;Apr 2, 2024 2:00 AM;3.77
Apr 2, 2024 2:00 AM;Apr 2, 2024 3:00 AM;3.25
Apr 2, 2024 3:00 AM;Apr 2, 2024 4:00 AM;1.63
Apr 2, 2024 4:00 AM;Apr 2, 2024 5:00 AM;2.0
Apr 2, 2024 5:00 AM;Apr 2, 2024 6:00 AM;7.29
Apr 2, 2024 6:00 AM;Apr 2, 2024 7:00 AM;25.98
Apr 2, 2024 7:00 AM;Apr 2, 2024 8:00 AM;47.42
Apr 2, 2024 8:00 AM;Apr 2, 2024 9:00 AM;35.0
Apr 2, 2024 9:00 AM;Apr 2, 2024 10:00 AM;10.02
Apr 2, 2024 10:00 AM;Apr 2, 2024 11:00 AM;1.63
Apr 2, 2024 11:00 AM;Apr 2, 2024 12:00 PM;1.42
Apr 2, 2024 12:00 PM;Apr 2, 2024 1:00 PM;0.93
Apr 2, 2024 1:00 PM;Apr 2, 2024 2:00 PM;0.01
Apr 2, 2024 2:00 PM;Apr 2, 2024 3:00 PM;0.0
Apr 2, 2024 3:00 PM;Apr 2, 2024 4:00 PM;0.0
Apr 2, 2024 4:00 PM;Apr 2, 2024 5:00 PM;4.31
Apr 2, 2024 5:00 PM;Apr 2, 2024 6:00 PM;11.37
Apr 2, 2024 6:00 PM;Apr 2, 2024 7:00 PM;43.7
Apr 2, 2024 7:00 PM;Apr 2, 2024 8:00 PM;52.03
Apr 2, 2024 8:00 PM;Apr 2, 2024 9:00 PM;81.45
Apr 2, 2024 9:00 PM;Apr 2, 2024 10:00 PM;39.6
Apr 2, 2024 10:00 PM;Apr 2, 2024 11:00 PM;43.54
Apr 2, 2024 11:00 PM;Apr 3, 2024 12:00 AM;43.58
Apr 3, 2024 12:00 AM;Apr 3, 2024 1:00 AM;7.36
Apr 3, 2024 1:00 AM;Apr 3, 2024 2:00 AM;9.43
Apr 3, 2024 2:00 AM;Apr 3, 2024 3:00 AM;8.95
Apr 3, 2024 3:00 AM;Apr 3, 2024 4:00 AM;2.88
Apr 3, 2024 4:00 AM;Apr 3, 2024 5:00 AM;0.09
Apr 3, 2024 5:00 AM;Apr 3, 2024 6:00 AM;1.0
Apr 3, 2024 6:00 AM;Apr 3, 2024 7:00 AM;8.49
Apr 3, 2024 7:00 AM;Apr 3, 2024 8:00 AM;28.07
Apr 3, 2024 8:00 AM;Apr 3, 2024 9:00 AM;37.38
Apr 3, 2024 9:00 AM;Apr 3, 2024 10:00 AM;24.37
Apr 3, 2024 10:00 AM;Apr 3, 2024 11:00 AM;16.95
Apr 3, 2024 11:00 AM;Apr 3, 2024 12:00 PM;9.37
Apr 3, 2024 12:00 PM;Apr 3, 2024 1:00 PM;9.12
Apr 3, 2024 1:00 PM;Apr 3, 2024 2:00 PM;5.08
Apr 3, 2024 2:00 PM;Apr 3, 2024 3:00 PM;3.99
Apr 3, 2024 3:00 PM;Apr 3, 2024 4:00 PM;0.01
Apr 3, 2024 4:00 PM;Apr 3, 2024 5:00 PM;0.0
Apr 3, 2024 5:00 PM;Apr 3, 2024 6:00 PM;0.02
Apr 3, 2024 6:00 PM;Apr 3, 2024 7:00 PM;9.97
Apr 3, 2024 7:00 PM;Apr 3, 2024 8:00 PM;15.08
Apr 3, 2024 8:00 PM;Apr 3, 2024 9:00 PM;35.0
Apr 3, 2024 9:00 PM;Apr 3, 2024 10:00 PM;35.0
Apr 3, 2024 10:00 PM;Apr 3, 2024 11:00 PM;31.62
Apr 3, 2024 11:00 PM;Apr 4, 2024 12:00 AM;25.43
Apr 4, 2024 12:00 AM;Apr 4, 2024 1:00 AM;2.6
Apr 4, 2024 1:00 AM;Apr 4, 2024 2:00 AM;0.44
Apr 4, 2024 2:00 AM;Apr 4, 2024 3:00 AM;4.42
Apr 4, 2024 3:00 AM;Apr 4, 2024 4:00 AM;4.99
Apr 4, 2024 4:00 AM;Apr 4, 2024 5:00 AM;3.25
Apr 4, 2024 5:00 AM;Apr 4, 2024 6:00 AM;5.87
Apr 4, 2024 6:00 AM;Apr 4, 2024 7:00 AM;3.25
Apr 4, 2024 7:00 AM;Apr 4, 2024 8:00 AM;11.19
Apr 4, 2024 8:00 AM;Apr 4, 2024 9:00 AM;13.47
Apr 4, 2024 9:00 AM;Apr 4, 2024 10:00 AM;3.74
Apr 4, 2024 10:00 AM;Apr 4, 2024 11:00 AM;1.91
Apr 4, 2024 11:00 AM;Apr 4, 2024 12:00 PM;0.0
Apr 4, 2024 12:00 PM;Apr 4, 2024 1:00 PM;0.0
Apr 4, 2024 1:00 PM;Apr 4, 2024 2:00 PM;0.0
Apr 4, 2024 2:00 PM;Apr 4, 2024 3:00 PM;0.0
Apr 4, 2024 3:00 PM;Apr 4, 2024 4:00 PM;0.0
Apr 4, 2024 4:00 PM;Apr 4, 2024 5:00 PM;0.0
Apr 4, 2024 5:00 PM;Apr 4, 2024 6:00 PM;0.02
Apr 4, 2024 6:00 PM;Apr 4, 2024 7:00 PM;19.14
Apr 4, 2024 7:00 PM;Apr 4, 2024 8:00 PM;36.77
Apr 4, 2024 8:00 PM;Apr 4, 2024 9:00 PM;42.3
Apr 4, 2024 9:00 PM;Apr 4, 2024 10:00 PM;28.97
Apr 4, 2024 10:00 PM;Apr 4, 2024 11:00 PM;27.85
Apr 4, 2024 11:00 PM;Apr 5, 2024 12:00 AM;18.78
Apr 5, 2024 12:00 AM;Apr 5, 2024 1:00 AM;11.2
Apr 5, 2024 1:00 AM;Apr 5, 2024 2:00 AM;7.37
Apr 5, 2024 2:00 AM;Apr 5, 2024 3:00 AM;8.35
Apr 5, 2024 3:00 AM;Apr 5, 2024 4:00 AM;4.77
Apr 5, 2024 4:00 AM;Apr 5, 2024 5:00 AM;2.42
Apr 5, 2024 5:00 AM;Apr 5, 2024 6:00 AM;3.71
Apr 5, 2024 6:00 AM;Apr 5, 2024 7:00 AM;9.34
Apr 5, 2024 7:00 AM;Apr 5, 2024 8:00 AM;5.15
Apr 5, 2024 8:00 AM;Apr 5, 2024 9:00 AM;12.65
Apr 5, 2024 9:00 AM;Apr 5, 2024 10:00 AM;3.86
Apr 5, 2024 10:00 AM;Apr 5, 2024 11:00 AM;3.4
Apr 5, 2024 11:00 AM;Apr 5, 2024 12:00 PM;2.0
Apr 5, 2024 12:00 PM;Apr 5, 2024 1:00 PM;2.09
Apr 5, 2024 1:00 PM;Apr 5, 2024 2:00 PM;0.0
Apr 5, 2024 2:00 PM;Apr 5, 2024 3:00 PM;-0.02
Apr 5, 2024 3:00 PM;Apr 5, 2024 4:00 PM;-0.05
Apr 5, 2024 4:00 PM;Apr 5, 2024 5:00 PM;0.0
Apr 5, 2024 5:00 PM;Apr 5, 2024 6:00 PM;0.08
Apr 5, 2024 6:00 PM;Apr 5, 2024 7:00 PM;7.54
Apr 5, 2024 7:00 PM;Apr 5, 2024 8:00 PM;11.3
Apr 5, 2024 8:00 PM;Apr 5, 2024 9:00 PM;14.4
Apr 5, 2024 9:00 PM;Apr 5, 2024 10:00 PM;5.14
Apr 5, 2024 10:00 PM;Apr 5, 2024 11:00 PM;14.75
Apr 5, 2024 11:00 PM;Apr 6, 2024 12:00 AM;15.78
Apr 6, 2024 12:00 AM;Apr 6, 2024 1:00 AM;5.35
Apr 6, 2024 1:00 AM;Apr 6, 2024 2:00 AM;0.0
Apr 6, 2024 2:00 AM;Apr 6, 2024 3:00 AM;0.0
Apr 6, 2024 3:00 AM;Apr 6, 2024 4:00 AM;0.0
Apr 6, 2024 4:00 AM;Apr 6, 2024 5:00 AM;0.0
Apr 6, 2024 5:00 AM;Apr 6, 2024 6:00 AM;0.0
Apr 6, 2024 6:00 AM;Apr 6, 2024 7:00 AM;0.0
Apr 6, 2024 7:00 AM;Apr 6, 2024 8:00 AM;0.0
Apr 6, 2024 8:00 AM;Apr 6, 2024 9:00 AM;0.0
Apr 6, 2024 9:00 AM;Apr 6, 2024 10:00 AM;0.0
Apr 6, 2024 10:00 AM;Apr 6, 2024 11:00 AM;-0.01
Apr 6, 2024 11:00 AM;Apr 6, 2024 12:00 PM;-5.55
Apr 6, 2024 12:00 PM;Apr 6, 2024 1:00 PM;-5.48
Apr 6, 2024 1:00 PM;Apr 6, 2024 2:00 PM;-4.81
Apr 6, 2024 2:00 PM;Apr 6, 2024 3:00 PM;-13.78
Apr 6, 2024 3:00 PM;Apr 6, 2024 4:00 PM;-18.58
Apr 6, 2024 4:00 PM;Apr 6, 2024 5:00 PM;-1.68
Apr 6, 2024 5:00 PM;Apr 6, 2024 6:00 PM;-0.01
Apr 6, 2024 6:00 PM;Apr 6, 2024 7:00 PM;0.0
Apr 6, 2024 7:00 PM;Apr 6, 2024 8:00 PM;3.03
Apr 6, 2024 8:00 PM;Apr 6, 2024 9:00 PM;4.23
Apr 6, 2024 9:00 PM;Apr 6, 2024 10:00 PM;8.0
Apr 6, 2024 10:00 PM;Apr 6, 2024 11:00 PM;7.97
Apr 6, 2024 11:00 PM;Apr 7, 2024 12:00 AM;4.27
Apr 7, 2024 12:00 AM;Apr 7, 2024 1:00 AM;0.97
Apr 7, 2024 1:00 AM;Apr 7, 2024 2:00 AM;0.15
Apr 7, 2024 2:00 AM;Apr 7, 2024 3:00 AM;0.0
Apr 7, 2024 3:00 AM;Apr 7, 2024 4:00 AM;0.0
Apr 7, 2024 4:00 AM;Apr 7, 2024 5:00 AM;0.0
Apr 7, 2024 5:00 AM;Apr 7, 2024 6:00 AM;0.0
Apr 7, 2024 6:00 AM;Apr 7, 2024 7:00 AM;0.0
Apr 7, 2024 7:00 AM;Apr 7, 2024 8:00 AM;0.0
Apr 7, 2024 8:00 AM;Apr 7, 2024 9:00 AM;0.0
Apr 7, 2024 9:00 AM;Apr 7, 2024 10:00 AM;-0.01
Apr 7, 2024 10:00 AM;Apr 7, 2024 11:00 AM;-0.16
Apr 7, 2024 11:00 AM;Apr 7, 2024 12:00 PM;-3.25
Apr 7, 2024 12:00 PM;Apr 7, 2024 1:00 PM;-0.07
Apr 7, 2024 1:00 PM;Apr 7, 2024 2:00 PM;-1.69
Apr 7, 2024 2:00 PM;Apr 7, 2024 3:00 PM;-19.25
Apr 7, 2024 3:00 PM;Apr 7, 2024 4:00 PM;-5.04
Apr 7, 2024 4:00 PM;Apr 7, 2024 5:00 PM;-0.15
Apr 7, 2024 5:00 PM;Apr 7, 2024 6:00 PM;2.66
Apr 7, 2024 6:00 PM;Apr 7, 2024 7:00 PM;3.87
Apr 7, 2024 7:00 PM;Apr 7, 2024 8:00 PM;16.14
Apr 7, 2024 8:00 PM;Apr 7, 2024 9:00 PM;25.0
Apr 7, 2024 9:00 PM;Apr 7, 2024 10:00 PM;35.0
Apr 7, 2024 10:00 PM;Apr 7, 2024 11:00 PM;25.0
Apr 7, 2024 11:00 PM;Apr 8, 2024 12:00 AM;10.66
Apr 8, 2024 12:00 AM;Apr 8, 2024 1:00 AM;7.65
Apr 8, 2024 1:00 AM;Apr 8, 2024 2:00 AM;8.2
Apr 8, 2024 2:00 AM;Apr 8, 2024 3:00 AM;7.26
Apr 8, 2024 3:00 AM;Apr 8, 2024 4:00 AM;0.09
Apr 8, 2024 4:00 AM;Apr 8, 2024 5:00 AM;0.0
Apr 8, 2024 5:00 AM;Apr 8, 2024 6:00 AM;0.41
Apr 8, 2024 6:00 AM;Apr 8, 2024 7:00 AM;11.53
Apr 8, 2024 7:00 AM;Apr 8, 2024 8:00 AM;17.17
Apr 8, 2024 8:00 AM;Apr 8, 2024 9:00 AM;22.72
Apr 8, 2024 9:00 AM;Apr 8, 2024 10:00 AM;17.14
Apr 8, 2024 10:00 AM;Apr 8, 2024 11:00 AM;0.09
Apr 8, 2024 11:00 AM;Apr 8, 2024 12:00 PM;0.0
Apr 8, 2024 12:00 PM;Apr 8, 2024 1:00 PM;0.08
Apr 8, 2024 1:00 PM;Apr 8, 2024 2:00 PM;0.0
Apr 8, 2024 2:00 PM;Apr 8, 2024 3:00 PM;0.0
Apr 8, 2024 3:00 PM;Apr 8, 2024 4:00 PM;0.0
Apr 8, 2024 4:00 PM;Apr 8, 2024 5:00 PM;-0.01
Apr 8, 2024 5:00 PM;Apr 8, 2024 6:00 PM;0.0
Apr 8, 2024 6:00 PM;Apr 8, 2024 7:00 PM;0.0
Apr 8, 2024 7:00 PM;Apr 8, 2024 8:00 PM;1.04
Apr 8, 2024 8:00 PM;Apr 8, 2024 9:00 PM;18.26
Apr 8, 2024 9:00 PM;Apr 8, 2024 10:00 PM;14.4
Apr 8, 2024 10:00 PM;Apr 8, 2024 11:00 PM;2.36
Apr 8, 2024 11:00 PM;Apr 9, 2024 12:00 AM;0.0
Apr 9, 2024 12:00 AM;Apr 9, 2024 1:00 AM;0.0
Apr 9, 2024 1:00 AM;Apr 9, 2024 2:00 AM;0.0
Apr 9, 2024 2:00 AM;Apr 9, 2024 3:00 AM;-0.02
Apr 9, 2024 3:00 AM;Apr 9, 2024 4:00 AM;-2.94
Apr 9, 2024 4:00 AM;Apr 9, 2024 5:00 AM;-1.06
Apr 9, 2024 5:00 AM;Apr 9, 2024 6:00 AM;-0.01
Apr 9, 2024 6:00 AM;Apr 9, 2024 7:00 AM;0.0
Apr 9, 2024 7:00 AM;Apr 9, 2024 8:00 AM;0.0
Apr 9, 2024 8:00 AM;Apr 9, 2024 9:00 AM;0.0
Apr 9, 2024 9:00 AM;Apr 9, 2024 10:00 AM;0.0
Apr 9, 2024 10:00 AM;Apr 9, 2024 11:00 AM;0.0
Apr 9, 2024 11:00 AM;Apr 9, 2024 12:00 PM;-0.01
Apr 9, 2024 12:00 PM;Apr 9, 2024 1:00 PM;-0.02
Apr 9, 2024 1:00 PM;Apr 9, 2024 2:00 PM;-0.05
Apr 9, 2024 2:00 PM;Apr 9, 2024 3:00 PM;-0.07
Apr 9, 2024 3:00 PM;Apr 9, 2024 4:00 PM;-0.07
Apr 9, 2024 4:00 PM;Apr 9, 2024 5:00 PM;-0.07
Apr 9, 2024 5:00 PM;Apr 9, 2024 6:00 PM;-0.02
Apr 9, 2024 6:00 PM;Apr 9, 2024 7:00 PM;0.0
Apr 9, 2024 7:00 PM;Apr 9, 2024 8:00 PM;11.74
Apr 9, 2024 8:00 PM;Apr 9, 2024 9:00 PM;5.0
Apr 9, 2024 9:00 PM;Apr 9, 2024 10:00 PM;14.72
Apr 9, 2024 10:00 PM;Apr 9, 2024 11:00 PM;6.35
Apr 9, 2024 11:00 PM;Apr 10, 2024 12:00 AM;7.15
Apr 10, 2024 12:00 AM;Apr 10, 2024 1:00 AM;20.98
Apr 10, 2024 1:00 AM;Apr 10, 2024 2:00 AM;6.69
Apr 10, 2024 2:00 AM;Apr 10, 2024 3:00 AM;6.7
Apr 10, 2024 3:00 AM;Apr 10, 2024 4:00 AM;9.06
Apr 10, 2024 4:00 AM;Apr 10, 2024 5:00 AM;9.76
Apr 10, 2024 5:00 AM;Apr 10, 2024 6:00 AM;18.71
Apr 10, 2024 6:00 AM;Apr 10, 2024 7:00 AM;46.16
Apr 10, 2024 7:00 AM;Apr 10, 2024 8:00 AM;99.63
Apr 10, 2024 8:00 AM;Apr 10, 2024 9:00 AM;108.69
Apr 10, 2024 9:00 AM;Apr 10, 2024 10:00 AM;83.56
Apr 10, 2024 10:00 AM;Apr 10, 2024 11:00 AM;67.5
Apr 10, 2024 11:00 AM;Apr 10, 2024 12:00 PM;49.03
Apr 10, 2024 12:00 PM;Apr 10, 2024 1:00 PM;35.86
Apr 10, 2024 1:00 PM;Apr 10, 2024 2:00 PM;27.96
Apr 10, 2024 2:00 PM;Apr 10, 2024 3:00 PM;23.37
Apr 10, 2024 3:00 PM;Apr 10, 2024 4:00 PM;21.84
Apr 10, 2024 4:00 PM;Apr 10, 2024 5:00 PM;17.93
Apr 10, 2024 5:00 PM;Apr 10, 2024 6:00 PM;52.7
Apr 10, 2024 6:00 PM;Apr 10, 2024 7:00 PM;31.85
Apr 10, 2024 7:00 PM;Apr 10, 2024 8:00 PM;46.49
Apr 10, 2024 8:00 PM;Apr 10, 2024 9:00 PM;35.71
Apr 10, 2024 9:00 PM;Apr 10, 2024 10:00 PM;34.45
Apr 10, 2024 10:00 PM;Apr 10, 2024 11:00 PM;48.22
Apr 10, 2024 11:00 PM;Apr 11, 2024 12:00 AM;27.59
Apr 11, 2024 12:00 AM;Apr 11, 2024 1:00 AM;3.25
Apr 11, 2024 1:00 AM;Apr 11, 2024 2:00 AM;1.0
Apr 11, 2024 2:00 AM;Apr 11, 2024 3:00 AM;0.04
Apr 11, 2024 3:00 AM;Apr 11, 2024 4:00 AM;0.0
Apr 11, 2024 4:00 AM;Apr 11, 2024 5:00 AM;0.0
Apr 11, 2024 5:00 AM;Apr 11, 2024 6:00 AM;1.47
Apr 11, 2024 6:00 AM;Apr 11, 2024 7:00 AM;13.21
Apr 11, 2024 7:00 AM;Apr 11, 2024 8:00 AM;22.42
Apr 11, 2024 8:00 AM;Apr 11, 2024 9:00 AM;52.2
Apr 11, 2024 9:00 AM;Apr 11, 2024 10:00 AM;19.66
Apr 11, 2024 10:00 AM;Apr 11, 2024 11:00 AM;0.03
Apr 11, 2024 11:00 AM;Apr 11, 2024 12:00 PM;0.0
Apr 11, 2024 12:00 PM;Apr 11, 2024 1:00 PM;1.81
Apr 11, 2024 1:00 PM;Apr 11, 2024 2:00 PM;1.73
Apr 11, 2024 2:00 PM;Apr 11, 2024 3:00 PM;0.09
Apr 11, 2024 3:00 PM;Apr 11, 2024 4:00 PM;0.02
Apr 11, 2024 4:00 PM;Apr 11, 2024 5:00 PM;0.77
Apr 11, 2024 5:00 PM;Apr 11, 2024 6:00 PM;6.42
Apr 11, 2024 6:00 PM;Apr 11, 2024 7:00 PM;8.76
Apr 11, 2024 7:00 PM;Apr 11, 2024 8:00 PM;24.22
Apr 11, 2024 8:00 PM;Apr 11, 2024 9:00 PM;60.0
Apr 11, 2024 9:00 PM;Apr 11, 2024 10:00 PM;70.95
Apr 11, 2024 10:00 PM;Apr 11, 2024 11:00 PM;70.01
Apr 11, 2024 11:00 PM;Apr 12, 2024 12:00 AM;34.08
Apr 12, 2024 12:00 AM;Apr 12, 2024 1:00 AM;23.77
Apr 12, 2024 1:00 AM;Apr 12, 2024 2:00 AM;15.37
Apr 12, 2024 2:00 AM;Apr 12, 2024 3:00 AM;12.5
Apr 12, 2024 3:00 AM;Apr 12, 2024 4:00 AM;11.94
Apr 12, 2024 4:00 AM;Apr 12, 2024 5:00 AM;12.49
Apr 12, 2024 5:00 AM;Apr 12, 2024 6:00 AM;16.93
Apr 12, 2024 6:00 AM;Apr 12, 2024 7:00 AM;33.47
Apr 12, 2024 7:00 AM;Apr 12, 2024 8:00 AM;78.44
