Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Feb 25, 2025 10:00 PM;Feb 25, 2025 11:00 PM;9243.0;706.25;8536.75;0.0
Feb 25, 2025 11:00 PM;Feb 26, 2025 12:00 AM;8889.57;678.0;8211.57;0.0
Feb 26, 2025 12:00 AM;Feb 26, 2025 1:00 AM;11140.12;745.75;10394.37;0.0
Feb 26, 2025 1:00 AM;Feb 26, 2025 2:00 AM;10509.77;751.5;9758.27;0.0
Feb 26, 2025 2:00 AM;Feb 26, 2025 3:00 AM;9788.64;657.25;9131.39;0.0
Feb 26, 2025 3:00 AM;Feb 26, 2025 4:00 AM;9065.93;628.5;8437.43;0.0
Feb 26, 2025 4:00 AM;Feb 26, 2025 5:00 AM;8457.18;603.5;7853.68;0.0
Feb 26, 2025 5:00 AM;Feb 26, 2025 6:00 AM;7850.35;591.25;7259.1;0.0
Feb 26, 2025 6:00 AM;Feb 26, 2025 7:00 AM;7525.08;734.25;6790.83;0.0
Feb 26, 2025 7:00 AM;Feb 26, 2025 8:00 AM;7134.76;769.25;6365.51;0.0
Feb 26, 2025 8:00 AM;Feb 26, 2025 9:00 AM;7714.25;938.5;6171.1;604.65
Feb 26, 2025 9:00 AM;Feb 26, 2025 10:00 AM;10567.94;993.75;6037.22;3536.97
Feb 26, 2025 10:00 AM;Feb 26, 2025 11:00 AM;13250.91;1067.5;5771.15;6412.26
Feb 26, 2025 11:00 AM;Feb 26, 2025 12:00 PM;16077.55;1144.75;6063.34;8869.46
Feb 26, 2025 12:00 PM;Feb 26, 2025 1:00 PM;19109.32;1158.5;7810.02;10140.8
Feb 26, 2025 1:00 PM;Feb 26, 2025 2:00 PM;20426.78;1207.5;8777.77;10441.51
Feb 26, 2025 2:00 PM;Feb 26, 2025 3:00 PM;21005.489999999998;1159.5;10112.86;9733.13
Feb 26, 2025 3:00 PM;Feb 26, 2025 4:00 PM;19528.050000000003;1258.5;10364.78;7904.77
Feb 26, 2025 4:00 PM;Feb 26, 2025 5:00 PM;16948.42;1237.75;10442.77;5267.9
Feb 26, 2025 5:00 PM;Feb 26, 2025 6:00 PM;13046.480000000001;1144.75;9760.7;2141.03
Feb 26, 2025 6:00 PM;Feb 26, 2025 7:00 PM;10621.6;1116.0;9371.62;133.98
Feb 26, 2025 7:00 PM;Feb 26, 2025 8:00 PM;11010.16;1049.5;9960.66;0.0
Feb 26, 2025 8:00 PM;Feb 26, 2025 9:00 PM;10876.13;945.75;9930.38;0.0
Feb 26, 2025 9:00 PM;Feb 26, 2025 10:00 PM;10751.86;912.5;9839.36;0.0
Feb 26, 2025 10:00 PM;Feb 26, 2025 11:00 PM;10492.67;879.75;9612.92;0.0
Feb 26, 2025 11:00 PM;Feb 27, 2025 12:00 AM;9812.23;845.0;8967.23;0.0
Feb 27, 2025 12:00 AM;Feb 27, 2025 1:00 AM;8944.15;838.75;8105.4;0.0
Feb 27, 2025 1:00 AM;Feb 27, 2025 2:00 AM;7847.44;811.75;7035.69;0.0
Feb 27, 2025 2:00 AM;Feb 27, 2025 3:00 AM;7064.68;765.5;6299.18;0.0
Feb 27, 2025 3:00 AM;Feb 27, 2025 4:00 AM;6431.39;789.75;5641.64;0.0
Feb 27, 2025 4:00 AM;Feb 27, 2025 5:00 AM;5909.37;748.25;5161.12;0.0
Feb 27, 2025 5:00 AM;Feb 27, 2025 6:00 AM;5557.82;717.25;4840.57;0.0
Feb 27, 2025 6:00 AM;Feb 27, 2025 7:00 AM;5274.07;718.25;4555.82;0.0
Feb 27, 2025 7:00 AM;Feb 27, 2025 8:00 AM;5084.2;692.0;4392.2;0.0
Feb 27, 2025 8:00 AM;Feb 27, 2025 9:00 AM;5590.469999999999;617.25;4372.49;600.73
Feb 27, 2025 9:00 AM;Feb 27, 2025 10:00 AM;7876.52;560.0;4004.8;3311.72
Feb 27, 2025 10:00 AM;Feb 27, 2025 11:00 AM;10043.380000000001;492.75;3708.29;5842.34
Feb 27, 2025 11:00 AM;Feb 27, 2025 12:00 PM;12765.150000000001;415.25;4086.86;8263.04
Feb 27, 2025 12:00 PM;Feb 27, 2025 1:00 PM;14704.09;356.5;4929.4;9418.19
Feb 27, 2025 1:00 PM;Feb 27, 2025 2:00 PM;15149.66;279.5;5061.6;9808.56
Feb 27, 2025 2:00 PM;Feb 27, 2025 3:00 PM;14503.699999999999;235.75;5308.98;8958.97
Feb 27, 2025 3:00 PM;Feb 27, 2025 4:00 PM;13231.619999999999;189.0;5656.48;7386.14
Feb 27, 2025 4:00 PM;Feb 27, 2025 5:00 PM;10362.46;181.75;5555.0;4625.71
Feb 27, 2025 5:00 PM;Feb 27, 2025 6:00 PM;7297.45;171.75;5008.16;2117.54
Feb 27, 2025 6:00 PM;Feb 27, 2025 7:00 PM;4425.44;191.0;4082.47;151.97
Feb 27, 2025 7:00 PM;Feb 27, 2025 8:00 PM;4022.66;212.25;3810.41;0.0
Feb 27, 2025 8:00 PM;Feb 27, 2025 9:00 PM;4031.84;214.0;3817.84;0.0
Feb 27, 2025 9:00 PM;Feb 27, 2025 10:00 PM;4177.719999999999;298.0;3879.72;0.0
Feb 27, 2025 10:00 PM;Feb 27, 2025 11:00 PM;4386.860000000001;299.25;4087.61;0.0
Feb 27, 2025 11:00 PM;Feb 28, 2025 12:00 AM;4461.7;314.75;4146.95;0.0
Feb 28, 2025 12:00 AM;Feb 28, 2025 1:00 AM;4133.860000000001;294.25;3839.61;0.0
Feb 28, 2025 1:00 AM;Feb 28, 2025 2:00 AM;3873.42;301.5;3571.92;0.0
Feb 28, 2025 2:00 AM;Feb 28, 2025 3:00 AM;3760.94;304.75;3456.19;0.0
Feb 28, 2025 3:00 AM;Feb 28, 2025 4:00 AM;3713.4;317.5;3395.9;0.0
Feb 28, 2025 4:00 AM;Feb 28, 2025 5:00 AM;3664.26;326.5;3337.76;0.0
Feb 28, 2025 5:00 AM;Feb 28, 2025 6:00 AM;3525.57;321.5;3204.07;0.0
Feb 28, 2025 6:00 AM;Feb 28, 2025 7:00 AM;3322.18;309.0;3013.18;0.0
Feb 28, 2025 7:00 AM;Feb 28, 2025 8:00 AM;3047.72;291.25;2756.47;0.0
Feb 28, 2025 8:00 AM;Feb 28, 2025 9:00 AM;3677.7;275.5;2666.91;735.29
Feb 28, 2025 9:00 AM;Feb 28, 2025 10:00 AM;7078.75;232.75;2775.06;4070.94
Feb 28, 2025 10:00 AM;Feb 28, 2025 11:00 AM;9951.29;218.25;2375.74;7357.3
Feb 28, 2025 11:00 AM;Feb 28, 2025 12:00 PM;12578.41;190.0;2335.45;10052.96
Feb 28, 2025 12:00 PM;Feb 28, 2025 1:00 PM;14766.07;164.25;2873.72;11728.1
Feb 28, 2025 1:00 PM;Feb 28, 2025 2:00 PM;15398.85;155.75;3377.19;11865.91
Feb 28, 2025 2:00 PM;Feb 28, 2025 3:00 PM;14736.09;151.5;3596.25;10988.34
Feb 28, 2025 3:00 PM;Feb 28, 2025 4:00 PM;13061.12;150.5;3783.94;9126.68
Feb 28, 2025 4:00 PM;Feb 28, 2025 5:00 PM;10339.86;183.0;4048.96;6107.9
Feb 28, 2025 5:00 PM;Feb 28, 2025 6:00 PM;6963.34;237.25;3979.86;2746.23
Feb 28, 2025 6:00 PM;Feb 28, 2025 7:00 PM;4230.63;378.0;3627.99;224.64
Feb 28, 2025 7:00 PM;Feb 28, 2025 8:00 PM;4791.47;533.25;4258.22;0.0
Feb 28, 2025 8:00 PM;Feb 28, 2025 9:00 PM;5524.95;692.0;4832.95;0.0
Feb 28, 2025 9:00 PM;Feb 28, 2025 10:00 PM;6033.83;695.5;5338.33;0.0
Feb 28, 2025 10:00 PM;Feb 28, 2025 11:00 PM;6168.43;688.5;5479.93;0.0
Feb 28, 2025 11:00 PM;Mar 1, 2025 12:00 AM;5979.82;673.5;5306.32;0.0
Mar 1, 2025 12:00 AM;Mar 1, 2025 1:00 AM;6033.19;722.0;5311.19;0.0
Mar 1, 2025 1:00 AM;Mar 1, 2025 2:00 AM;5774.9;656.25;5118.65;0.0
Mar 1, 2025 2:00 AM;Mar 1, 2025 3:00 AM;5605.16;625.0;4980.16;0.0
Mar 1, 2025 3:00 AM;Mar 1, 2025 4:00 AM;5604.64;595.25;5009.39;0.0
Mar 1, 2025 4:00 AM;Mar 1, 2025 5:00 AM;5673.15;578.0;5095.15;0.0
Mar 1, 2025 5:00 AM;Mar 1, 2025 6:00 AM;5858.76;570.0;5288.76;0.0
Mar 1, 2025 6:00 AM;Mar 1, 2025 7:00 AM;6036.97;590.75;5446.22;0.0
Mar 1, 2025 7:00 AM;Mar 1, 2025 8:00 AM;6101.24;618.25;5482.99;0.0
Mar 1, 2025 8:00 AM;Mar 1, 2025 9:00 AM;7034.5199999999995;667.0;5627.74;739.78
Mar 1, 2025 9:00 AM;Mar 1, 2025 10:00 AM;9785.7;746.5;5316.54;3722.66
Mar 1, 2025 10:00 AM;Mar 1, 2025 11:00 AM;12620.09;782.5;5304.37;6533.22
Mar 1, 2025 11:00 AM;Mar 1, 2025 12:00 PM;15445.71;779.0;5838.38;8828.33
Mar 1, 2025 12:00 PM;Mar 1, 2025 1:00 PM;17999.76;782.75;7141.87;10075.14
Mar 1, 2025 1:00 PM;Mar 1, 2025 2:00 PM;19358.339999999997;788.25;8045.03;10525.06
Mar 1, 2025 2:00 PM;Mar 1, 2025 3:00 PM;19222.43;795.25;8397.35;10029.83
Mar 1, 2025 3:00 PM;Mar 1, 2025 4:00 PM;17841.61;883.75;8631.19;8326.67
Mar 1, 2025 4:00 PM;Mar 1, 2025 5:00 PM;15473.27;937.75;8832.83;5702.69
Mar 1, 2025 5:00 PM;Mar 1, 2025 6:00 PM;12135.86;973.75;8435.86;2726.25
Mar 1, 2025 6:00 PM;Mar 1, 2025 7:00 PM;8559.94;1024.25;7273.56;262.13
Mar 1, 2025 7:00 PM;Mar 1, 2025 8:00 PM;8887.3;1056.5;7830.8;0.0
Mar 1, 2025 8:00 PM;Mar 1, 2025 9:00 PM;9254.3;1113.75;8140.55;0.0
Mar 1, 2025 9:00 PM;Mar 1, 2025 10:00 PM;9424.33;1096.25;8328.08;0.0
Mar 1, 2025 10:00 PM;Mar 1, 2025 11:00 PM;9261.7;1081.75;8179.95;0.0
Mar 1, 2025 11:00 PM;Mar 2, 2025 12:00 AM;8980.689999999999;987.75;7992.94;0.0
Mar 2, 2025 12:00 AM;Mar 2, 2025 1:00 AM;8671.11;1072.25;7598.86;0.0
Mar 2, 2025 1:00 AM;Mar 2, 2025 2:00 AM;8452.970000000001;1058.5;7394.47;0.0
Mar 2, 2025 2:00 AM;Mar 2, 2025 3:00 AM;8162.45;990.75;7171.7;0.0
Mar 2, 2025 3:00 AM;Mar 2, 2025 4:00 AM;7908.72;933.75;6974.97;0.0
Mar 2, 2025 4:00 AM;Mar 2, 2025 5:00 AM;7713.64;885.5;6828.14;0.0
Mar 2, 2025 5:00 AM;Mar 2, 2025 6:00 AM;7746.24;862.5;6883.74;0.0
Mar 2, 2025 6:00 AM;Mar 2, 2025 7:00 AM;7761.21;814.5;6946.71;0.0
Mar 2, 2025 7:00 AM;Mar 2, 2025 8:00 AM;7589.73;749.25;6840.48;0.0
Mar 2, 2025 8:00 AM;Mar 2, 2025 9:00 AM;8497.380000000001;834.25;6802.55;860.58
Mar 2, 2025 9:00 AM;Mar 2, 2025 10:00 AM;12411.689999999999;893.0;7313.58;4205.11
Mar 2, 2025 10:00 AM;Mar 2, 2025 11:00 AM;12286.73;833.25;3835.19;7618.29
Mar 2, 2025 11:00 AM;Mar 2, 2025 12:00 PM;14338.45;697.0;3470.8;10170.65
Mar 2, 2025 12:00 PM;Mar 2, 2025 1:00 PM;15842.44;629.0;3444.17;11769.27
Mar 2, 2025 1:00 PM;Mar 2, 2025 2:00 PM;16042.5;575.25;3241.69;12225.56
Mar 2, 2025 2:00 PM;Mar 2, 2025 3:00 PM;14861.16;541.25;2953.52;11366.39
Mar 2, 2025 3:00 PM;Mar 2, 2025 4:00 PM;12449.85;524.5;2732.77;9192.58
Mar 2, 2025 4:00 PM;Mar 2, 2025 5:00 PM;9444.99;558.75;2633.81;6252.43
Mar 2, 2025 5:00 PM;Mar 2, 2025 6:00 PM;6063.780000000001;574.0;2703.5;2786.28
Mar 2, 2025 6:00 PM;Mar 2, 2025 7:00 PM;4014.18;611.25;3143.73;259.2
Mar 2, 2025 7:00 PM;Mar 2, 2025 8:00 PM;5288.29;650.0;4638.29;0.0
Mar 2, 2025 8:00 PM;Mar 2, 2025 9:00 PM;6227.3;638.0;5589.3;0.0
Mar 2, 2025 9:00 PM;Mar 2, 2025 10:00 PM;6287.0;593.25;5693.75;0.0
Mar 2, 2025 10:00 PM;Mar 2, 2025 11:00 PM;5941.34;534.0;5407.34;0.0
Mar 2, 2025 11:00 PM;Mar 3, 2025 12:00 AM;5427.66;485.75;4941.91;0.0
Mar 3, 2025 12:00 AM;Mar 3, 2025 1:00 AM;4179.65;324.25;3855.4;0.0
Mar 3, 2025 1:00 AM;Mar 3, 2025 2:00 AM;3607.81;284.5;3323.31;0.0
Mar 3, 2025 2:00 AM;Mar 3, 2025 3:00 AM;3220.44;244.0;2976.44;0.0
Mar 3, 2025 3:00 AM;Mar 3, 2025 4:00 AM;2887.28;223.75;2663.53;0.0
Mar 3, 2025 4:00 AM;Mar 3, 2025 5:00 AM;2658.49;221.0;2437.49;0.0
Mar 3, 2025 5:00 AM;Mar 3, 2025 6:00 AM;2623.6;227.5;2396.1;0.0
Mar 3, 2025 6:00 AM;Mar 3, 2025 7:00 AM;2550.03;218.25;2331.78;0.0
Mar 3, 2025 7:00 AM;Mar 3, 2025 8:00 AM;2400.22;207.0;2193.22;0.0
Mar 3, 2025 8:00 AM;Mar 3, 2025 9:00 AM;3345.08;200.75;2164.79;979.54
Mar 3, 2025 9:00 AM;Mar 3, 2025 10:00 AM;7059.65;203.0;2265.81;4590.84
Mar 3, 2025 10:00 AM;Mar 3, 2025 11:00 AM;9813.17;189.0;1572.55;8051.62
Mar 3, 2025 11:00 AM;Mar 3, 2025 12:00 PM;11810.27;205.25;1150.94;10454.08
Mar 3, 2025 12:00 PM;Mar 3, 2025 1:00 PM;13276.32;235.25;1308.0;11733.07
Mar 3, 2025 1:00 PM;Mar 3, 2025 2:00 PM;13187.98;199.0;1456.93;11532.05
Mar 3, 2025 2:00 PM;Mar 3, 2025 3:00 PM;12107.849999999999;184.0;1457.88;10465.97
Mar 3, 2025 3:00 PM;Mar 3, 2025 4:00 PM;9973.84;195.25;1450.41;8328.18
Mar 3, 2025 4:00 PM;Mar 3, 2025 5:00 PM;7249.709999999999;209.0;1516.77;5523.94
Mar 3, 2025 5:00 PM;Mar 3, 2025 6:00 PM;4373.05;246.25;1629.95;2496.85
Mar 3, 2025 6:00 PM;Mar 3, 2025 7:00 PM;2631.1499999999996;304.75;2071.72;254.68
Mar 3, 2025 7:00 PM;Mar 3, 2025 8:00 PM;3154.38;297.5;2856.88;0.0
Mar 3, 2025 8:00 PM;Mar 3, 2025 9:00 PM;3625.18;316.0;3309.18;0.0
Mar 3, 2025 9:00 PM;Mar 3, 2025 10:00 PM;3928.2;335.75;3592.45;0.0
Mar 3, 2025 10:00 PM;Mar 3, 2025 11:00 PM;3919.11;277.5;3641.61;0.0
Mar 3, 2025 11:00 PM;Mar 4, 2025 12:00 AM;3690.91;236.5;3454.41;0.0
Mar 4, 2025 12:00 AM;Mar 4, 2025 1:00 AM;3255.48;245.5;3009.98;0.0
Mar 4, 2025 1:00 AM;Mar 4, 2025 2:00 AM;3027.1;262.5;2764.6;0.0
Mar 4, 2025 2:00 AM;Mar 4, 2025 3:00 AM;2855.71;281.5;2574.21;0.0
Mar 4, 2025 3:00 AM;Mar 4, 2025 4:00 AM;2665.28;266.5;2398.78;0.0
Mar 4, 2025 4:00 AM;Mar 4, 2025 5:00 AM;2525.12;258.0;2267.12;0.0
Mar 4, 2025 5:00 AM;Mar 4, 2025 6:00 AM;2603.61;260.25;2343.36;0.0
Mar 4, 2025 6:00 AM;Mar 4, 2025 7:00 AM;2595.01;260.75;2334.26;0.0
Mar 4, 2025 7:00 AM;Mar 4, 2025 8:00 AM;2507.84;251.25;2256.59;0.0
Mar 4, 2025 8:00 AM;Mar 4, 2025 9:00 AM;3450.02;242.5;2271.39;936.13
Mar 4, 2025 9:00 AM;Mar 4, 2025 10:00 AM;6651.380000000001;205.25;2253.57;4192.56
Mar 4, 2025 10:00 AM;Mar 4, 2025 11:00 AM;9474.02;181.0;1802.37;7490.65
Mar 4, 2025 11:00 AM;Mar 4, 2025 12:00 PM;11169.279999999999;152.75;1124.32;9892.21
Mar 4, 2025 12:00 PM;Mar 4, 2025 1:00 PM;12798.0;133.75;1100.0;11564.25
Mar 4, 2025 1:00 PM;Mar 4, 2025 2:00 PM;13100.2;108.75;1128.01;11863.44
Mar 4, 2025 2:00 PM;Mar 4, 2025 3:00 PM;12402.779999999999;112.5;1205.89;11084.39
Mar 4, 2025 3:00 PM;Mar 4, 2025 4:00 PM;10356.35;121.5;1333.59;8901.26
Mar 4, 2025 4:00 PM;Mar 4, 2025 5:00 PM;7732.36;120.5;1513.67;6098.19
Mar 4, 2025 5:00 PM;Mar 4, 2025 6:00 PM;4767.99;120.75;1696.62;2950.62
Mar 4, 2025 6:00 PM;Mar 4, 2025 7:00 PM;2464.77;131.5;2019.29;313.98
Mar 4, 2025 7:00 PM;Mar 4, 2025 8:00 PM;2651.34;161.0;2490.34;0.0
Mar 4, 2025 8:00 PM;Mar 4, 2025 9:00 PM;2923.97;183.5;2740.47;0.0
Mar 4, 2025 9:00 PM;Mar 4, 2025 10:00 PM;3018.9;224.25;2794.65;0.0
Mar 4, 2025 10:00 PM;Mar 4, 2025 11:00 PM;3006.42;249.5;2756.92;0.0
Mar 4, 2025 11:00 PM;Mar 5, 2025 12:00 AM;2890.93;240.25;2650.68;0.0
Mar 5, 2025 12:00 AM;Mar 5, 2025 1:00 AM;2749.07;125.75;2623.32;0.0
Mar 5, 2025 1:00 AM;Mar 5, 2025 2:00 AM;2590.47;103.25;2487.22;0.0
Mar 5, 2025 2:00 AM;Mar 5, 2025 3:00 AM;2435.49;93.75;2341.74;0.0
Mar 5, 2025 3:00 AM;Mar 5, 2025 4:00 AM;2215.33;95.5;2119.83;0.0
Mar 5, 2025 4:00 AM;Mar 5, 2025 5:00 AM;2060.0299999999997;92.5;1967.53;0.0
Mar 5, 2025 5:00 AM;Mar 5, 2025 6:00 AM;2115.7200000000003;107.75;2007.97;0.0
Mar 5, 2025 6:00 AM;Mar 5, 2025 7:00 AM;2310.9;138.5;2172.4;0.0
Mar 5, 2025 7:00 AM;Mar 5, 2025 8:00 AM;2517.72;135.25;2382.47;0.0
Mar 5, 2025 8:00 AM;Mar 5, 2025 9:00 AM;4201.6;137.0;2722.08;1342.52
Mar 5, 2025 9:00 AM;Mar 5, 2025 10:00 AM;8810.77;166.25;2744.91;5899.61
Mar 5, 2025 10:00 AM;Mar 5, 2025 11:00 AM;13722.09;169.25;2866.03;10686.81
Mar 5, 2025 11:00 AM;Mar 5, 2025 12:00 PM;15594.18;201.25;1600.12;13792.81
Mar 5, 2025 12:00 PM;Mar 5, 2025 1:00 PM;16945.03;219.75;1506.6;15218.68
Mar 5, 2025 1:00 PM;Mar 5, 2025 2:00 PM;17215.57;177.0;1631.48;15407.09
Mar 5, 2025 2:00 PM;Mar 5, 2025 3:00 PM;16077.560000000001;189.0;1672.28;14216.28
Mar 5, 2025 3:00 PM;Mar 5, 2025 4:00 PM;13736.86;210.75;1747.58;11778.53
Mar 5, 2025 4:00 PM;Mar 5, 2025 5:00 PM;10136.82;214.0;1874.85;8047.97
Mar 5, 2025 5:00 PM;Mar 5, 2025 6:00 PM;6003.28;188.5;2070.79;3743.99
Mar 5, 2025 6:00 PM;Mar 5, 2025 7:00 PM;3145.4100000000003;180.0;2526.55;438.86
Mar 5, 2025 7:00 PM;Mar 5, 2025 8:00 PM;3623.4;230.25;3393.15;0.0
Mar 5, 2025 8:00 PM;Mar 5, 2025 9:00 PM;4634.7;251.5;4383.2;0.0
Mar 5, 2025 9:00 PM;Mar 5, 2025 10:00 PM;5629.28;376.25;5253.03;0.0
Mar 5, 2025 10:00 PM;Mar 5, 2025 11:00 PM;6303.42;418.25;5885.17;0.0
Mar 5, 2025 11:00 PM;Mar 6, 2025 12:00 AM;6528.05;447.75;6080.3;0.0
Mar 6, 2025 12:00 AM;Mar 6, 2025 1:00 AM;6053.33;571.5;5481.83;0.0
Mar 6, 2025 1:00 AM;Mar 6, 2025 2:00 AM;6223.23;627.0;5596.23;0.0
Mar 6, 2025 2:00 AM;Mar 6, 2025 3:00 AM;6514.89;698.75;5816.14;0.0
Mar 6, 2025 3:00 AM;Mar 6, 2025 4:00 AM;6897.22;797.75;6099.47;0.0
Mar 6, 2025 4:00 AM;Mar 6, 2025 5:00 AM;7099.96;875.5;6224.46;0.0
Mar 6, 2025 5:00 AM;Mar 6, 2025 6:00 AM;7386.99;912.75;6474.24;0.0
Mar 6, 2025 6:00 AM;Mar 6, 2025 7:00 AM;8008.66;1002.75;7005.91;0.0
Mar 6, 2025 7:00 AM;Mar 6, 2025 8:00 AM;8575.71;1001.25;7574.46;0.0
Mar 6, 2025 8:00 AM;Mar 6, 2025 9:00 AM;10138.74;965.0;7926.55;1247.19
Mar 6, 2025 9:00 AM;Mar 6, 2025 10:00 AM;13989.900000000001;991.0;7811.35;5187.55
Mar 6, 2025 10:00 AM;Mar 6, 2025 11:00 AM;18165.5;1122.0;8048.9;8994.6
Mar 6, 2025 11:00 AM;Mar 6, 2025 12:00 PM;17793.35;1083.5;5171.62;11538.23
Mar 6, 2025 12:00 PM;Mar 6, 2025 1:00 PM;19301.21;1048.0;5590.16;12663.05
Mar 6, 2025 1:00 PM;Mar 6, 2025 2:00 PM;19642.72;1031.75;6548.0;12062.97
Mar 6, 2025 2:00 PM;Mar 6, 2025 3:00 PM;19082.32;1002.75;6884.57;11195.0
Mar 6, 2025 3:00 PM;Mar 6, 2025 4:00 PM;16897.28;970.5;6864.78;9062.0
Mar 6, 2025 4:00 PM;Mar 6, 2025 5:00 PM;13740.259999999998;952.25;6651.69;6136.32
Mar 6, 2025 5:00 PM;Mar 6, 2025 6:00 PM;10298.82;959.0;6279.63;3060.19
Mar 6, 2025 6:00 PM;Mar 6, 2025 7:00 PM;8147.469999999999;904.75;6846.45;396.27
Mar 6, 2025 7:00 PM;Mar 6, 2025 8:00 PM;9160.3;918.0;8242.3;0.0
Mar 6, 2025 8:00 PM;Mar 6, 2025 9:00 PM;10246.51;968.5;9278.01;0.0
Mar 6, 2025 9:00 PM;Mar 6, 2025 10:00 PM;10713.44;995.75;9717.69;0.0
Mar 6, 2025 10:00 PM;Mar 6, 2025 11:00 PM;10948.72;1012.5;9936.22;0.0
Mar 6, 2025 11:00 PM;Mar 7, 2025 12:00 AM;10827.47;1024.0;9803.47;0.0
Mar 7, 2025 12:00 AM;Mar 7, 2025 1:00 AM;10850.71;1144.25;9706.46;0.0
Mar 7, 2025 1:00 AM;Mar 7, 2025 2:00 AM;10790.76;1159.75;9631.01;0.0
Mar 7, 2025 2:00 AM;Mar 7, 2025 3:00 AM;10606.66;1168.5;9438.16;0.0
Mar 7, 2025 3:00 AM;Mar 7, 2025 4:00 AM;10211.09;1215.25;8995.84;0.0
Mar 7, 2025 4:00 AM;Mar 7, 2025 5:00 AM;9734.76;1212.5;8522.26;0.0
Mar 7, 2025 5:00 AM;Mar 7, 2025 6:00 AM;9436.69;1205.25;8231.44;0.0
Mar 7, 2025 6:00 AM;Mar 7, 2025 7:00 AM;9465.2;1186.5;8278.7;0.0
Mar 7, 2025 7:00 AM;Mar 7, 2025 8:00 AM;9471.85;1213.25;8258.6;0.0
Mar 7, 2025 8:00 AM;Mar 7, 2025 9:00 AM;11057.07;1132.5;8633.26;1291.31
Mar 7, 2025 9:00 AM;Mar 7, 2025 10:00 AM;15137.93;1198.25;8781.28;5158.4
Mar 7, 2025 10:00 AM;Mar 7, 2025 11:00 AM;16804.27;1191.25;6635.13;8977.89
Mar 7, 2025 11:00 AM;Mar 7, 2025 12:00 PM;18253.13;1169.75;5615.29;11468.09
Mar 7, 2025 12:00 PM;Mar 7, 2025 1:00 PM;19860.06;1146.5;6088.36;12625.2
Mar 7, 2025 1:00 PM;Mar 7, 2025 2:00 PM;20315.89;1047.0;6514.92;12753.97
Mar 7, 2025 2:00 PM;Mar 7, 2025 3:00 PM;19597.559999999998;1016.0;6865.43;11716.13
Mar 7, 2025 3:00 PM;Mar 7, 2025 4:00 PM;17286.379999999997;956.25;6683.24;9646.89
Mar 7, 2025 4:00 PM;Mar 7, 2025 5:00 PM;13611.21;865.0;6198.19;6548.02
Mar 7, 2025 5:00 PM;Mar 7, 2025 6:00 PM;9797.64;775.75;5680.24;3341.65
Mar 7, 2025 6:00 PM;Mar 7, 2025 7:00 PM;7302.29;838.5;5998.3;465.49
Mar 7, 2025 7:00 PM;Mar 7, 2025 8:00 PM;8467.99;1028.0;7439.99;0.0
Mar 7, 2025 8:00 PM;Mar 7, 2025 9:00 PM;10102.58;989.0;9113.58;0.0
Mar 7, 2025 9:00 PM;Mar 7, 2025 10:00 PM;11064.18;1034.75;10029.43;0.0
Mar 7, 2025 10:00 PM;Mar 7, 2025 11:00 PM;11429.23;1178.75;10250.48;0.0
Mar 7, 2025 11:00 PM;Mar 8, 2025 12:00 AM;11368.04;1192.75;10175.29;0.0
Mar 8, 2025 12:00 AM;Mar 8, 2025 1:00 AM;11322.41;1208.0;10114.41;0.0
Mar 8, 2025 1:00 AM;Mar 8, 2025 2:00 AM;11159.11;1198.25;9960.86;0.0
Mar 8, 2025 2:00 AM;Mar 8, 2025 3:00 AM;11003.06;1188.0;9815.06;0.0
Mar 8, 2025 3:00 AM;Mar 8, 2025 4:00 AM;10910.74;1175.0;9735.74;0.0
Mar 8, 2025 4:00 AM;Mar 8, 2025 5:00 AM;10856.43;1139.5;9716.93;0.0
Mar 8, 2025 5:00 AM;Mar 8, 2025 6:00 AM;10763.57;1109.5;9654.07;0.0
Mar 8, 2025 6:00 AM;Mar 8, 2025 7:00 AM;10781.22;1090.5;9690.72;0.0
Mar 8, 2025 7:00 AM;Mar 8, 2025 8:00 AM;10799.43;1117.75;9681.65;0.03
Mar 8, 2025 8:00 AM;Mar 8, 2025 9:00 AM;12077.53;1126.75;9739.26;1211.52
Mar 8, 2025 9:00 AM;Mar 8, 2025 10:00 AM;15610.65;1105.5;9967.16;4537.99
Mar 8, 2025 10:00 AM;Mar 8, 2025 11:00 AM;16152.89;1063.25;7438.86;7650.78
Mar 8, 2025 11:00 AM;Mar 8, 2025 12:00 PM;17352.48;1002.25;6410.79;9939.44
Mar 8, 2025 12:00 PM;Mar 8, 2025 1:00 PM;18907.85;868.0;6778.83;11261.02
Mar 8, 2025 1:00 PM;Mar 8, 2025 2:00 PM;19224.29;867.5;7261.96;11094.83
Mar 8, 2025 2:00 PM;Mar 8, 2025 3:00 PM;19120.96;879.75;7896.89;10344.32
Mar 8, 2025 3:00 PM;Mar 8, 2025 4:00 PM;17849.989999999998;892.0;8416.38;8541.61
Mar 8, 2025 4:00 PM;Mar 8, 2025 5:00 PM;15655.66;903.0;8677.27;6075.39
Mar 8, 2025 5:00 PM;Mar 8, 2025 6:00 PM;12805.9;997.0;8757.68;3051.22
Mar 8, 2025 6:00 PM;Mar 8, 2025 7:00 PM;11177.34;1022.5;9706.09;448.75
Mar 8, 2025 7:00 PM;Mar 8, 2025 8:00 PM;12024.38;1142.5;10881.88;0.0
