"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|FR","539.50","527.00","527.00","514.00"
"11/01/2024 23:00:00 - 12/01/2024 00:00:00","BZN|FR","528.00","515.00","515.00","472.00"
"12/01/2024 00:00:00 - 12/01/2024 01:00:00","BZN|FR","510.50","510.50","510.50","493.00"
"12/01/2024 01:00:00 - 12/01/2024 02:00:00","BZN|FR","537.00","537.00","537.00","492.00"
"12/01/2024 02:00:00 - 12/01/2024 03:00:00","BZN|FR","522.00","522.00","522.00","532.00"
"12/01/2024 03:00:00 - 12/01/2024 04:00:00","BZN|FR","531.00","531.00","531.00","506.00"
"12/01/2024 04:00:00 - 12/01/2024 05:00:00","BZN|FR","523.00","523.00","523.00","510.00"
"12/01/2024 05:00:00 - 12/01/2024 06:00:00","BZN|FR","513.50","513.50","513.50","506.00"
"12/01/2024 06:00:00 - 12/01/2024 07:00:00","BZN|FR","524.50","524.50","524.50","522.00"
"12/01/2024 07:00:00 - 12/01/2024 08:00:00","BZN|FR","507.00","505.00","505.00","513.00"
"12/01/2024 08:00:00 - 12/01/2024 09:00:00","BZN|FR","489.00","502.00","502.00","477.00"
"12/01/2024 09:00:00 - 12/01/2024 10:00:00","BZN|FR","487.50","482.50","482.50","478.00"
"12/01/2024 10:00:00 - 12/01/2024 11:00:00","BZN|FR","487.00","474.50","474.50","493.00"
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|FR","437.50","459.00","459.00","493.00"
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|FR","422.00","388.50","388.50","508.00"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|FR","365.50","401.00","401.00","481.00"
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|FR","340.00","352.50","352.50","418.00"
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|FR","344.00","361.50","361.50","403.00"
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|FR","369.50","302.50","302.50","376.00"
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|FR","346.50","313.50","313.50","409.00"
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|FR","342.50","380.00","380.00","422.00"
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|FR","331.50","417.50","417.50","461.00"
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|FR","355.50","427.50","427.50","453.00"
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|FR","285.50","381.00","381.00","439.00"
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|FR","291.00","341.50","341.50","425.00"
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|FR","310.50","313.00","313.00","367.00"
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|FR","232.50","232.50","232.50","338.00"
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|FR","209.00","209.00","209.00","318.00"
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|FR","201.50","201.50","201.50","295.00"
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|FR","203.00","203.00","203.00","278.00"
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|FR","176.00","176.00","176.00","266.00"
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|FR","171.50","171.50","171.50","254.00"
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|FR","145.00","145.00","145.00","199.00"
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|FR","145.00","158.00","158.00","169.00"
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|FR","138.00","158.00","158.00","215.00"
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|FR","127.50","143.50","143.50","181.00"
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|FR","125.50","159.00","159.00","150.00"
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|FR","100.50","141.50","141.50","206.00"
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|FR","104.00","124.50","124.50","159.00"
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|FR","70.00","96.50","96.50","138.00"
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|FR","111.50","86.00","86.00","114.00"
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|FR","58.00","69.50","69.50","81.00"
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|FR","50.50","70.50","70.50","42.00"
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|FR","69.50","78.50","78.50","105.00"
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|FR","46.00","67.50","67.50","92.00"
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|FR","41.50","77.00","77.00","69.00"
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|FR","39.00","75.50","75.50","84.00"
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|FR","38.00","59.50","59.50","46.00"
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|FR","25.00","52.50","52.50","84.00"
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|FR","24.00","42.00","42.00","54.00"
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|FR","35.50","35.50","35.50","48.00"
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|FR","35.50","35.50","35.50","49.00"
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|FR","37.50","37.50","37.50","39.00"
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|FR","46.00","46.00","46.00","35.00"
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|FR","32.00","32.00","32.00","23.00"
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|FR","42.50","42.50","42.50","9.00"
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|FR","30.50","30.50","30.50","14.00"
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|FR","26.00","35.50","35.50","26.00"
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|FR","26.00","38.00","38.00","32.00"
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|FR","26.00","50.00","50.00","29.00"
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|FR","34.00","47.00","47.00","60.00"
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|FR","40.00","26.50","26.50","73.00"
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|FR","23.00","61.00","61.00","99.00"
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|FR","41.00","60.50","60.50","94.00"
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|FR","47.50","46.00","46.00","93.00"
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|FR","52.00","60.50","60.50","107.00"
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|FR","51.00","39.50","39.50","95.00"
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|FR","65.50","63.50","63.50","85.00"
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|FR","67.00","51.00","51.00","45.00"
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|FR","48.50","94.50","94.50","53.00"
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|FR","94.00","121.00","121.00","50.00"
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|FR","96.00","103.50","103.50","62.00"
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|FR","96.00","93.50","93.50","139.00"
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|FR","101.50","101.50","101.50","244.00"
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|FR","191.00","191.00","191.00","267.00"
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|FR","196.50","196.50","196.50","287.00"
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|FR","213.50","213.50","213.50","281.00"
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|FR","232.00","232.00","232.00","268.00"
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|FR","236.00","236.00","236.00","259.00"
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|FR","261.00","261.00","261.00","295.00"
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|FR","287.50","287.50","287.50","310.00"
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|FR","308.00","307.50","307.50","330.00"
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|FR","292.50","285.50","285.50","377.00"
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|FR","280.50","306.00","306.00","398.00"
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|FR","290.00","283.00","283.00","317.00"
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|FR","295.00","238.50","238.50","216.00"
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|FR","295.50","278.50","278.50","241.00"
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|FR","312.00","271.50","271.50","204.00"
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|FR","273.50","249.50","249.50","234.00"
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|FR","253.00","228.00","228.00","268.00"
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|FR","277.50","183.50","183.50","334.00"
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|FR","266.00","215.00","215.00","262.00"
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|FR","245.50","232.50","232.50","265.00"
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|FR","220.50","179.50","179.50","259.00"
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|FR","204.00","181.50","181.50","230.00"
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|FR","217.00","156.50","156.50","220.00"
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|FR","162.00","159.50","159.50","195.00"
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|FR","173.00","162.00","162.00","190.00"
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|FR","137.00","137.00","137.00","163.00"
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|FR","130.00","130.00","130.00","138.00"
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|FR","131.50","131.50","131.50","129.00"
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|FR","136.50","136.50","136.50","95.00"
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|FR","130.00","130.00","130.00","140.00"
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|FR","134.50","134.50","134.50","190.00"
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|FR","130.00","130.00","130.00","239.00"
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|FR","132.50","162.50","162.50","222.00"
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|FR","136.50","150.50","150.50","248.00"
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|FR","134.00","148.00","148.00","238.00"
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|FR","138.00","154.00","154.00","256.00"
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|FR","148.50","161.50","161.50","283.00"
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|FR","152.00","164.50","164.50","276.00"
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|FR","165.50","172.50","172.50","249.00"
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|FR","171.00","168.50","168.50","226.00"
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|FR","175.50","180.00","180.00","146.00"
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|FR","220.00","229.50","229.50","126.00"
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|FR","287.00","286.00","286.00","140.00"
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|FR","333.00","330.00","330.00","273.00"
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|FR","290.50","354.00","354.00","277.00"
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|FR","434.00","428.00","428.00","385.00"
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|FR","407.00","428.50","428.50","435.00"
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|FR","471.50","410.00","410.00","436.00"
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|FR","426.50","461.50","461.50","337.00"
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|FR","406.50","406.50","406.50","356.00"
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|FR","392.00","392.00","392.00","323.00"
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|FR","373.50","373.50","373.50","359.00"
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|FR","414.50","414.50","414.50","336.00"
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|FR","428.00","428.00","428.00","399.00"
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|FR","502.00","502.00","502.00","459.00"
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|FR","584.00","584.00","584.00","508.00"
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|FR","610.00","621.00","621.00","545.00"
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|FR","637.00","559.00","559.00","601.00"
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|FR","697.00","635.00","635.00","686.00"
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|FR","688.00","652.00","652.00","705.00"
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|FR","685.00","627.00","627.00","725.00"
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|FR","647.50","635.50","635.50","737.00"
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|FR","685.50","668.00","668.00","723.00"
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|FR","685.50","671.00","671.00","713.00"
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|FR","690.50","651.00","651.00","688.00"
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|FR","689.00","657.00","657.00","705.00"
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|FR","688.50","680.00","680.00","718.00"
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|FR","681.50","661.50","661.50","715.00"
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|FR","655.50","640.00","640.00","731.00"
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|FR","694.00","680.00","680.00","735.00"
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|FR","607.50","608.00","608.00","656.00"
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|FR","623.00","613.50","613.50","580.00"
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|FR","601.50","573.50","573.50","578.00"
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|FR","516.00","516.00","516.00","500.00"
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|FR","570.00","570.00","570.00","553.00"
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|FR","622.00","622.00","622.00","537.00"
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|FR","651.00","651.00","651.00","564.00"
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|FR","703.00","703.00","703.00","611.00"
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|FR","715.50","715.50","715.50","707.00"
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|FR","722.00","722.00","722.00","732.00"
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|FR","718.50","674.50","674.50","727.00"
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|FR","693.50","653.00","653.00","711.00"
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|FR","666.50","561.50","561.50","679.00"
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|FR","623.00","604.50","604.50","678.00"
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|FR","534.00","537.00","537.00","641.00"
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|FR","483.00","462.00","462.00","532.00"
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|FR","409.00","493.50","493.50","486.00"
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|FR","402.50","341.50","341.50","466.00"
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|FR","527.50","314.50","314.50","313.00"
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|FR","446.00","482.50","482.50","310.00"
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|FR","368.00","306.00","306.00","239.00"
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|FR","326.50","284.00","284.00","253.00"
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|FR","302.00","267.50","267.50","224.00"
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|FR","392.00","244.50","244.50","317.00"
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|FR","215.00","225.50","225.50","235.00"
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|FR","163.50","155.50","155.50","150.00"
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|FR","174.50","187.50","187.50","118.00"
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|FR","80.00","80.00","80.00","87.00"
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|FR","62.00","62.00","62.00","67.00"
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|FR","54.50","54.50","54.50","53.00"
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|FR","54.00","54.00","54.00","31.00"
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|FR","53.50","53.50","53.50","23.00"
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|FR","50.50","50.50","50.50","24.00"
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|FR","53.50","53.50","53.50","30.00"
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|FR","58.50","59.50","59.50","32.00"
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|FR","63.00","63.50","63.50","47.00"
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|FR","66.50","67.50","67.50","53.00"
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|FR","65.50","63.00","63.00","71.00"
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|FR","66.50","62.50","62.50","83.00"
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|FR","64.50","58.00","58.00","103.00"
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|FR","55.00","50.00","50.00","93.00"
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|FR","42.00","41.50","41.50","79.00"
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|FR","33.50","36.50","36.50","79.00"
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|FR","33.50","35.50","35.50","67.00"
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|FR","37.00","38.50","38.50","78.00"
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|FR","43.50","44.50","44.50","96.00"
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|FR","52.50","53.50","53.50","113.00"
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|FR","68.00","68.50","68.50","106.00"
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|FR","92.50","91.00","91.00","118.00"
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|FR","112.50","110.00","110.00","137.00"
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|FR","134.50","127.50","127.50","138.00"
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|FR","196.00","196.00","196.00","175.00"
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|FR","232.50","232.50","232.50","235.00"
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|FR","268.50","268.50","268.50","232.00"
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|FR","291.00","291.00","291.00","232.00"
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|FR","280.00","280.00","280.00","244.00"
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|FR","264.50","264.50","264.50","270.00"
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|FR","264.50","264.50","264.50","248.00"
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|FR","274.50","252.50","252.50","240.00"
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|FR","290.00","250.00","250.00","231.00"
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|FR","301.50","273.00","273.00","253.00"
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|FR","312.50","290.00","290.00","274.00"
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|FR","305.00","274.00","274.00","281.00"
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|FR","287.50","266.00","266.00","287.00"
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|FR","274.00","265.00","265.00","226.00"
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|FR","264.00","233.00","233.00","196.00"
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|FR","253.00","207.50","207.50","145.00"
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|FR","270.50","235.50","235.50","147.00"
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|FR","308.00","277.00","277.00","228.00"
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|FR","364.00","342.00","342.00","360.00"
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|FR","446.00","421.00","421.00","444.00"
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|FR","534.50","489.50","489.50","502.00"
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|FR","567.50","523.50","523.50","535.00"
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|FR","580.50","558.00","558.00","565.00"
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|FR","595.00","578.50","578.50","604.00"
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|FR","581.00","581.00","581.00","604.00"
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|FR","609.00","609.00","609.00","602.00"
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|FR","626.50","626.50","626.50","599.00"
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|FR","632.00","632.00","632.00","609.00"
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|FR","634.00","634.00","634.00","611.00"
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|FR","634.00","634.00","634.00","611.00"
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|FR","632.00","632.00","632.00","611.00"
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|FR","633.50","626.00","626.00","611.00"
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|FR","633.00","609.50","609.50","607.00"
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|FR","628.50","609.50","609.50","595.00"
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|FR","618.00","600.50","600.50","604.00"
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|FR","621.00","604.50","604.50","597.00"
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|FR","620.00","605.00","605.00","590.00"
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|FR","620.50","605.00","605.00","592.00"
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|FR","620.50","605.00","605.00","602.00"
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|FR","620.00","604.50","604.50","687.00"
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|FR","620.50","604.50","604.50","721.00"
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|FR","621.00","605.00","605.00","726.00"
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|FR","684.00","668.00","668.00","731.00"
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|FR","761.00","745.00","745.00","734.00"
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|FR","760.00","745.00","745.00","738.00"
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|FR","760.00","745.00","745.00","734.00"
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|FR","759.50","744.00","744.00","722.00"
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|FR","756.50","732.50","732.50","712.00"
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|FR","723.50","723.50","723.50","689.00"
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|FR","719.50","719.50","719.50","650.00"
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|FR","725.50","725.50","725.50","636.00"
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|FR","742.00","742.00","742.00","650.00"
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|FR","750.50","750.50","750.50","649.00"
