Start date;End date;Forecasted load J [MWh] Calculated resolutions;Forecasted load J-1 [MWh] Calculated resolutions
May 23, 2025 10:00 PM;May 23, 2025 11:00 PM;43712.5;43712.5
May 23, 2025 11:00 PM;May 24, 2025 12:00 AM;45050.0;45050.0
May 24, 2025 12:00 AM;May 24, 2025 1:00 AM;41850.0;41675.0
May 24, 2025 1:00 AM;May 24, 2025 2:00 AM;39387.5;39175.0
May 24, 2025 2:00 AM;May 24, 2025 3:00 AM;37212.5;37500.0
May 24, 2025 3:00 AM;May 24, 2025 4:00 AM;34875.0;34937.5
May 24, 2025 4:00 AM;May 24, 2025 5:00 AM;33562.5;33575.0
May 24, 2025 5:00 AM;May 24, 2025 6:00 AM;33425.0;33350.0
May 24, 2025 6:00 AM;May 24, 2025 7:00 AM;33912.5;34012.5
May 24, 2025 7:00 AM;May 24, 2025 8:00 AM;35087.5;35425.0
May 24, 2025 8:00 AM;May 24, 2025 9:00 AM;36900.0;37850.0
May 24, 2025 9:00 AM;May 24, 2025 10:00 AM;38875.0;40087.5
May 24, 2025 10:00 AM;May 24, 2025 11:00 AM;39487.5;41200.0
May 24, 2025 11:00 AM;May 24, 2025 12:00 PM;40050.0;41737.5
May 24, 2025 12:00 PM;May 24, 2025 1:00 PM;41350.0;42875.0
May 24, 2025 1:00 PM;May 24, 2025 2:00 PM;40837.5;42162.5
May 24, 2025 2:00 PM;May 24, 2025 3:00 PM;38500.0;39687.5
May 24, 2025 3:00 PM;May 24, 2025 4:00 PM;37362.5;38387.5
May 24, 2025 4:00 PM;May 24, 2025 5:00 PM;36575.0;37462.5
May 24, 2025 5:00 PM;May 24, 2025 6:00 PM;36450.0;37175.0
May 24, 2025 6:00 PM;May 24, 2025 7:00 PM;38187.5;38775.0
May 24, 2025 7:00 PM;May 24, 2025 8:00 PM;39662.5;40150.0
May 24, 2025 8:00 PM;May 24, 2025 9:00 PM;39412.5;39800.0
May 24, 2025 9:00 PM;May 24, 2025 10:00 PM;39125.0;39412.5
May 24, 2025 10:00 PM;May 24, 2025 11:00 PM;40500.0;40687.5
May 24, 2025 11:00 PM;May 25, 2025 12:00 AM;41850.0;41975.0
May 25, 2025 12:00 AM;May 25, 2025 1:00 AM;39000.0;39162.5
May 25, 2025 1:00 AM;May 25, 2025 2:00 AM;36475.0;36662.5
May 25, 2025 2:00 AM;May 25, 2025 3:00 AM;34725.0;34462.5
May 25, 2025 3:00 AM;May 25, 2025 4:00 AM;32587.5;32037.5
May 25, 2025 4:00 AM;May 25, 2025 5:00 AM;31225.0;30325.0
May 25, 2025 5:00 AM;May 25, 2025 6:00 AM;30837.5;29762.5
May 25, 2025 6:00 AM;May 25, 2025 7:00 AM;30800.0;29537.5
May 25, 2025 7:00 AM;May 25, 2025 8:00 AM;31612.5;30212.5
May 25, 2025 8:00 AM;May 25, 2025 9:00 AM;33087.5;32100.0
May 25, 2025 9:00 AM;May 25, 2025 10:00 AM;35737.5;34950.0
May 25, 2025 10:00 AM;May 25, 2025 11:00 AM;37587.5;36850.0
May 25, 2025 11:00 AM;May 25, 2025 12:00 PM;38962.5;38850.0
May 25, 2025 12:00 PM;May 25, 2025 1:00 PM;40100.0;40512.5
May 25, 2025 1:00 PM;May 25, 2025 2:00 PM;39337.5;39925.0
May 25, 2025 2:00 PM;May 25, 2025 3:00 PM;36562.5;37887.5
May 25, 2025 3:00 PM;May 25, 2025 4:00 PM;35025.0;36675.0
May 25, 2025 4:00 PM;May 25, 2025 5:00 PM;33687.5;35250.0
May 25, 2025 5:00 PM;May 25, 2025 6:00 PM;34000.0;35675.0
May 25, 2025 6:00 PM;May 25, 2025 7:00 PM;36900.0;37962.5
May 25, 2025 7:00 PM;May 25, 2025 8:00 PM;39387.5;40312.5
May 25, 2025 8:00 PM;May 25, 2025 9:00 PM;38912.5;39987.5
May 25, 2025 9:00 PM;May 25, 2025 10:00 PM;38712.5;39675.0
May 25, 2025 10:00 PM;May 25, 2025 11:00 PM;40037.5;40700.0
May 25, 2025 11:00 PM;May 26, 2025 12:00 AM;40975.0;41462.5
May 26, 2025 12:00 AM;May 26, 2025 1:00 AM;38487.5;38525.0
May 26, 2025 1:00 AM;May 26, 2025 2:00 AM;36200.0;36025.0
May 26, 2025 2:00 AM;May 26, 2025 3:00 AM;34837.5;34550.0
May 26, 2025 3:00 AM;May 26, 2025 4:00 AM;33212.5;32662.5
May 26, 2025 4:00 AM;May 26, 2025 5:00 AM;32475.0;32000.0
May 26, 2025 5:00 AM;May 26, 2025 6:00 AM;33800.0;33937.5
May 26, 2025 6:00 AM;May 26, 2025 7:00 AM;37087.5;37362.5
May 26, 2025 7:00 AM;May 26, 2025 8:00 AM;41187.5;41787.5
May 26, 2025 8:00 AM;May 26, 2025 9:00 AM;43987.5;44450.0
May 26, 2025 9:00 AM;May 26, 2025 10:00 AM;45287.5;45512.5
May 26, 2025 10:00 AM;May 26, 2025 11:00 AM;45737.5;46187.5
May 26, 2025 11:00 AM;May 26, 2025 12:00 PM;46562.5;46312.5
May 26, 2025 12:00 PM;May 26, 2025 1:00 PM;47500.0;47000.0
May 26, 2025 1:00 PM;May 26, 2025 2:00 PM;46687.5;46250.0
May 26, 2025 2:00 PM;May 26, 2025 3:00 PM;44312.5;44837.5
May 26, 2025 3:00 PM;May 26, 2025 4:00 PM;43675.0;43725.0
May 26, 2025 4:00 PM;May 26, 2025 5:00 PM;42025.0;43287.5
May 26, 2025 5:00 PM;May 26, 2025 6:00 PM;42037.5;43150.0
May 26, 2025 6:00 PM;May 26, 2025 7:00 PM;44075.0;44900.0
May 26, 2025 7:00 PM;May 26, 2025 8:00 PM;46425.0;47112.5
May 26, 2025 8:00 PM;May 26, 2025 9:00 PM;44737.5;45325.0
May 26, 2025 9:00 PM;May 26, 2025 10:00 PM;43112.5;43612.5
May 26, 2025 10:00 PM;May 26, 2025 11:00 PM;43300.0;43737.5
May 26, 2025 11:00 PM;May 27, 2025 12:00 AM;43862.5;44125.0
May 27, 2025 12:00 AM;May 27, 2025 1:00 AM;40675.0;40800.0
May 27, 2025 1:00 AM;May 27, 2025 2:00 AM;38512.5;38075.0
May 27, 2025 2:00 AM;May 27, 2025 3:00 AM;37212.5;36362.5
May 27, 2025 3:00 AM;May 27, 2025 4:00 AM;35175.0;34875.0
May 27, 2025 4:00 AM;May 27, 2025 5:00 AM;34300.0;34175.0
May 27, 2025 5:00 AM;May 27, 2025 6:00 AM;35362.5;35425.0
May 27, 2025 6:00 AM;May 27, 2025 7:00 AM;38575.0;38525.0
May 27, 2025 7:00 AM;May 27, 2025 8:00 AM;42575.0;42650.0
May 27, 2025 8:00 AM;May 27, 2025 9:00 AM;45350.0;45375.0
May 27, 2025 9:00 AM;May 27, 2025 10:00 AM;47200.0;46337.5
May 27, 2025 10:00 AM;May 27, 2025 11:00 AM;47225.0;47087.5
May 27, 2025 11:00 AM;May 27, 2025 12:00 PM;47850.0;47587.5
May 27, 2025 12:00 PM;May 27, 2025 1:00 PM;48550.0;48225.0
May 27, 2025 1:00 PM;May 27, 2025 2:00 PM;47650.0;47775.0
May 27, 2025 2:00 PM;May 27, 2025 3:00 PM;46387.5;46162.5
May 27, 2025 3:00 PM;May 27, 2025 4:00 PM;45512.5;44725.0
May 27, 2025 4:00 PM;May 27, 2025 5:00 PM;43687.5;43000.0
May 27, 2025 5:00 PM;May 27, 2025 6:00 PM;42900.0;42312.5
May 27, 2025 6:00 PM;May 27, 2025 7:00 PM;44637.5;44150.0
May 27, 2025 7:00 PM;May 27, 2025 8:00 PM;46437.5;46050.0
May 27, 2025 8:00 PM;May 27, 2025 9:00 PM;44825.0;44537.5
May 27, 2025 9:00 PM;May 27, 2025 10:00 PM;43362.5;43175.0
May 27, 2025 10:00 PM;May 27, 2025 11:00 PM;45187.5;45100.0
May 27, 2025 11:00 PM;May 28, 2025 12:00 AM;44112.5;44075.0
May 28, 2025 12:00 AM;May 28, 2025 1:00 AM;41325.0;41112.5
May 28, 2025 1:00 AM;May 28, 2025 2:00 AM;39025.0;38625.0
May 28, 2025 2:00 AM;May 28, 2025 3:00 AM;37487.5;37000.0
May 28, 2025 3:00 AM;May 28, 2025 4:00 AM;35625.0;35112.5
May 28, 2025 4:00 AM;May 28, 2025 5:00 AM;34725.0;34337.5
May 28, 2025 5:00 AM;May 28, 2025 6:00 AM;35800.0;36012.5
May 28, 2025 6:00 AM;May 28, 2025 7:00 AM;38300.0;38675.0
May 28, 2025 7:00 AM;May 28, 2025 8:00 AM;41912.5;42612.5
May 28, 2025 8:00 AM;May 28, 2025 9:00 AM;45175.0;45712.5
May 28, 2025 9:00 AM;May 28, 2025 10:00 AM;47212.5;47487.5
May 28, 2025 10:00 AM;May 28, 2025 11:00 AM;47975.0;48150.0
May 28, 2025 11:00 AM;May 28, 2025 12:00 PM;48300.0;48562.5
May 28, 2025 12:00 PM;May 28, 2025 1:00 PM;49225.0;49237.5
May 28, 2025 1:00 PM;May 28, 2025 2:00 PM;48575.0;48687.5
May 28, 2025 2:00 PM;May 28, 2025 3:00 PM;47312.5;46900.0
May 28, 2025 3:00 PM;May 28, 2025 4:00 PM;45512.5;45237.5
May 28, 2025 4:00 PM;May 28, 2025 5:00 PM;44112.5;43850.0
May 28, 2025 5:00 PM;May 28, 2025 6:00 PM;43800.0;42862.5
May 28, 2025 6:00 PM;May 28, 2025 7:00 PM;45125.0;44300.0
May 28, 2025 7:00 PM;May 28, 2025 8:00 PM;46712.5;46075.0
May 28, 2025 8:00 PM;May 28, 2025 9:00 PM;44962.5;44437.5
May 28, 2025 9:00 PM;May 28, 2025 10:00 PM;43575.0;43237.5
May 28, 2025 10:00 PM;May 28, 2025 11:00 PM;44412.5;44187.5
May 28, 2025 11:00 PM;May 29, 2025 12:00 AM;44800.0;44650.0
May 29, 2025 12:00 AM;May 29, 2025 1:00 AM;41475.0;41037.5
May 29, 2025 1:00 AM;May 29, 2025 2:00 AM;38900.0;38425.0
May 29, 2025 2:00 AM;May 29, 2025 3:00 AM;36975.0;36650.0
May 29, 2025 3:00 AM;May 29, 2025 4:00 AM;34812.5;34275.0
May 29, 2025 4:00 AM;May 29, 2025 5:00 AM;33225.0;32712.5
May 29, 2025 5:00 AM;May 29, 2025 6:00 AM;32750.0;32075.0
May 29, 2025 6:00 AM;May 29, 2025 7:00 AM;33125.0;31862.5
May 29, 2025 7:00 AM;May 29, 2025 8:00 AM;34137.5;33050.0
May 29, 2025 8:00 AM;May 29, 2025 9:00 AM;35912.5;35112.5
May 29, 2025 9:00 AM;May 29, 2025 10:00 AM;38287.5;37400.0
May 29, 2025 10:00 AM;May 29, 2025 11:00 AM;40300.0;38750.0
May 29, 2025 11:00 AM;May 29, 2025 12:00 PM;41400.0;39925.0
May 29, 2025 12:00 PM;May 29, 2025 1:00 PM;42712.5;41312.5
May 29, 2025 1:00 PM;May 29, 2025 2:00 PM;42537.5;41237.5
May 29, 2025 2:00 PM;May 29, 2025 3:00 PM;39862.5;38462.5
May 29, 2025 3:00 PM;May 29, 2025 4:00 PM;38025.0;37662.5
May 29, 2025 4:00 PM;May 29, 2025 5:00 PM;37062.5;36000.0
May 29, 2025 5:00 PM;May 29, 2025 6:00 PM;37675.0;35612.5
May 29, 2025 6:00 PM;May 29, 2025 7:00 PM;39762.5;37650.0
May 29, 2025 7:00 PM;May 29, 2025 8:00 PM;41600.0;39775.0
May 29, 2025 8:00 PM;May 29, 2025 9:00 PM;40700.0;39137.5
May 29, 2025 9:00 PM;May 29, 2025 10:00 PM;40362.5;39037.5
May 29, 2025 10:00 PM;May 29, 2025 11:00 PM;41825.0;40762.5
May 29, 2025 11:00 PM;May 30, 2025 12:00 AM;43137.5;42412.5
May 30, 2025 12:00 AM;May 30, 2025 1:00 AM;39700.0;39650.0
May 30, 2025 1:00 AM;May 30, 2025 2:00 AM;37312.5;37600.0
May 30, 2025 2:00 AM;May 30, 2025 3:00 AM;35387.5;36100.0
May 30, 2025 3:00 AM;May 30, 2025 4:00 AM;33300.0;33850.0
May 30, 2025 4:00 AM;May 30, 2025 5:00 AM;32275.0;33150.0
May 30, 2025 5:00 AM;May 30, 2025 6:00 AM;32950.0;33662.5
May 30, 2025 6:00 AM;May 30, 2025 7:00 AM;34525.0;34887.5
May 30, 2025 7:00 AM;May 30, 2025 8:00 AM;36462.5;37400.0
May 30, 2025 8:00 AM;May 30, 2025 9:00 AM;39112.5;40350.0
May 30, 2025 9:00 AM;May 30, 2025 10:00 AM;41575.0;42675.0
May 30, 2025 10:00 AM;May 30, 2025 11:00 AM;43250.0;43812.5
May 30, 2025 11:00 AM;May 30, 2025 12:00 PM;44212.5;44675.0
May 30, 2025 12:00 PM;May 30, 2025 1:00 PM;45575.0;45750.0
May 30, 2025 1:00 PM;May 30, 2025 2:00 PM;45525.0;45275.0
May 30, 2025 2:00 PM;May 30, 2025 3:00 PM;44275.0;43487.5
May 30, 2025 3:00 PM;May 30, 2025 4:00 PM;43250.0;41800.0
May 30, 2025 4:00 PM;May 30, 2025 5:00 PM;42225.0;40637.5
May 30, 2025 5:00 PM;May 30, 2025 6:00 PM;42300.0;41212.5
May 30, 2025 6:00 PM;May 30, 2025 7:00 PM;43312.5;42950.0
May 30, 2025 7:00 PM;May 30, 2025 8:00 PM;44512.5;44050.0
May 30, 2025 8:00 PM;May 30, 2025 9:00 PM;43237.5;42212.5
May 30, 2025 9:00 PM;May 30, 2025 10:00 PM;42925.0;41750.0
May 30, 2025 10:00 PM;May 30, 2025 11:00 PM;43725.0;42912.5
May 30, 2025 11:00 PM;May 31, 2025 12:00 AM;44537.5;44587.5
May 31, 2025 12:00 AM;May 31, 2025 1:00 AM;40537.5;41162.5
May 31, 2025 1:00 AM;May 31, 2025 2:00 AM;38087.5;38212.5
May 31, 2025 2:00 AM;May 31, 2025 3:00 AM;35962.5;36537.5
May 31, 2025 3:00 AM;May 31, 2025 4:00 AM;33650.0;34125.0
May 31, 2025 4:00 AM;May 31, 2025 5:00 AM;32387.5;32700.0
May 31, 2025 5:00 AM;May 31, 2025 6:00 AM;32000.0;32450.0
May 31, 2025 6:00 AM;May 31, 2025 7:00 AM;32037.5;32625.0
May 31, 2025 7:00 AM;May 31, 2025 8:00 AM;33250.0;33837.5
May 31, 2025 8:00 AM;May 31, 2025 9:00 AM;35462.5;36162.5
May 31, 2025 9:00 AM;May 31, 2025 10:00 AM;38225.0;38825.0
May 31, 2025 10:00 AM;May 31, 2025 11:00 AM;40125.0;40425.0
May 31, 2025 11:00 AM;May 31, 2025 12:00 PM;41425.0;41737.5
May 31, 2025 12:00 PM;May 31, 2025 1:00 PM;43425.0;43662.5
May 31, 2025 1:00 PM;May 31, 2025 2:00 PM;42537.5;43537.5
May 31, 2025 2:00 PM;May 31, 2025 3:00 PM;40437.5;41775.0
May 31, 2025 3:00 PM;May 31, 2025 4:00 PM;39775.0;40825.0
May 31, 2025 4:00 PM;May 31, 2025 5:00 PM;38612.5;40000.0
May 31, 2025 5:00 PM;May 31, 2025 6:00 PM;39400.0;40025.0
May 31, 2025 6:00 PM;May 31, 2025 7:00 PM;40450.0;41500.0
May 31, 2025 7:00 PM;May 31, 2025 8:00 PM;41225.0;42625.0
May 31, 2025 8:00 PM;May 31, 2025 9:00 PM;40162.5;41500.0
May 31, 2025 9:00 PM;May 31, 2025 10:00 PM;39262.5;40562.5
May 31, 2025 10:00 PM;May 31, 2025 11:00 PM;40587.5;41825.0
May 31, 2025 11:00 PM;Jun 1, 2025 12:00 AM;42350.0;43400.0
Jun 1, 2025 12:00 AM;Jun 1, 2025 1:00 AM;38262.5;39825.0
Jun 1, 2025 1:00 AM;Jun 1, 2025 2:00 AM;35987.5;37200.0
Jun 1, 2025 2:00 AM;Jun 1, 2025 3:00 AM;34237.5;35575.0
Jun 1, 2025 3:00 AM;Jun 1, 2025 4:00 AM;31750.0;33225.0
Jun 1, 2025 4:00 AM;Jun 1, 2025 5:00 AM;30312.5;31737.5
Jun 1, 2025 5:00 AM;Jun 1, 2025 6:00 AM;29712.5;31425.0
Jun 1, 2025 6:00 AM;Jun 1, 2025 7:00 AM;29500.0;31150.0
Jun 1, 2025 7:00 AM;Jun 1, 2025 8:00 AM;30062.5;31987.5
Jun 1, 2025 8:00 AM;Jun 1, 2025 9:00 AM;31750.0;33987.5
Jun 1, 2025 9:00 AM;Jun 1, 2025 10:00 AM;34125.0;36775.0
Jun 1, 2025 10:00 AM;Jun 1, 2025 11:00 AM;36187.5;38962.5
Jun 1, 2025 11:00 AM;Jun 1, 2025 12:00 PM;38237.5;41000.0
Jun 1, 2025 12:00 PM;Jun 1, 2025 1:00 PM;40262.5;43262.5
Jun 1, 2025 1:00 PM;Jun 1, 2025 2:00 PM;40412.5;42450.0
Jun 1, 2025 2:00 PM;Jun 1, 2025 3:00 PM;38600.0;39887.5
Jun 1, 2025 3:00 PM;Jun 1, 2025 4:00 PM;37962.5;38687.5
Jun 1, 2025 4:00 PM;Jun 1, 2025 5:00 PM;35537.5;37500.0
Jun 1, 2025 5:00 PM;Jun 1, 2025 6:00 PM;35700.0;37425.0
Jun 1, 2025 6:00 PM;Jun 1, 2025 7:00 PM;38150.0;39612.5
Jun 1, 2025 7:00 PM;Jun 1, 2025 8:00 PM;40475.0;41675.0
Jun 1, 2025 8:00 PM;Jun 1, 2025 9:00 PM;39712.5;40612.5
Jun 1, 2025 9:00 PM;Jun 1, 2025 10:00 PM;39600.0;40500.0
Jun 1, 2025 10:00 PM;Jun 1, 2025 11:00 PM;40112.5;41012.5
Jun 1, 2025 11:00 PM;Jun 2, 2025 12:00 AM;41050.0;41862.5
Jun 2, 2025 12:00 AM;Jun 2, 2025 1:00 AM;38025.0;38187.5
Jun 2, 2025 1:00 AM;Jun 2, 2025 2:00 AM;35662.5;35525.0
Jun 2, 2025 2:00 AM;Jun 2, 2025 3:00 AM;34187.5;33962.5
Jun 2, 2025 3:00 AM;Jun 2, 2025 4:00 AM;32200.0;32037.5
Jun 2, 2025 4:00 AM;Jun 2, 2025 5:00 AM;31562.5;31262.5
Jun 2, 2025 5:00 AM;Jun 2, 2025 6:00 AM;33112.5;32562.5
Jun 2, 2025 6:00 AM;Jun 2, 2025 7:00 AM;36187.5;35900.0
Jun 2, 2025 7:00 AM;Jun 2, 2025 8:00 AM;40587.5;40150.0
Jun 2, 2025 8:00 AM;Jun 2, 2025 9:00 AM;43837.5;43037.5
Jun 2, 2025 9:00 AM;Jun 2, 2025 10:00 AM;45550.0;44400.0
Jun 2, 2025 10:00 AM;Jun 2, 2025 11:00 AM;46412.5;44900.0
Jun 2, 2025 11:00 AM;Jun 2, 2025 12:00 PM;47325.0;45750.0
Jun 2, 2025 12:00 PM;Jun 2, 2025 1:00 PM;48237.5;46637.5
Jun 2, 2025 1:00 PM;Jun 2, 2025 2:00 PM;47937.5;46200.0
Jun 2, 2025 2:00 PM;Jun 2, 2025 3:00 PM;46325.0;44612.5
Jun 2, 2025 3:00 PM;Jun 2, 2025 4:00 PM;45387.5;43812.5
Jun 2, 2025 4:00 PM;Jun 2, 2025 5:00 PM;43575.0;42575.0
Jun 2, 2025 5:00 PM;Jun 2, 2025 6:00 PM;43762.5;42325.0
Jun 2, 2025 6:00 PM;Jun 2, 2025 7:00 PM;44887.5;44337.5
Jun 2, 2025 7:00 PM;Jun 2, 2025 8:00 PM;46550.0;45975.0
Jun 2, 2025 8:00 PM;Jun 2, 2025 9:00 PM;44425.0;43587.5
Jun 2, 2025 9:00 PM;Jun 2, 2025 10:00 PM;42962.5;41887.5
Jun 2, 2025 10:00 PM;Jun 2, 2025 11:00 PM;43737.5;42550.0
Jun 2, 2025 11:00 PM;Jun 3, 2025 12:00 AM;44175.0;43312.5
Jun 3, 2025 12:00 AM;Jun 3, 2025 1:00 AM;40975.0;40312.5
Jun 3, 2025 1:00 AM;Jun 3, 2025 2:00 AM;38562.5;37787.5
Jun 3, 2025 2:00 AM;Jun 3, 2025 3:00 AM;36862.5;36312.5
Jun 3, 2025 3:00 AM;Jun 3, 2025 4:00 AM;34850.0;34462.5
Jun 3, 2025 4:00 AM;Jun 3, 2025 5:00 AM;33787.5;33562.5
Jun 3, 2025 5:00 AM;Jun 3, 2025 6:00 AM;34975.0;34850.0
Jun 3, 2025 6:00 AM;Jun 3, 2025 7:00 AM;37812.5;38237.5
Jun 3, 2025 7:00 AM;Jun 3, 2025 8:00 AM;41662.5;42462.5
Jun 3, 2025 8:00 AM;Jun 3, 2025 9:00 AM;44637.5;45412.5
Jun 3, 2025 9:00 AM;Jun 3, 2025 10:00 AM;45637.5;46825.0
Jun 3, 2025 10:00 AM;Jun 3, 2025 11:00 AM;46462.5;47112.5
Jun 3, 2025 11:00 AM;Jun 3, 2025 12:00 PM;47525.0;47562.5
Jun 3, 2025 12:00 PM;Jun 3, 2025 1:00 PM;49187.5;48337.5
Jun 3, 2025 1:00 PM;Jun 3, 2025 2:00 PM;48525.0;48125.0
Jun 3, 2025 2:00 PM;Jun 3, 2025 3:00 PM;47000.0;46812.5
Jun 3, 2025 3:00 PM;Jun 3, 2025 4:00 PM;45900.0;45525.0
Jun 3, 2025 4:00 PM;Jun 3, 2025 5:00 PM;44737.5;44162.5
Jun 3, 2025 5:00 PM;Jun 3, 2025 6:00 PM;44400.0;43762.5
Jun 3, 2025 6:00 PM;Jun 3, 2025 7:00 PM;45687.5;45150.0
Jun 3, 2025 7:00 PM;Jun 3, 2025 8:00 PM;47225.0;46775.0
Jun 3, 2025 8:00 PM;Jun 3, 2025 9:00 PM;45350.0;44837.5
Jun 3, 2025 9:00 PM;Jun 3, 2025 10:00 PM;43837.5;43225.0
Jun 3, 2025 10:00 PM;Jun 3, 2025 11:00 PM;45162.5;44450.0
Jun 3, 2025 11:00 PM;Jun 4, 2025 12:00 AM;44875.0;44287.5
Jun 4, 2025 12:00 AM;Jun 4, 2025 1:00 AM;41250.0;41500.0
Jun 4, 2025 1:00 AM;Jun 4, 2025 2:00 AM;38662.5;38837.5
Jun 4, 2025 2:00 AM;Jun 4, 2025 3:00 AM;36862.5;37137.5
Jun 4, 2025 3:00 AM;Jun 4, 2025 4:00 AM;35112.5;35087.5
Jun 4, 2025 4:00 AM;Jun 4, 2025 5:00 AM;34312.5;34187.5
Jun 4, 2025 5:00 AM;Jun 4, 2025 6:00 AM;35200.0;35225.0
Jun 4, 2025 6:00 AM;Jun 4, 2025 7:00 AM;38087.5;37912.5
Jun 4, 2025 7:00 AM;Jun 4, 2025 8:00 AM;42112.5;41987.5
Jun 4, 2025 8:00 AM;Jun 4, 2025 9:00 AM;45125.0;45175.0
Jun 4, 2025 9:00 AM;Jun 4, 2025 10:00 AM;46687.5;47112.5
Jun 4, 2025 10:00 AM;Jun 4, 2025 11:00 AM;47650.0;47912.5
Jun 4, 2025 11:00 AM;Jun 4, 2025 12:00 PM;48662.5;48787.5
Jun 4, 2025 12:00 PM;Jun 4, 2025 1:00 PM;49112.5;49637.5
Jun 4, 2025 1:00 PM;Jun 4, 2025 2:00 PM;48587.5;49212.5
Jun 4, 2025 2:00 PM;Jun 4, 2025 3:00 PM;47150.0;47675.0
Jun 4, 2025 3:00 PM;Jun 4, 2025 4:00 PM;46200.0;46187.5
Jun 4, 2025 4:00 PM;Jun 4, 2025 5:00 PM;45062.5;45175.0
Jun 4, 2025 5:00 PM;Jun 4, 2025 6:00 PM;44675.0;44512.5
Jun 4, 2025 6:00 PM;Jun 4, 2025 7:00 PM;46200.0;45737.5
Jun 4, 2025 7:00 PM;Jun 4, 2025 8:00 PM;47500.0;47100.0
Jun 4, 2025 8:00 PM;Jun 4, 2025 9:00 PM;45537.5;45200.0
Jun 4, 2025 9:00 PM;Jun 4, 2025 10:00 PM;43950.0;43650.0
Jun 4, 2025 10:00 PM;Jun 4, 2025 11:00 PM;44887.5;44650.0
Jun 4, 2025 11:00 PM;Jun 5, 2025 12:00 AM;45100.0;44937.5
Jun 5, 2025 12:00 AM;Jun 5, 2025 1:00 AM;41600.0;41325.0
Jun 5, 2025 1:00 AM;Jun 5, 2025 2:00 AM;38425.0;38812.5
Jun 5, 2025 2:00 AM;Jun 5, 2025 3:00 AM;37075.0;37387.5
Jun 5, 2025 3:00 AM;Jun 5, 2025 4:00 AM;35775.0;35325.0
Jun 5, 2025 4:00 AM;Jun 5, 2025 5:00 AM;34850.0;34300.0
Jun 5, 2025 5:00 AM;Jun 5, 2025 6:00 AM;35750.0;35325.0
Jun 5, 2025 6:00 AM;Jun 5, 2025 7:00 AM;38637.5;38337.5
Jun 5, 2025 7:00 AM;Jun 5, 2025 8:00 AM;42975.0;42675.0
Jun 5, 2025 8:00 AM;Jun 5, 2025 9:00 AM;45787.5;45500.0
Jun 5, 2025 9:00 AM;Jun 5, 2025 10:00 AM;46800.0;46600.0
Jun 5, 2025 10:00 AM;Jun 5, 2025 11:00 AM;47450.0;47250.0
Jun 5, 2025 11:00 AM;Jun 5, 2025 12:00 PM;48150.0;47950.0
Jun 5, 2025 12:00 PM;Jun 5, 2025 1:00 PM;49212.5;49025.0
Jun 5, 2025 1:00 PM;Jun 5, 2025 2:00 PM;48562.5;48475.0
Jun 5, 2025 2:00 PM;Jun 5, 2025 3:00 PM;46800.0;46812.5
Jun 5, 2025 3:00 PM;Jun 5, 2025 4:00 PM;45837.5;45937.5
Jun 5, 2025 4:00 PM;Jun 5, 2025 5:00 PM;44512.5;44675.0
Jun 5, 2025 5:00 PM;Jun 5, 2025 6:00 PM;43900.0;44162.5
Jun 5, 2025 6:00 PM;Jun 5, 2025 7:00 PM;45150.0;45512.5
Jun 5, 2025 7:00 PM;Jun 5, 2025 8:00 PM;46437.5;46837.5
Jun 5, 2025 8:00 PM;Jun 5, 2025 9:00 PM;44562.5;44950.0
Jun 5, 2025 9:00 PM;Jun 5, 2025 10:00 PM;42962.5;43262.5
Jun 5, 2025 10:00 PM;Jun 5, 2025 11:00 PM;43937.5;44237.5
Jun 5, 2025 11:00 PM;Jun 6, 2025 12:00 AM;44575.0;44750.0
Jun 6, 2025 12:00 AM;Jun 6, 2025 1:00 AM;41275.0;40887.5
Jun 6, 2025 1:00 AM;Jun 6, 2025 2:00 AM;38600.0;38387.5
Jun 6, 2025 2:00 AM;Jun 6, 2025 3:00 AM;36837.5;36887.5
Jun 6, 2025 3:00 AM;Jun 6, 2025 4:00 AM;34962.5;35200.0
Jun 6, 2025 4:00 AM;Jun 6, 2025 5:00 AM;34025.0;34375.0
Jun 6, 2025 5:00 AM;Jun 6, 2025 6:00 AM;35000.0;35475.0
Jun 6, 2025 6:00 AM;Jun 6, 2025 7:00 AM;37800.0;38475.0
Jun 6, 2025 7:00 AM;Jun 6, 2025 8:00 AM;42037.5;42687.5
Jun 6, 2025 8:00 AM;Jun 6, 2025 9:00 AM;45062.5;45375.0
Jun 6, 2025 9:00 AM;Jun 6, 2025 10:00 AM;46562.5;46725.0
Jun 6, 2025 10:00 AM;Jun 6, 2025 11:00 AM;46962.5;47237.5
Jun 6, 2025 11:00 AM;Jun 6, 2025 12:00 PM;47475.0;47887.5
Jun 6, 2025 12:00 PM;Jun 6, 2025 1:00 PM;48012.5;48300.0
Jun 6, 2025 1:00 PM;Jun 6, 2025 2:00 PM;47575.0;47575.0
Jun 6, 2025 2:00 PM;Jun 6, 2025 3:00 PM;45925.0;45925.0
Jun 6, 2025 3:00 PM;Jun 6, 2025 4:00 PM;44812.5;44812.5
Jun 6, 2025 4:00 PM;Jun 6, 2025 5:00 PM;43425.0;43425.0
Jun 6, 2025 5:00 PM;Jun 6, 2025 6:00 PM;42962.5;42962.5
Jun 6, 2025 6:00 PM;Jun 6, 2025 7:00 PM;43987.5;43987.5
Jun 6, 2025 7:00 PM;Jun 6, 2025 8:00 PM;44825.0;44825.0
